flgKL,fliAZY,flhBAE,tarTapcheRBYZ,fliE,motABcheAW,fliLMNOPQR,flhDC,fliC,flgMN,hns,ompR_envZ,fliDST,csgDEFG,flgBCDEFGHIJK,csgBA,fliFGHIJK,osmC,crp,cpdB,araJ,glpD,aldB,nagBACD,glgS,galETKM,cpxAR,dctA,araE,cyaA,caiF,melAB,fixABCX,fadL,glpACB,caiTABCDE,lacZYA,rcsAB,manXYZ,lrp,dcuB_fumB,arcA,uhpT,icdA,livJ,xprB_dsbC_recJ,yjdHG,rpoE_rseABC,skp_lpxDA_fabZ,dsbA,fnr,fadR,ecfABC,araC,sdhCDAB_b0725_sucABCD,fadBA,ansB,glnALG,lacI,nlpB_purA,nlpD_rpoS,cydAB,oppABCDF,fumA,proP,ecfH,gltBDF,hypABCDE,cyoABCDE,glgCAP,malK_lamB_malM,iclMR,nagE,tsx,ompC,uspA,ostA_surA_pdxA,ebgAC,narL,ivbL_ilvBN,ilvIH,htrA,mdoGH,rhaT,tsr,malXY,uppS_cdsA_ecfE,udp,ecfK,glcDEFGB,kbl_tdh,glpR,nuoABCEFGHIJKLMN,envY_ompT,adhE,narK,malEFG,malT,speC,himA
302.1298929491511,111.38241872821277,1381.7400423408803,2257.2301169010875,2981.634170330804,786.7259804387198,2421.39296150657,2884.922072013996,2190.6459880447674,142.00506501150687,27.770277069850074,23.727051787171394,2557.3314513667237,8.549577330523523,32570.460846868384,52.8057515805048,8574.347229509827,3078.6128840421875,611.7546528944795,149.03179549427554,4988.386601175491,5001.781449154793,5315.449792169221,3172.8899870246887,30.730849239984607,5495.701159736734,4309.4683973505025,1389.7548133373075,4108.787277797016,3860.737600783073,171.29445088336882,2750.0228825226927,2714.363777460865,258.71084457214283,2889.6331692790136,694.152120773548,2263.1054197975573,7678.202493191193,1315.8055004043733,371.2901658010621,1307.4726787378445,8.403615050554839,873.6817795305627,1848.3521907685156,517.4513432772527,635.8368990956845,712.2500326438831,507.02516780460854,208.6690088147357,6536.589832774168,32.981655202614824,148.3340057648246,1777.655648272696,5.774716634333612,6737.999415275962,1216.671432651884,495.35960137750834,2228.186089158334,7554.374164592925,1796.535078279425,49.69961883388064,168.9760924381313,549.2683156082538,5879.292338069924,1403.5694959893847,1867.6116454704907,3637.3985217558447,2724.345042347021,11878.470668783137,285.6677709368752,2672.9172036747946,47.35558444631213,23.89600446503764,2319.8543452807544,138.38515531765876,22.554400536878664,5709.765737903838,4396.599528742611,6877.6380637215125,1769.7073694778494,6400.2423260831165,364.73515977222155,5959.918800027413,1080.9299037113806,9523.485821210379,4540.9202374491915,1828.850791248989,188.1438112155616,2163.988459205381,5595.717239569422,1045.0161752449671,74.44985279697987,3514.7997527032758,2629.1121371128297,2545.8433459539237,4301.422825979144,1028.6666555943382,761.6014262108737,98.67483019344375,2376.5221077134265
260.803208895274,114.57689305572607,1297.1342226492736,2711.121967603353,3031.3363968108424,757.8196653512964,2389.5930085990813,1558.61639714171,1901.8269601139407,125.12514717013023,66.83222749029044,3690.0334823508533,1961.191150004217,794.7777276387217,30710.353700800148,2542.941248854865,6075.997399757378,3032.332022347371,918.0087503049184,188.7117455408241,6898.322727736846,4357.6826968605765,5996.138079228536,3381.3116650055867,128.48990087153842,4296.59471409052,2823.13810812628,458.9849063747693,7087.219460505748,2738.0144993636354,312.12640775739874,5774.078815865026,4064.6222845738457,206.23580777509972,1572.56279403096,1359.8591533598194,8427.50128918812,9690.354954256576,1342.1779676496092,319.3338489791804,2054.0808988728013,2141.2476447829267,1091.6854729362171,863.2538645232968,1203.7371743784904,554.5257527977325,490.5297252496144,935.8617338256636,206.99687734547012,6014.917082419944,178.42499335929904,2.9995965443711343,3740.7879438526693,7.453086201910628,3316.8464070969203,882.9791355855791,931.5097812372107,4044.045402414611,652.3854458054517,3860.725977801369,42.07968306264017,4030.883446738959,1190.6228472444575,1126.518152188302,1790.6097071566815,2388.32860029624,3013.6098567627087,4312.239648938211,2077.023664546421,353.32629582920845,3789.515182364925,3986.1335588758857,37.84139499383921,2004.0835878778173,542.3468640482179,3742.241025785723,7587.462540605216,4381.576471602038,3399.6509225300847,2119.357050457836,4017.667296043313,364.6898515175072,9932.176730766298,1369.1681630495125,13424.050574599087,2933.076272809455,2964.2275490332536,646.4122086214891,2960.1283667798652,2831.1871251902144,1962.3075571023926,2781.9345000183116,1757.7670775912804,678.1218884590539,2762.6426109728673,2788.79280397033,1298.1112699408745,1502.839830404407,72.6978659949508,1198.9298654420254
295.03467577787563,164.00844277295116,1279.051692937277,3210.565457052457,3218.039050876845,1056.8683052466233,2402.0773274240937,3229.972752822667,2623.433433035779,168.0707914467667,103.03082465941065,816.3424745378076,2942.423303513327,144.90304052867575,38394.874908119324,1048.4526328915326,8991.746207603255,2749.736595847273,367.03544606272277,82.57918567313946,3904.611153001765,2112.0978197044496,3249.427351309032,2799.393254575535,7.665343855547488,6553.389960292077,2508.959014908429,315.96909227427744,3897.5833145591278,5214.320974358553,292.7426678810884,1087.2018879848818,2822.1232294742217,347.49749708602485,880.0303042627338,654.6864802519012,2733.445186697304,13278.29618850094,988.8797715584633,518.7196382302618,2659.7206073925618,3999.530228919529,612.3011110021332,111.68344231850004,361.2698817619391,291.2406737788118,161.6914991028346,134.56190165683316,77.19946743867,5354.1929032709195,263.1633168304955,92.03740835886732,189.9464189244598,4.467803869028623,994.775321949724,107.88845137624072,934.172357919039,1433.3739468860842,2541.5648627207274,55.3822871313626,15.059752370294108,3679.1466055400124,226.73886595213082,83.4663062098981,746.1177006437795,222.1856656973921,3471.8870420891985,7375.445382326214,373.644415711224,137.86698974128453,1609.3739852572187,810.6374192130073,21.637611350679983,2771.016572045109,409.43256912219636,529.6019438566304,2312.174822491112,1300.8799823401605,1779.0836284271234,1186.2846000100571,6826.304612520277,283.9488568918316,498.5857822381657,831.1096355446523,15414.052806818781,6881.084745244673,45.80778512117283,54.61928841308188,268.8739169493473,1922.435463533099,848.3708405945438,2342.566623336869,554.4604963657073,6291.006562053271,2658.0366268963558,4035.0574563934892,432.08706393548965,269.44540187386843,165.77924229636716,2085.2492061680687
328.4463431623354,137.61257161613852,1469.8893490137964,3137.582977324237,2400.9407113858474,1629.3774460953991,2278.686726148305,2003.5038805924871,2273.6813822325057,163.8772339403406,169.48521831269366,5364.897277348629,2000.4507238819028,824.0041267944375,32832.32956961908,2549.7398220544587,6195.283095885545,2277.17025353405,1653.714167314207,254.90146671888945,6859.9641413453855,5075.905760607029,2168.470352760177,4024.583202968452,271.2547414964,1133.3044668253376,168.80654126251542,293.65423821272066,5250.139461277448,639.3184345296129,321.21537389079845,7111.3290687091685,5570.973087395904,119.99313735814674,1325.878983346214,1908.8585089272005,9506.24708268314,14127.157338497442,1610.1006443734882,114.09694310148556,1506.4180783976087,2560.0652401945777,1253.4112095494052,436.13866210325284,2985.329997499283,188.62798156731944,396.9712502998208,825.6142401760197,75.32111997177877,64.4282001470747,231.93651546261663,20.64766901799404,3424.8014981369624,8.736258443646374,3664.357797026632,881.2758401152948,1266.0118547142106,5019.797506865159,3981.204161448392,4892.387786966954,1.062179992776927,2930.7075266530737,2345.1930989721363,1084.7847214705282,966.2494109108084,2370.025195668244,1592.2988433310559,4579.170403794085,1286.4544518102032,447.6189934051046,5712.548502901156,2958.357645295942,37.09156376518745,467.39073922912627,1497.7258277582598,3644.24301932296,7433.883740802499,6532.058188253369,2693.181975084813,2697.747957255683,3605.810114616491,193.8350555878626,9736.551416882105,1778.9008312967621,15455.435395879336,1390.5882821317261,2880.36290270607,2567.3269630390664,2788.3695552177355,1376.5033062332957,3960.1240882515913,1409.4902080806226,1147.8418660383413,435.7180854162801,197.74735834453645,3503.3657342025513,2659.741282959901,2742.1992818542067,21.93306574878038,614.8509475513628
324.58872891473544,102.6112641990625,1225.4291873697202,2352.637914349465,2793.877043753727,870.3735148519381,2608.659641979673,2132.816806433245,2357.323669528668,137.41459131457492,47.0349542827777,2069.7381100509056,2181.160282290291,498.1657586784034,30088.20586461873,2086.8882067180357,5298.638137937473,2906.4320506959557,1190.993767942077,253.28526797829915,8110.938405055506,9692.38617357216,5051.039570771138,3284.2641507919197,151.01879473906686,3108.348463724653,3383.79779511502,886.7633870934994,4999.3275525591325,2108.867592514331,285.8267885242719,5914.475445539649,5584.756217414372,124.29597985332127,4775.590878663664,1150.9739719091006,4504.997895356017,10693.195305976396,1237.501158849268,298.22784270906044,1326.339567021472,436.8580102663892,1252.7136053100846,1295.0978485122894,1268.5103900854738,735.0550968253584,526.770975895941,940.3171788828653,211.21809742909667,5244.041759516025,98.44549486754237,118.57464453684703,3814.8028077929107,6.6709290036194036,6484.011064369289,876.5117943139372,989.9746778498927,3660.5619744109777,6413.613729394388,5246.071605127042,38.351340594580286,1416.9991183270429,1078.0579974047673,5010.461389533889,1765.3548899422535,2401.256093382667,2803.540869077356,4626.673985566762,9035.198652222216,349.38381154038086,4765.106508119389,490.2139939957846,40.056898633725794,1127.035210518159,340.91789150262815,395.6518289191838,7778.74146904592,6187.485097510459,4203.500233718853,2681.641604923242,5225.811450275389,393.4425286655896,9943.861799791306,1559.844209655766,14586.559889057075,2797.4481608337346,3254.294879327504,895.9659650721417,3025.832230833148,3691.602985958497,1794.9889266077585,444.5205879267972,2509.406391785537,256.0437986706762,2883.2093899961237,4000.6666850275515,2314.053253435756,1941.5698557349167,50.4241298430464,1335.108961731223
294.2330043698044,100.02932966294,1582.9963211566187,2823.7586402125507,2777.1800195264173,1106.0330883095571,2049.6013494458366,1898.44642006468,1931.2051205074995,147.2188146912616,166.31953279250612,6216.247193537646,2811.024624861645,817.2574098037093,34926.30416904949,2553.1631785096297,6683.723724883208,2517.326039542936,842.4657377478136,207.26953430384896,6118.40225754451,4492.380432148965,2378.038371773645,3376.684412721222,67.24625467080705,5576.1325371167295,581.1985804062716,196.28893235156212,4399.290663871598,3744.7827342137566,262.8597740434428,3751.3758930041195,3687.2141055213588,73.67583613701991,1508.9007529827222,1358.5969234102215,3432.984097387985,14038.020340715642,1395.777709794011,296.9502466111618,2553.5721314208818,3982.0591236731,1045.5374275072006,49.503715887660256,938.7045244425397,256.94510227694985,116.07641015331706,629.4886946319102,97.51491197731413,1064.298516845344,279.8583274214541,127.95280185701313,2770.084084505671,5.3027222125734195,1333.4154891382864,65.00447411630834,1412.7446003406064,2862.7058234166198,4029.4491383452855,2527.2292194374263,4.2752012340290015,3746.547352251132,606.5532180121422,54.286649998930656,836.7046383810697,1884.6149757547805,3554.55922736437,3770.2984119865087,226.4768340309546,317.41311030066936,3657.7629018761763,305.102828789147,23.518046200287976,2048.484093248838,942.3342188546901,141.24859459586983,6977.405539589387,3222.5987569854906,1096.142689864626,1709.7541407841086,6121.386516290374,219.28965463640634,7687.4696508468005,1474.1384378826153,18825.559292956932,5175.74780173188,2074.6554265533105,398.7892993716571,2492.4234858685627,1626.9340800395705,1137.512017725169,1371.5294111210615,526.6722178596908,2648.720780204415,894.2560574854596,3022.1868710926487,890.6123006763391,1051.1753752405104,95.03409413181451,944.4477201489436
329.04028231389407,136.53991258932092,1238.5531247255833,3111.6393760330952,2689.300066057021,1049.7369801324703,2215.0467490779683,1975.518923843952,2599.305897611186,154.07272197290794,147.87715860822678,3521.515829221928,2915.280592338092,687.0342439017586,26971.22396296292,2632.613762273521,6758.476819612671,2616.3604912018914,224.53506007990532,94.07551742241438,3406.085314214175,1939.1024680008074,2358.796716875545,2398.5362501032982,3.1937986705000387,7001.442811349467,2082.419299345304,361.3417466475502,2991.9405217393587,5260.207630358409,319.43387081618175,532.5236723161131,2426.0708067088763,227.9824359843641,1155.6128673448848,894.4895921273752,2256.664547990429,10918.529216140567,517.7406280876249,443.41611520085587,2868.1094885771317,4026.9498454453424,511.5802004630489,80.40461301673048,324.55572929676214,510.4167933079682,159.90776757936317,562.374040644405,127.00778969692122,4027.2747539531147,281.5739966962108,88.62869791188274,1899.8648675437162,3.4707384482594787,901.0249521846408,158.58117060923686,949.006007061888,734.3823934358718,2967.9217507339354,2108.148735495314,16.878232078487624,4353.518197321903,178.07296175628318,91.6235357878542,633.9208648975217,1739.3907768172064,3662.919866271613,6454.655180915174,370.5216554767999,103.71396193507736,1679.8506981054531,727.8176534397229,17.483878146791355,3332.8551334808317,473.68857381201065,1027.0806065533943,6080.560752450781,884.7452523584807,1436.3372100302083,979.0149297052094,6569.9367592278195,326.54375149784784,6296.766174114876,689.1051480458274,15829.949268591336,6559.8546377756065,1909.1978032042766,15.090565665180526,2081.2837656568795,1639.6559060547836,578.5286292193356,1954.9778204774148,498.540530691321,2504.841563497448,2055.2470329005205,3523.3421894084204,284.60781845591936,127.86659753777504,191.97166680042832,1074.9129927653532
285.61890084119204,128.18083866232985,2062.584313867279,2594.602030613341,3287.5236124693147,918.5310836258307,2753.9922020513623,3901.533024892342,2070.9993022335243,153.9524332814566,71.85833211115792,679.9073010522437,2442.650204544309,207.1803394501596,33018.33653860846,1182.2121753691745,7342.276872150498,2719.851453919065,1799.4714913700213,319.72354537228057,6706.3147006481795,11555.219786468764,5266.378419725847,5462.161699220103,339.9972368427101,782.5293032094417,3672.32003656714,439.93811808362483,5631.361158727846,358.15827409685164,463.5850745787845,7108.9886449456535,6257.004970915113,148.40207288559222,2628.583352836066,1278.0784305147722,4988.4417365491445,10428.971941616854,1667.3830068241448,96.76816909928864,1663.5607833241124,2071.1601260612038,1267.513801306161,520.2463539803473,3653.5977938311403,362.5739638828685,396.6932608559403,121.1398506864193,90.56023843548685,6040.926972608207,177.7541614716366,140.33373320781288,120.73240604062795,8.558794551572397,3850.336186092758,327.53078372679624,1266.6193291147695,4854.096609633716,5636.681727896599,26.94199140728525,32.47370579080794,2926.816952011804,2389.390480191207,1564.112089564839,2372.353535460499,219.1371656249377,1282.749949423409,5848.386121048272,2413.287915618398,401.4979357625763,6322.428019123518,186.1648935780356,45.81334265204849,391.146006733885,770.6169561617587,122.97698611068978,2732.895812032246,6582.308639080304,4338.208803942898,3136.151500925333,2768.309361837929,248.73871681018207,235.33304482805556,1946.951386191261,9895.654705753848,680.1520720913959,33.28030383230052,3242.0150922788903,209.81824229267485,2653.059582965589,4200.441646718372,533.3344779510552,1422.8678333154514,5511.63485197674,2880.7506217108503,3763.386405662931,2548.307277180307,3148.4661331351094,9.617829850660485,1733.0605879603022
209.8218579633514,70.38916084548826,1033.217505641577,1749.2779330115063,1848.9606186181295,608.0203882080332,1308.8867290166654,1120.5198072268868,1245.6275481027624,130.54176533323673,12.74692099832256,6662.212401528262,2312.7543510812948,884.3387833186541,16344.273710301906,2737.1099088395777,4164.081354819858,2087.39120124823,1521.7115763892646,302.1309625367945,7974.370791746681,8130.406521044942,7888.720927674454,3726.7446019546555,287.95593499941896,1698.4612975948453,4497.554448024782,484.12385274800414,5510.843503473629,650.1807815885245,513.9576588294414,6882.4991812112685,6223.867949801252,19.6692677045253,2877.949732384017,2440.107977847022,4443.984479735324,3856.469610692717,1470.307872465788,144.98488750168087,1439.8602148203754,649.7925091887679,1476.8126256181372,1179.5102209124964,2274.780991739139,741.993927067787,514.737405924327,516.5144257864637,201.18106083511339,6552.148756405307,106.77409700400129,125.44419921660266,1856.9684901190647,7.870995995621137,6102.387300722676,838.9930052695622,1317.2175675257995,4628.838437998152,5034.823502389684,2664.8186698970235,61.23109483459379,1263.3607904138355,2020.154342267475,3644.939479371439,2027.257568229579,1648.281396661186,2497.8958663447947,2137.540656327355,4533.433687436597,355.0749658689203,6147.572562377592,274.26193379317317,34.316272973321404,645.5411002140464,1554.9759807974478,139.9579958004162,5556.728735931108,5385.7397831252865,4379.424876835717,2532.743384156598,4220.5792781171285,433.46496004565483,4699.719914428025,1916.289823917364,5131.37783095268,1059.248105498704,1367.5042994237208,2393.481672988548,2608.1547846623794,1775.4482897388468,3473.6644885231767,839.3438007537253,3149.084678152633,3449.888387745775,3355.8450223371333,2254.459087121271,1874.6200127352326,2625.223129962269,20.923981216900817,334.4159496287976
285.98384266505667,106.26819102422058,1065.2825436412058,2803.5389953200897,2794.0440724505324,898.4246902166863,1883.7836752986448,1730.8850862485447,2557.6594191902327,136.25757980467498,67.28915930055386,6053.236085467238,2740.482093386138,857.3115895075827,29708.828138602115,2329.2292234367096,5750.671906518367,1946.5596927950367,1618.67149528401,332.9276068480213,7744.196580813832,7917.656590284387,7221.4260780563045,4696.496031173371,307.02081735778734,546.2038070480809,3541.8907897163426,37.69712344198831,5743.53302924929,244.26488317624938,930.9335520202743,6958.033129360424,6742.216668442781,100.85828765937809,2102.106296806588,1882.0121170648847,5822.127348064281,10824.109587558438,1848.923947857623,59.587333611476495,1766.762358890326,4124.51316038265,1412.2040784018072,8.811946163247551,2847.002690693855,506.3677848685094,34.241725910537106,555.8841323223072,184.5726220139878,6475.934776207577,354.59472237064614,5.9622945147011475,1625.738539146553,5.753023765280213,2368.442894926815,368.2453936641712,1643.1723093647636,5176.576304850638,5026.024499506238,2070.9994380784906,40.916872424181314,4536.747015462299,2569.15154186685,7.752609571959191,2098.696860566068,1731.0209468185958,1094.0175596051606,4441.423700834859,40.07642000362951,448.7983264187733,6152.867567821855,3714.245306157436,47.542188411644496,269.10922381057577,1697.2012693697318,3740.664673616852,5545.001653196411,6555.977171780833,269.7781574512084,3163.912452073005,1872.8343672830429,415.7155194398633,3930.8385414201002,1849.763751287048,8885.355737180662,513.5661194872391,1738.4056511019678,2892.178745318024,2269.3833909917716,1428.6082002055175,4731.81915571106,1259.072017865903,188.2446693875103,3629.5100143628474,5301.450423758463,3013.898216384232,2286.530541258257,3464.5906417977144,10.390256041455217,874.8475447772555
177.70839599144185,79.31567847396519,1308.8236207751731,1939.5723960976904,2140.374238288099,844.2528469767258,1360.3472655859646,960.8582583209644,1638.7059733737005,129.47743934190584,25.43616220988367,6180.435685729012,1997.8530573766868,868.9579441997554,15553.232191073279,2697.2120697352025,3433.963634257343,2679.5466527296617,1485.604838316214,325.07740960491736,7281.120765220012,7573.20377774386,7206.220797620266,4079.122305895405,332.6385682575936,701.7456508147652,4305.728754736151,273.4661301854941,7128.230631584496,381.47343270369265,649.4087865636227,7103.00460465274,7004.238756136208,27.691322614275737,1005.616183932728,2281.198493484478,10245.278049151626,5951.245426598093,1827.3223342150839,93.57023949862456,1561.621313275544,2608.380321471629,1425.6866263773336,317.4306161529842,2314.963477010096,429.2557773660133,389.04781623449526,139.88038965950378,92.2069747786448,6505.438136553077,184.50403960210213,124.23256757272499,187.67630607083404,8.453532497509629,4348.984983961936,244.1603038465197,1185.1961601503306,5358.195802585999,342.25214497469153,58.86277538508385,52.4123834346774,4455.5909349989615,2595.1922051038955,531.8992671736127,2468.875959088809,253.10100830645112,1513.4511116674305,4352.5361486431875,1488.6274316491033,438.9203721019711,6336.956020862803,488.4048930696121,40.161442516551645,432.42924576521483,2327.669743064859,236.0949004181045,2806.800132266919,6533.240186993256,3372.182735834344,3056.0350780204185,2348.5220760207003,251.66924234679408,303.9025843564409,1697.320469251761,6311.9171159611915,681.0436703107669,45.82211370202268,2265.1989558516725,253.4015945793018,1396.7103974882548,4847.103248171157,2801.6130333737237,977.0963605297967,6159.019538800607,4077.1262830345013,2820.580690962136,2514.7456971196993,2797.576764902076,16.883424689683196,530.1494349422825
339.767908766329,148.98420644494738,1959.2947806545528,3226.3236291702483,2415.455139813917,1281.1461005870378,2703.1025612257945,3891.6308167202974,2562.0282438444838,142.69807884587559,154.18516573288642,866.0137299525087,2858.1483632048557,182.80592431460124,34571.46655068748,857.2415402364385,6943.659654665132,3527.176614278684,774.0767296767749,203.9459686753491,5250.52468342665,8115.366087222963,2739.9714196952327,3804.5473771063575,78.99369371818284,4716.321136259075,1782.5038603776104,401.19335012803873,4541.871010712905,2929.196879079588,191.0574357109967,4563.208050633704,2920.628962585153,286.7385800716368,2760.5620058883155,1048.0674283353244,3294.299428076368,13942.780171265144,1279.5422712304116,304.71286235351954,2407.484814846507,2633.678190787662,1103.687049893237,440.4799924052743,1352.9653228563348,266.6473846065948,369.6595040947021,291.79509607301264,102.02347794152688,3303.994933765353,188.22361823147975,123.55465308682808,584.2567358981297,6.322279804730673,2668.3629491647016,240.41635783849202,1079.590715995835,3599.0873927581365,7736.380125549917,368.0843605200512,11.443389820769914,4124.866204518099,883.2531396209082,717.5522997466652,1169.2008125093155,861.6649658976918,2952.811108919194,6207.142246048552,1581.879209878418,339.91904573638465,3802.125656015497,419.55528659911386,36.97535913141591,1734.0689771533523,379.4493039768426,237.08054607109472,4617.642456617757,4292.415000305001,4791.7260428173795,2489.763364765393,6128.563226957325,194.90083763870567,1746.869331456668,1642.0052186764362,16301.949461317725,3544.52997317225,442.43929290740135,472.60919613366326,1021.8083315331619,2463.5401037435745,1215.70691033081,4.10128809437917,1185.3655216336638,5391.447263318648,995.68488304307,3892.2837836837593,1461.3865663225495,1197.7321076451015,63.36646764632896,1641.477398643166
220.82877964389363,154.01826164009074,2035.4746997125028,2619.1173749313652,2614.04017431782,1036.67345217026,2583.918712692931,2403.0396078849617,2268.222870707169,159.85870905620968,105.9653796013668,170.4749180896249,2575.262630989957,41.96765521840277,39352.62831519375,295.84737716009084,7784.492521909757,3110.916733491861,60.14043435507864,23.105520009238614,1047.66574269423,543.3780524417737,1813.9202052345065,622.6617596207983,0.043709167991464966,7117.771489527387,3321.444180530689,840.101360743507,1308.6936076482375,5281.773157188936,146.3143471998527,4.870627918474243,888.2025430079103,468.32081549106454,830.1804009431389,231.1032512569201,988.9965463815033,13544.018815763533,222.06617665103943,553.7082521129261,3651.888761401226,2801.66780674425,142.31430772917767,413.5481403685623,47.31116947443453,500.84865221947547,428.0936672495541,818.1209378244655,160.19892011239685,5762.807344256585,186.11473685250104,84.6932077514166,3109.3851459795073,0.9924142689181896,425.634724738777,544.0425645040248,439.9801388715823,134.3680525254192,764.238146743883,3262.7347323080544,33.083919286043226,3683.296988808302,31.29953621494427,929.8359072435201,730.6490878024,1825.4058278219334,3816.2417244658836,6312.453733750673,2167.210495338344,33.740626597969516,270.8951429026829,871.4956890960264,6.953720708232707,4275.852953131273,113.62292540987428,826.8171660414259,7339.802171965623,50.23894012210965,3072.016342271347,265.5964448116693,6987.168916319492,346.2831093187774,7196.596815538854,163.47465067645857,8515.514351462693,9397.431153844846,2240.0926298395666,0.2527119946314272,2726.562201656726,2243.6192000577607,78.3591986625938,2564.6905150519824,1047.6164518061985,1960.2862565534422,2907.674162058925,4200.638774800468,70.06208148207216,10.644843348352973,293.9760229219006,2215.8031895260183
311.18581496446905,161.41532925930358,1481.110089855522,3253.409583494143,3285.87429023216,1524.9612081815355,2468.1777007159562,2730.2160758157847,2626.910271891245,169.71217617125288,164.7192666049701,3832.4838333635826,2946.7357229611835,792.2013395129409,39991.274794877805,2261.1320160880828,7458.214589926759,2208.4165687700047,1468.2161644744785,326.7977899485173,7842.037557845819,8130.404920420502,2092.845643063105,4093.35981546617,204.50001027811462,1573.6751199625846,388.90930134288584,1120.000983240939,5706.207500325389,1102.4334056373848,127.50795888831185,6694.423761916927,4808.676166613958,75.72191395733941,2953.0903930744603,1122.6243359048165,4727.926131416682,14032.091000859244,1370.3124883591372,180.40459421187686,843.8683531940387,4.821332506081544e-07,1206.369788362573,2568.0585762206383,1915.1629353445853,206.30470711540303,782.6374244328825,308.7902683988325,51.87550316034989,410.1760320562004,0.5609030188989963,64.68271148946546,1265.0430644622866,8.53776585246109,12675.596462178879,1610.6070528503824,503.5151591596143,4857.741210101627,5637.186921814246,732.8641602151135,2.3574379816911977,190.219364251342,2113.4803717072077,5919.244607836482,745.9228083800621,952.171391068603,2210.785830472804,823.3386902596774,14320.71004230184,451.675663915327,5467.051448356423,1974.81359936078,48.08126256461008,832.1443962738043,949.3750808668416,1279.3811823269305,4912.301714022554,6484.040799070038,7529.084653282928,3116.0056661387034,4323.121996491856,208.95629368860358,2964.625246758526,1928.2455960135426,21234.79232515604,1650.579349034551,838.4117123660006,1583.9830765044674,1268.202743247867,4351.506996605422,3234.4624954093097,899.3064816538671,5326.33254746643,4191.385704560164,291.77178731822073,2597.3214605813537,1977.018551942161,2296.427925176125,32.70037417914145,1065.1458106727782
235.06856689962208,132.99429764274308,1409.0584294776245,2506.205587739188,2690.7052107610252,871.903747710999,1702.2895393260221,1150.9750937382366,2538.767368303025,167.95565480065594,91.52013931882604,3992.740051072376,2858.813775106332,710.4616539651273,24228.55140957357,1977.111520036018,5835.486560241704,3431.27682056152,222.49552520899115,76.03052858459912,2597.905501826548,2584.235627616355,2968.3639086198214,1662.6709732977367,1.3104911409187079,7080.398424368858,3552.085393477931,1146.8343581594802,2326.1774400194213,5273.155822841503,103.58750838084799,153.96471552134952,1299.379405307236,224.2175008261748,2228.1834521811907,529.6207970311698,1439.8350602499536,13038.739318900392,477.7114336956991,459.70720697222384,2147.3755346449934,187.78411675176903,388.3148186916278,1678.1634737633915,506.8546571511447,588.1630124810597,654.1927951736766,384.4082351665394,168.37674814324419,6210.937063732375,82.60782955154987,54.21111873820141,1123.5089794170187,2.406175196286592,2243.3646468825173,1470.1206449238102,314.6669976346597,773.4297365477602,6618.03648058631,764.6519236236973,23.06890817154283,889.3789236966269,333.5915950581114,4305.505455663712,951.7016665107387,1215.2925696417979,3468.7085454291664,3316.428002616291,10276.263087427817,135.33893123230928,1049.5813027694664,1742.5424635450645,19.512408091197933,4099.73265878661,514.4280115370545,1918.4996441464639,4767.206409220667,674.1865167636627,5222.300508447151,720.550890631575,6412.860990833654,404.25198190735625,2293.211043885736,640.9212646542907,9638.423268021275,7567.290718840177,669.5404785863843,8.908018549357779,1266.628703606042,3493.9828358746145,784.5620857113039,789.8810096814863,3133.003435432818,4705.161665252055,2117.435553703329,2770.413487363824,191.41986816306942,84.59781263654091,208.28615782121003,1016.8595494295488
308.6627130827893,104.68528561437452,1155.6256383650634,2247.189741440597,2214.716687004931,682.7309300628707,1775.5001422133114,1366.12937095947,1958.8057109444878,122.67678568633444,72.33616028391646,6709.403168825913,2487.333097095479,887.0358283018169,22265.225027623776,2742.1995548497407,4724.34426811522,2312.556578188841,893.1546554643246,280.04021308741926,5487.344428411462,5894.225048462757,6763.298112130093,3249.200960154808,82.62898911198084,4813.013501687367,3715.6396054425227,807.5491389157075,4420.1759646352375,4776.734010023537,275.04282153375647,6033.213183649731,5295.168761606363,64.1967047647947,3101.7342419853026,1976.1419263587304,3758.4406378311546,11577.761335464364,879.3497450104732,240.58153578936833,1691.3579297472338,220.5442362219772,1160.316120390203,1723.2583915237376,1669.3863948792127,328.6053057766826,571.0754115971503,165.19168779605394,114.44380501959705,6467.135883826521,91.68333926717165,99.42008196427268,164.7085204793019,6.506701170746322,5461.033199904449,1220.3655033172556,819.3267092246231,3809.5845309049732,4209.184945450027,53.16200184297853,41.47258025145481,495.6385851879205,1504.9565791316181,5422.103403709221,1796.5266421626206,271.02489450393904,2514.164398774576,1466.9975725016586,10957.324862617885,359.3338419730886,5703.168262039211,1008.2343055234115,33.44863368327768,2055.097339220304,2095.6905778813343,997.9814255438852,2627.677050670497,3524.232098236728,4901.124835342271,2918.7409446652605,4844.204537281948,234.73774499161775,461.8903981440438,1228.6721958323362,9179.67110459806,3310.136493269079,47.42193138286061,411.40156489868326,319.95012621196264,640.8333967233248,2678.911272998037,1249.4888591295685,5460.081561036369,6820.767544510063,3125.351993429571,2518.145807336611,1559.5544265977426,1257.4377187755404,55.09868726788153,83.25224112274054
