stpA,hns,caiF,crp,tsx,malK_lamB_malM,gltA,glnALG,dadAX,rhaT,udp,malI,acs,nagBACD,dctA,fucAO,glmUS,tdcABCDEFG,rpoH,ptsHI_crr,yjdHG,mlc,melR,tdcAR,araJ,dsdXA,manXYZ,rpoN,frdABCD,fucPIKUR,nycA,glpACB,araC,malT,himA,gntKU,caiTABCDE,htpG,nlpD_rpoS,srlAEBD_gutM_srlR_gutQ,nupG,malS,clpP,ibpAB,aceBAK,glnHPQ,fdhF,himD,nhaA,narGHJI,ivbL_ilvBN,hypABCDE,epd_pgk,dcuB_fumB,ompF,ppiA,ompC,fnr,ecpD_htrE,gntT,galETKM,iclMR,lrp,appY,serA,osmC,araFG_araH_1H_2,nac,lacZYA,uhpT,lysR,FruR,cpxAR,galS,glpD,cydAB,narL,alkA,livJ,malEFG,envY_ompT,hycABCDEFGH,hypA,cytR,tsr,fdnGHI,GalR,cspA,glpTQ,sodA,motABcheAW,cpdB,fruBKA,adhE,arcA,sdhCDAB_b0725_sucABCD,focA_pflB,mglBAC,narK,htpY
1099.6732866523441,30.03000833601789,263.07764529189046,2627.702316593061,2189.0408646163714,4855.1325027805515,1477.3969860994846,3346.7070088247133,3104.0745859107233,2822.680272412994,8694.631410616104,277.804388940046,412.4674123696844,9680.32003391615,2152.213843828031,7168.521261352802,23.018584787201533,471.0312895430667,803.4435316337461,1127.8071814006164,1949.393108234812,406.07025694397606,12196.863014713952,7569.739959962778,5049.38506681377,264.91620682354215,1046.7575792235286,1948.62516562701,2979.708738710314,4680.993710629972,5760.691775963567,544.02174527153,948.6273286753392,1573.4734731098974,1445.72842970534,8755.670736121701,1431.7607568219048,5989.718696106311,2764.710603319587,2395.1618672789873,13.440701023804444,2914.138959162396,3571.641571976847,220.23505845782952,1292.465381975832,5232.0860178144985,1839.6118028914054,21.753215523300728,832.272266949166,1879.200710795293,12455.769856872144,8092.176483874531,9752.250729797028,1668.710951729558,804.054402464734,4.303732041857212,806.5981382693484,2034.3657589428994,2347.0444139128767,9180.799771687109,3549.9606048173796,1229.9304600831108,11173.570952864973,3063.8609270466804,3544.1356016400646,5441.392454031588,553.7508104918855,3369.035373774737,11239.477651603653,1740.3977141464009,80.54430875043714,144.2500279797673,6933.64643693219,2756.315073020236,3924.572402522086,1466.7504226786662,382.2699089042732,4930.332446506757,275.1369365849319,8730.617763014789,561.3068226494869,1618.0095205644782,1065.884643828997,1196.5772093652674,103.30287908535996,1566.406024063401,368.9372994980175,12.166452137191484,12509.02790852906,2475.737787548785,1794.9177256018918,1200.0292665503516,269.2841929462833,1787.1218587464602,233.39106029843487,2333.408502510452,499.9570956559668,301.4539784876596,1137.2358309129122,5393.237015197154
804.1686032171796,92.91933439560832,111.5951935599725,3003.520009352493,1736.8613681588129,5303.707953293027,1004.7836299890993,2495.8127905109595,2695.534215017658,3098.80609154263,9625.97627002633,477.0820618165636,908.3564888423089,10186.298980086332,830.4883079477924,6825.158170389796,35.22038129512666,560.4287214359089,743.7621680739604,1438.1066512398038,5236.891272746967,381.5357588631572,9701.461304801316,7145.725589621137,5719.877241204076,219.461179242583,1416.8066569345385,379.96825415625705,2729.231897740341,5012.41008229945,17.062595272052135,413.02755394969375,998.2652034170993,1012.1084925927196,534.6528398784188,9115.934122570605,1430.7759643818301,6118.712413803895,2604.895251870112,2332.0731611165397,14.831525706898248,2544.397975583392,4372.2806663691745,195.74878467252012,305.66007596690787,3461.2566287709224,398.2189868167917,110.89793140814241,1001.7345890106712,3505.125868631933,11368.860936912244,9121.38276140922,9357.847509301037,1624.0533046112446,535.0193727763607,4.021069194568216,1029.2634444544724,8391.528360920693,426.65764239923743,9087.329972342308,459.24451908660325,592.4000564870248,5144.679672059802,5506.812459554186,521.275975765859,4234.711031599041,553.517066080467,1704.6228845574044,10316.918249795755,2042.0153360027296,60.94230057171996,153.27844222485902,7254.154328768879,1484.1025429577585,3713.2298237219316,3082.7866816953947,3657.0298172500334,5147.282273019212,5535.761962240389,8247.456332109634,208.33810621086982,786.0947652411181,65.06957272946036,1311.8000959363535,64.71507714636756,7838.21314828933,2628.176412184104,168.09735529268258,12910.5107179586,1854.784348705857,1287.5058554953096,1156.5618418340155,152.5420061195352,997.687507120098,1769.6471186849062,745.5040787349055,295.0336662110041,408.54473919483866,1500.5135241216476,4341.329515718258
220.4149556733785,81.05321083833152,81.46119254255663,600.6486783216985,2231.817502070221,2662.278035684969,500.6495288480233,2630.5229692470098,1556.0816864439967,174.02696021943282,2343.6194002155107,648.3466141065157,546.6634660436437,3925.9072845872142,1799.9861294798895,3250.619032712491,62.134191153860385,556.6095955889988,197.62125869389996,3097.2686314485964,2276.742411860191,320.33007888520024,5004.936805152781,7812.893457910355,2588.031228675727,24.250316810737004,804.5599136136958,2198.1148713070734,2547.466812261512,1906.8434477162118,4635.997047345421,300.85669413276867,483.16968295422447,463.22453444156366,475.0542901702507,3944.1888770647197,794.1430233938852,642.6700128696248,3366.3957489992304,1479.9177393019454,11.263103964232608,1529.588517932129,1713.3645889456368,60.95734618030948,259.7006614923632,4058.196894075962,1762.5513550949267,159.31775073979182,978.5482027336453,4171.462966567071,5719.940193698254,8281.5437105626,86.07280758882666,1819.8516703052176,264.08679948223283,4.388435988606396,688.6665636996429,7202.897182726666,360.3080462858793,3884.6634232730157,2869.027104608328,1472.1901614943756,986.0537796960064,4493.618540793678,0.5126504815358413,4201.120988762059,428.57800064427846,2237.125928994141,668.5693254868797,980.5327188356359,87.06464366326338,146.19355109583975,9736.248594115552,1208.2395157357455,1413.1761606458326,2983.3556186387355,5251.541733946682,5292.9096648684035,7876.537331893856,2166.3932805172603,38.90487085502428,1142.6300662028368,828.2737115427634,3592.0087615956572,19.966589582313173,8817.467542451726,1757.9222009434784,90.18902721310594,2774.9129543660083,1915.3083021635518,455.83301874090813,330.74655177532884,499.13621020519514,774.5003776529045,1349.3351414585568,385.64796441095734,224.76366140293672,149.9159182141304,1552.489130014523,282.78878886032163
676.4016965013034,170.8531264674121,116.43037534948827,3442.664034300617,3675.2641949989,4910.509312426109,1148.446573096895,3131.751552946916,3373.661548375618,4739.035525573608,9925.162082960389,281.5854821283719,670.4978096643786,10339.393779960676,812.5158249280777,8012.658847227364,24.93670253355792,561.5106132855783,1128.3796365218525,2031.6703544410204,1549.3613426080958,645.7409496334036,15319.112905218708,870.2687927352408,5114.230639293638,283.7990546875624,1023.5226028480023,1801.7129704885722,2798.231288056824,5745.423415876558,6120.103349128388,373.524396972433,897.9098233601376,1101.4347987574693,6.222206461992044,9821.09702035449,2125.225475694062,9027.475148534073,1016.397653180804,2357.171559648561,22.87662824186005,2940.8202051866238,4920.377746686553,236.07435011170008,74.40595221666113,3542.463290632655,1849.1284734188625,266.9618460606509,846.4183106223413,2640.2962507930592,12961.630105855014,3177.119112427551,11821.209212827915,1199.4654426071181,274.73031985291624,6.3901459672267595,2134.898852286489,10691.790799014205,0.06854994235984004,9561.926306895451,3542.1824878955986,572.7351712306457,5654.936970633597,5024.452839913511,738.7345558481983,4974.727760745602,668.7235135821094,2163.2664481092543,15251.74435510974,2178.2136431312506,428.9111791134234,16.92527532439452,5167.636963373519,2965.019927410622,4156.062564315977,2896.201091013715,3260.0417566411747,3441.1270270683217,5223.938560308062,6462.631780651271,235.5659265117118,866.2531253118295,1059.0438557455643,118.32428134416125,259.4486561183961,7631.860668923291,152.36340042389466,315.082171640156,16336.730535432771,3302.9731666640373,4669.608555809704,1239.5560976727256,4376.63883134027,934.7842071534906,2225.331479991363,438.99032176028135,333.9373117954067,378.4638502486649,730.8131949945514,5575.403367305523
1343.6388632857993,50.75990582508711,252.21664153733903,1073.7478312357302,2211.729973908365,1932.9920168601534,626.0216841479388,3291.1031798214744,2518.5629727830296,603.0636288680697,4487.026278994388,782.5078225071683,857.4949491525464,6375.677983223771,1494.8538532462894,3954.070755481263,53.20176243999673,468.209423863574,236.83396558194667,8514.57336738722,5932.120952206757,66.37535202978196,8754.338347912442,3031.0838898647157,3421.046681363281,51.96859127098743,1632.4375448682895,553.9515390806064,5388.5203886560475,2119.4980640874555,83.83733748765907,345.52200824424193,582.48806729921,1073.0615727671138,285.94519800565575,6798.95192375484,1249.5933729459261,1058.0642581250356,4657.374739351373,1741.3440889370638,9.360973050742698,1965.935081912684,1618.8886068006632,96.38721440982565,278.81137576156175,3438.0609163044282,605.8028214594519,168.41867340686525,871.6006056437258,2411.144648818749,7537.190055072704,7942.605325791281,601.3922615073277,5298.866540642786,779.5380306098532,4.9416263797996915,1158.194704720142,9989.089845434926,284.20633539373205,5436.099132282486,1445.3649731465714,1014.8380506859027,11990.393672526978,5654.195828987701,3676.912827206546,6733.943976680202,552.4924836018586,2052.8766149187086,2175.1026505851087,902.1025816085199,284.1899811286537,54.82351288862025,10158.917349341948,1146.5324956421534,2357.122010658961,4280.136758327602,358.60594249550195,7449.419975467237,353.04303740276686,5453.231734982994,593.0500109401189,874.3206886468912,119.11447361850989,2853.1440137314958,2.224967976647632,2946.2338553208265,2482.622161726026,58.524561510243,5582.747204219097,1922.8754200155688,60.668343252287436,893.5956813231323,3053.532113093805,4444.857287247583,2123.5153548162007,450.9056966495404,752.8175246942363,277.6759501255487,923.165475733341,688.3415449730591
1070.4312452069846,86.81919645081426,157.35000170245718,1559.308684053418,1868.9443030522411,2116.3455166933427,1125.0140910046416,1883.610597782354,2749.630592920904,1621.77171360003,4890.431838478426,548.2273743339396,671.0861896312555,6566.15566486007,1326.1161029280354,4408.061091559673,38.87744908874173,588.1947380561644,371.45590315202384,1281.4289321173787,6705.9805859766075,648.9497891186833,9196.2190807429,9291.253853130736,4036.0999746482253,98.8320892560343,938.455619392677,299.23332988714907,4587.234711068853,2990.0266638671033,1.7550412405925433,365.60865952249236,727.8809707465676,553.0684508517452,1005.8511009990544,6792.463017940276,940.4615979105048,2470.731509702777,609.31585978955,2109.2339853885605,10.200447398482776,2592.111586110952,3207.7686101278764,154.60774142296958,616.851401176701,2890.3631759755885,191.4653662563916,70.36530121758526,636.5260092495114,3210.680287201243,9578.935969475651,10605.475217273959,1430.9658443641858,3425.045981448924,868.4145443906555,2.9509585480329656,1151.6260179053775,5411.024800367091,983.4373665635876,6778.579215830166,3043.5435688765806,671.3622961308978,10069.858763967017,2441.2285823772645,2949.7331971415083,5583.373892719534,474.760445512514,1059.721462930242,4185.573826976413,1322.142122340606,15.277075899852715,150.42225003925444,3733.588625420299,1934.3913166520667,2017.2971565176504,2738.4991843813877,934.6593500180783,2517.341428500967,1454.8773614339764,4325.963519653719,492.119810290894,1047.7947331884716,29.34255868697876,2540.2795801876723,497.93222224019297,3275.881076265139,821.1183828756108,138.1862093921212,7291.158089774861,1889.210608926464,3931.14223481508,963.2659092512376,105.6914159549728,729.7452139853041,1001.4238903758425,1114.2252344177182,529.7019958039768,248.92037285804184,1198.772701971461,2075.619617869584
848.1626004865777,129.62903828589958,92.28590649855332,1091.9755033840256,2055.677401364558,3082.1440229715645,697.1747245259636,3309.265832876073,1658.3273451818902,630.0680748635616,3879.8635719431177,667.2369242903658,1158.085486192165,6681.57479087104,1311.128810857832,3510.262546363135,65.85749951828416,450.510292907376,326.29821403426996,7575.160867356941,950.4141762074896,40.22163393894044,8377.035518038745,2604.695543224342,3195.438510607021,73.32776308286931,1595.4576438026836,2243.4304420872595,3785.288570319953,2477.2622757462163,6218.389438109875,388.8391194009977,735.9221811773242,1363.3424656655247,285.29828490862974,5444.801342243036,1074.5092115177274,1665.2313491977254,4387.593051617271,2316.5833170394667,11.727840116616392,2565.202818994611,2162.8989147119587,96.846693872604,432.5417813212704,3474.074861713576,1866.495151139504,177.4314891489815,1261.2518874202515,3964.3206258492814,7707.506418175336,6632.831682298153,877.2311221386171,1559.9845011419613,457.0347009928902,4.782874327989675,1274.1146424545484,7462.467324336266,165.37458031674132,6929.082155014085,2064.346909344184,260.05690290142064,5295.20109870699,5853.688911571165,746.9479917847053,7649.132394530531,502.02529227999634,2632.158107023442,2581.484075793624,986.4128673578273,318.98275384412625,43.415460865037964,9951.894986491532,1651.8899434065465,2460.0061710183872,4360.076608233451,3591.8891403077205,7145.311981715094,4295.686541288194,5651.777085451717,267.592576129996,1295.4383147539274,1391.1295556239734,2961.0418409707368,12.610153162537506,6856.165718688802,1851.0622967694721,276.3374879859972,5448.446616758143,2167.62971921314,204.26590085985677,787.7965450928427,4222.80273970761,2306.246919822529,1841.175592147733,577.6192720518641,306.5128097709235,283.7817599773278,1028.1373959161099,1276.6725478878031
924.3158243911428,192.49457059917046,98.11231300761358,3415.2509858017897,2594.6071065060987,5634.187512913653,1480.2053988221746,3095.717789142295,3354.567334593862,4728.606597063264,9851.865729243877,299.19835975882137,918.1773049338983,10627.114648861563,925.208758179366,7975.096162586354,37.64746189134061,681.5313252325298,1036.0354244431267,2402.343127960839,4985.7962864563315,468.3876096446337,16424.478303233718,1478.1254301696267,5655.5516445192725,282.9950167586047,1552.6447173797642,479.61388661986086,3971.024922508565,5745.860457775782,42.99370973374845,479.03905582461306,729.7952610096556,2136.3314168860793,529.4192042645628,9815.2124699507,1327.2797919488644,8744.558611774435,2778.4062540486934,2386.066477194755,18.75194627587842,3013.766474555766,4348.278277985333,234.24089503477782,596.40761740771,3037.3957234099435,484.2140523508095,135.88590795497478,1121.9793381084198,3940.799256252015,12949.999088232498,8763.246701771859,11686.621850559099,1319.7610037591028,558.6442041782258,5.48391585523106,1398.6651411843336,8679.352206813326,632.2994653177861,9535.18867331306,390.2283650911466,451.1022688385215,6196.566743342901,4755.712653591733,866.0090596886448,5969.543943397382,799.8466493569507,1536.3423268864435,14987.098156974414,2118.841084187189,443.12528173148473,19.606246609764657,8305.44407011787,2064.1741859397143,4129.705137790026,3444.945577489307,2825.1263245448436,6738.136548891031,4224.457376641199,9505.012356722458,339.6531160167397,852.5819854646737,92.59677021002214,330.41771734785516,22.15885688565605,8374.13997964999,2497.6423606435783,365.93402939019006,16243.026847387457,1521.2896944245686,359.0485420746208,1236.9215190581233,4368.928328388325,2431.5457906156385,1633.4500007305453,603.5906139828218,362.4510891628448,393.6175933293736,1435.228235433572,5497.4294815180965
1060.1884202842577,81.25270795881539,34.14210240281664,344.7031618873899,2168.1867469558943,752.4491804520646,452.6779056499535,2387.9516672793493,887.4457302636541,25.730273752561146,1177.0310719694312,975.5896510991257,372.51201541084396,2628.8374233649224,4772.026901159599,1510.4608693733649,83.26326597808578,548.7742471035342,110.88390906001268,6959.516146796274,4970.182441683112,368.04779006324753,3457.7635712380925,733.8306363992451,2044.44692191496,7.391864620797858,662.1472422326633,799.5444183705057,2911.0830599557003,737.9680174289041,1255.5443156507924,270.42195282541184,346.02552495261,327.15346986626207,1790.4938729225378,2073.826726827541,221.56341672445976,151.26270504012732,3009.0716777826124,923.6324253974375,16.085010874260632,928.4401521143731,720.6955095576316,11.284096777453101,3236.276481202611,4345.961730753143,1458.3895756358868,9.995039143903714,1212.2736990564204,2668.513875287147,3782.577243458159,7608.533952859811,6.442167641028191,1876.411479265653,659.6867646482057,4.9554569184425725,853.0752535411369,767.0068636892329,2514.041259519125,3280.4766238951283,4899.287397204887,988.899171078136,5995.844839123906,2872.81552818719,1241.7398202034274,5548.631648908569,205.9898042437888,2339.241908996658,69.1534191163977,506.6412413546913,443.7754687683872,15.248113393668834,7467.320692857926,750.120233673603,868.6971893414583,366.37119078579366,2809.4601109718537,5558.981332064698,3322.3702568436524,1369.2408683845485,352.3647446937198,1579.7269317799905,327.75404607960184,4125.199427982076,67.72819009043333,2090.885380346427,1283.5886834030252,117.06016900328044,529.7777878614628,3239.5206665948876,1132.339855760187,114.19943118450355,4387.131786530687,2665.58018296238,43.82942612551696,794.200143843193,162.07672266413283,107.31009990456906,1227.7979243995385,27.265550621656825
1256.2032428121327,141.40999426847338,181.3481206945435,2425.4415644542223,1937.0183416926907,3961.5363435494655,1270.065182932072,2933.9910292061713,2613.5522937446062,4413.494162120688,8420.738031207959,403.6822163835668,653.2821539095091,11512.686682522872,1102.343907916844,7213.489967959069,36.58722218603629,613.0237411564382,819.6322674824825,1604.3582451409027,3382.0280039046393,514.2173990437092,12865.71981259338,3277.89156820086,4935.622485146976,230.9289119064706,1035.2944235550704,1046.8351935018836,4654.135202605323,4102.82112201024,1808.7306816738542,437.0541875625885,792.1210078427704,1042.7091722276975,676.1246152462397,9457.335799155637,1093.1998317205696,6479.959091397591,3010.6215695823216,2557.8143716065365,9.173426599901845,2722.365292926901,4542.3700670024045,225.4924626022987,575.328174451627,3770.1095067465058,1202.2495036800135,111.21949354380794,1340.4958575143876,2562.252331905795,11706.774816292631,8306.898652443151,7300.643280508332,2591.914453056325,812.2777805606821,3.432335069412669,944.9587015821083,5245.679540309439,1048.3939616780563,8865.154713118241,1422.3852987541895,1156.2876605083138,11570.373125357493,4539.20797006788,3377.800053791294,5934.310112697464,743.9008878924797,2654.7280281360963,10936.215069447011,1623.2031697566308,236.91935280590468,75.42522228897816,6773.44813474095,2311.484820885517,3559.3023775803936,3640.819011476208,306.62516080067917,4931.077921856635,296.4692979963425,7808.981628464197,597.1161303830099,1003.849167165878,439.50183510953576,1623.9899788291393,100.78702137455471,3340.655819315271,1547.4437873301472,219.73024578289053,14951.573637919399,1897.6387289773224,2097.730777069692,1025.9371281529006,1922.0313966227573,2490.851931993142,1084.6081844017067,1022.9846056260718,791.799825894555,425.4312148451775,1309.0766220231985,5074.876139934365
773.2963887311522,12.648947328958645,150.25849692574212,790.2498371855546,1817.9401066599685,1754.265084536685,529.2648195325127,1518.147058884686,1325.9762680748927,425.22391757420195,2659.4851477076872,787.1204991384865,590.7086127242628,5736.858065221606,825.7666577017133,4473.1695473321915,53.29550943711668,451.7197734764627,277.8582826638128,2335.330432220715,7256.765501051185,718.2649011485645,9025.913784444012,4252.667315878838,3395.6180449251538,40.78442523706325,554.0002943254685,18.06555017776923,3301.367828367293,2235.130778228397,3.307941728441268e-06,275.10073674329396,571.7763830568027,394.55825820585454,463.78457947626464,6904.50704428978,1219.6369682838852,992.7889870666535,979.9892928743068,1847.147383809135,12.854321137110507,1540.1684550732798,2362.8816572774085,88.81070591928568,428.13036139539815,1909.7847105874725,1.038912305493367,134.6651477683667,459.2793934951122,4258.104387508012,6673.765968419364,7125.741271227161,201.5733574918218,2667.2550240139785,543.320583292493,3.6692418900166017,983.863864355963,8787.688759850967,383.2726196838655,5230.7779587495925,2921.592921220554,670.67307233135,2649.733015482789,3708.1383703493325,95.7591066672409,2737.089080480676,409.8611049823929,977.3322492785048,1467.6037125773576,1083.4558105289411,329.4331533815932,57.99019553335634,5455.912992999434,1740.0802939457114,1739.354298753348,3236.1462722596257,4153.046694632015,2342.7015504086944,7206.231068751988,2144.5566103658603,110.85589300157206,525.8974506387225,0.1372916087558884,3240.323816376636,259.1258480926297,7367.42067891122,1614.9372275090918,2.7890877448137705,3669.1202796068055,1596.5081162736233,4261.007535197805,535.8082098687087,2959.516996909373,778.0488147179769,1602.1164160709045,402.6800321443196,230.61911336768384,216.9811106117697,1330.651419542476,671.2793654054749
1052.9247912081191,89.60140006392169,152.4272341938059,2852.0078723134593,1940.249506702944,5676.355929002736,1363.995415384553,2821.934055812559,2643.8996914161803,4457.011586663726,8969.702013281621,338.18355442616587,648.9575615195428,9458.91237530513,1044.2270152447174,7447.936682692542,32.07715491167692,542.3393432071485,893.4887913693099,3159.6741143904246,5127.93027839596,332.4181464206606,16549.155115431517,1074.490975555858,5481.816932349954,256.2610599759742,1396.5790656964648,1148.9481961165884,4736.396279898014,4415.716370779432,1334.411474188423,377.09515166706205,985.5929047166776,1708.0481642720722,493.21743842629235,8551.754199057008,1592.9395160069676,7084.306553333908,3552.311143855403,2344.1240700048506,10.231802754399057,2801.462001644541,4660.227741935243,216.44354017708335,527.1979180879027,2869.2844885674795,1446.96820135081,112.99422012466084,988.9155708572232,2861.7686576460706,11082.397651074783,14292.979858213423,11137.593960513494,1430.8032179710833,613.4688749743642,4.360411219992577,1314.5622324917322,6403.148022123374,530.1050977563198,9358.93669221567,1164.7270228589407,1387.9815962101306,7589.524798336754,5350.146522752089,1989.9247076874328,5851.32733588066,680.0855562451958,1829.9735039175696,11480.98526991986,2075.8413461704286,417.1217117898417,23.245528627872506,9553.775265230539,2930.851829384059,3686.3446942668575,3193.783262382526,2808.314527269564,5643.664440443225,3221.7757036084254,8792.117550209248,312.9204235237088,875.3782203225206,348.82266004239347,1121.2407370560684,15.8211929147527,7505.915413937125,1438.2730587753244,128.6320773497385,15580.615026184249,1520.258956087238,390.426853999586,1197.6594477307515,4287.30240856178,2745.89784607524,1264.1701923585515,979.2665019113356,340.35877039124244,381.7772606070113,1285.7491424756838,5224.344250276174
1324.1584921051428,30.697255762731828,113.0419979620337,97.87799896356708,2390.637371701931,275.763114430474,135.26867259294406,2995.1967400315284,278.75227348190367,0.4071448182928605,378.06861541336565,1050.94593532264,449.6661724609391,1131.5529667091885,2477.2688723716087,289.9811021457091,92.08906714806332,586.2210113978808,27.166396214194474,6774.927313325675,67.87908593279978,257.7278101144014,1724.7146882628253,5285.417797507192,683.5559070275399,0.470579454422221,379.2872547082973,2670.1604965320057,2237.679564549441,150.07469629648338,6470.626672032265,320.1133763383085,107.16895095476109,106.84041858032272,1187.5644872305545,862.6480272951467,430.1038750418916,15.018145400031106,3660.188924334319,323.91577729711554,20.314729040296506,352.16988846112196,166.74952753463768,1.2783482206582262,1082.141173876541,4603.620073133308,1916.116196889772,46.58724269452188,897.6303185368234,3047.7186582669847,1153.4556973237875,10855.550536364672,0.02383162323012654,2408.5873940661168,734.5906371857035,6.487797604822817,1039.9056681172149,4234.990262534623,1702.873956278508,662.8407927164153,2654.6305599170546,1169.0561062801746,9198.458078053836,5015.685031160806,2887.8839355614027,6316.413568395817,79.39852478936449,3307.603265400661,1.439242734456614,125.15043890200859,213.236889601505,64.04851276291053,9124.0442513073,345.4719882571126,234.39821347004954,3128.6339814944404,1192.6991189118323,6285.488802367027,2177.629034528765,515.655084493031,574.9292965057123,1565.1303026178355,1615.1379781365772,4407.233575082505,19.093087440728816,4936.686121662932,1820.183126918652,24.806790310637986,43.084156044484786,1906.7994112361168,464.2610459106386,9.853156950607305,2125.532214366905,3106.028018798664,650.4426358647394,203.95802171307577,345.57937354284826,43.36534101401541,1260.5933788897667,0.5907449671988788
1312.117766067793,36.14743931474132,91.930899262269,43.07600780734583,1953.5958166137939,121.28308381726688,56.66377138423,1950.3068551206925,114.83211655012389,0.0445814205847183,210.56877276903796,1124.0714642421783,631.7390742963348,728.5184997426503,2805.962531206168,167.16641981684015,99.2828471653522,329.70632745043787,12.473684736414823,5142.211573188012,2082.354470563268,278.94994988343257,859.2506993203075,7056.217584830496,344.3047815305138,0.1351634310889991,272.64709666666715,1609.5257418443882,4450.5859606536305,85.02902067531987,3615.8600315612944,293.086015680969,71.73511916095734,62.25935613847484,1020.3025818535422,305.7407055530789,341.34017925465685,3.4100880301343572,2988.3317017924464,244.7602163874491,13.123494208359663,219.0418911791256,131.89293600930395,0.2990006315297303,777.0295772459688,3837.9480673390008,1559.9764467852924,79.26311110397651,761.2354479869949,3299.0549142213563,533.9115880124166,13747.137783748369,0.002109421388599298,4817.389844729494,824.4028698042105,5.1304625570568465,1015.2916743358687,4930.699416805387,890.2977339758185,382.79401445439834,2591.120205829494,466.2547646106144,8516.947988889118,5329.825477838652,2489.844692733182,6084.171362017299,56.13833430947884,2011.5516737916848,0.2019840963989825,74.99947719632225,113.66281451329138,142.62335584425668,7988.711267673539,251.88447844210526,95.34584381268887,3500.549783055026,1990.013064835916,6475.612522227756,1887.0108812919518,249.50000418063908,436.7675004431382,1272.0681289251095,545.4506057335417,4521.46132094069,79.9543147392518,5761.725418702508,1973.0924878087408,28.16467189274925,13.560751612641866,1784.456056810158,1266.8445914904914,2.2787279389430095,257.54111199008054,1438.9875727626136,1248.4262483744728,77.49265647191669,327.61436703114225,26.462620294013988,1365.1193799450016,0.10196946578746864
487.93696702229914,151.7720265157499,61.11975663378332,2635.9610054207988,2130.1424793452984,3955.2447142714036,1460.1509481869205,2989.285505490325,3292.3570385122284,4302.4348667882505,9598.152458984114,317.64403468228795,700.9888074929031,12301.922220125864,1358.144270035497,7791.696319161092,23.162586989694773,618.8924273872284,1080.2151882004464,1249.2416785913965,3234.0269753581624,450.1978931556876,13844.064212214078,3469.937578491258,5887.195960808738,264.58777428099313,1499.0096540273971,1229.160754717553,3280.2243098136883,5483.800511114722,3938.42451281068,481.6437504777543,989.773063882968,1499.9436553028374,1063.9821484503452,9335.930294371208,1507.7086130394714,8871.660805598349,1834.6395454445694,2563.391400813835,14.929109938559868,2139.309507035769,4835.987762159366,232.3136964290488,975.1913876742253,5043.424711863818,1808.84358320284,75.49081232289886,713.2251147985746,3703.4913835046937,12539.59579877372,7655.733607442337,11454.753648817656,967.933419022285,602.3002745445295,5.89898170423852,731.2215921493707,5530.053895377629,1125.9686703768214,9382.28682395294,867.4114106813659,1029.2871785340208,2371.156518008139,4265.227419886993,33.649352049837276,3926.7839912563036,637.2378283515573,2317.456112601837,14506.656730196963,2135.467379976593,211.9465377249857,77.63796255460045,5976.436211678182,1782.1491728106198,3840.399417052367,3140.035020452619,4962.117338700677,4143.90480883714,7023.02665969107,9021.7454102066,120.91125280252754,1254.2702070315165,467.2894564132346,306.5574670340415,194.93825665927864,6952.5470984259055,1832.6139327298279,238.32190453580958,16127.036171380945,1704.0092108157635,3060.104928790993,1227.216178510633,2014.8188170629983,1033.9518173044282,721.8779255228936,1590.2361673270395,190.66265503438703,447.7005051987791,1218.2458711855165,5386.361978749985
1104.5162236898984,149.31760868774882,92.20556649178431,3031.2421326214917,2182.2488092631565,5658.377585026507,1474.8788696924548,3464.774261079234,2999.349364037983,4382.527748430307,9063.527174357863,307.17660291986056,888.7244162555511,13813.009664528594,2266.721883030276,7094.02445832691,8.813997348094901,511.9085454462369,810.9999204044902,4463.689539118363,5694.681672487552,122.92918391218241,12749.025943861529,13.15811887584399,5471.247198358003,260.32386843433767,1266.0210069812194,722.1003696997608,4007.976972325769,4936.5628976671915,349.9568565164554,894.0668816022121,954.055395133194,1725.1083959566465,1446.3020239075588,9296.625392399399,886.4448587649533,6397.129464548345,4042.763103041541,2079.069000688782,9.864479025914092,3026.690648105688,4577.038883702827,202.73880166412414,3959.446199207872,4682.627537247678,915.9314781117978,19.1373893818357,1459.5509842264123,2535.46556713082,12013.19782023142,9494.557426867215,10752.601133987966,1329.2457320322014,852.9178809302971,4.283809980534205,735.5224330148117,1082.2983402861394,2069.7972092415675,8692.230275279318,1859.297596583848,355.73762229163634,8126.307092631558,3708.068327131205,2171.8172578654057,7367.465958867069,802.2098140767905,2421.992868916898,14682.603872491245,1918.625459210566,478.364881259671,0.33174767062445903,7293.951195769492,2507.0438591190923,3736.3198611778002,1204.8970920842032,1513.1701836044715,5404.454240482892,2731.0027583146193,9733.978678118292,457.9559560256509,1461.9230144988035,161.33101975244483,975.7176060186873,101.14684551730974,1902.7138442739802,1031.198761564298,279.79497015587515,13561.787512330027,2278.711995958637,1962.530129786174,1172.1571150408904,4409.000571172273,3481.432594506756,55.12593655852057,3560.225394058665,388.62213694968733,291.9870823903778,1162.1919479768085,5447.969312217817
