udp,crp,araFG_araH_1H_2,cyaA,uhpT,glpD,ppiA,caiF,dadAX,melR,uhpA,ivbL_ilvBN,dcuB_fumB,tdcABCDEFG,araE,caiTABCDE,glpR,hns,glpACB,fixABCX,mglBAC,himA,dctA,gntKU,cspA,glpFK,rpoH,malK_lamB_malM,melAB,glcDEFGB,yhfA,ompC,hycABCDEFGH,arcA,deoCABD,mopA,fnr,lon,ecpD_htrE,flhDC,cyoABCDE,ndh,ptsHI_crr,evgA,cydAB,aldB,dnaKJ,focA_pflB,narGHJI,nhaA,fdnGHI,stpA,nirBDC_cysG,rhaBAD,araJ,lrp,oppABCDF,livJ,osmC,yjdHG,cytR,frdABCD,tsx,fur,fadL,yiaKLMNOPQRS,sdaA,fepB,nuoABCEFGHIJKLMN,ompF,ebgAC,araC,glgS,glcC,htpY,hflB,sodA,malT,livKHMGF,gyrA,soxS,aceBAK,serA,sdhCDAB_b0725_sucABCD,ompR_envZ,narK,fhuACDB,ompA,malEFG,araBAD,narL,fliE,yhdG_fis,mlc,FruR,glgCAP,adhE,galETKM,serX,mdh
1167.0374790279288,237.57449490943702,548.8569135132432,3224.57606291135,274.2855480691353,1368.1295330598725,400.6371176270238,929.2642184525972,1648.932063323123,188.41422836175263,32.42604953690437,3011.867491796941,632.32312942387,6368.747939106283,1381.1954935397132,351.7252180120637,673.6978581148468,3551.869814884978,408.632776984545,24.446990948147175,0.6211535025021895,894.8656530436994,13910.035826798157,74.42784656514395,3185.8783497469744,674.5551270199896,2204.806102557552,2969.793165154125,1483.5251863796466,326.7429712985404,44.542140297087954,329.1650525511513,1781.682697070426,131.3960753336392,302.3267509540025,7.040420711286182,422.67989021514273,24.157169948749427,2367.1611851546263,2235.7753179674337,2362.1993950207057,2701.0535137527663,350.1651429909219,55.41877277446483,310.1522830798976,1501.6828869747812,286.5826905022626,749.1068005142379,1266.29425803946,6321.817695866977,942.5377710346612,397.53714469574015,145.37439817481325,2914.380869741289,910.7458750360612,3749.642181268349,2714.4377016336553,249.14124412367988,317.60706415160115,2340.701749837945,9008.413834343772,7828.437096871604,1025.2806147085666,1718.3396044138103,4179.953735185081,256.4184206749967,2286.000043527755,6730.1363622562485,602.7532077083791,195.4052612929833,3.868836456333274,640.1291252323283,46.98337744727624,339.3388833515575,545.6182173679572,49.24770803412481,1035.919565014788,60.94139977736564,267.50768884920103,4024.714077448425,246.80433117403962,7161.286097912104,35.901014824995826,334.73779568643624,1362.9526109455494,1256.2760696364662,2429.873643371969,3775.7512835974335,913.0060126372744,958.630565772046,1727.965594770979,1106.4397629987136,268.25539991447107,796.7291806404926,92.86734611038831,3856.2029028971533,250.34558541103007,1064.291175542204,3.6818393554994433,425.84277702653816
2586.402540258562,674.3278967243238,977.672949346747,2700.7606340673433,1195.8962476600384,2533.5049134097517,878.8925392629709,886.4338612241572,3716.7744653894515,293.60780480753294,1956.974474964592,7010.02010433334,334.4100949799349,6400.47382793459,2265.181662895275,609.1211367313713,188.9147932733181,3111.329677024052,621.3990001996585,53.42061929508254,130.94027812817015,429.1540803649591,10675.270210166847,475.5331105155207,2624.966065764006,2188.568107943573,5770.992082917907,4463.6439968461655,3243.3179303745815,98.03448417314829,75.0248251185059,256.7559467002196,1048.8379627845648,237.27189721141454,653.1708140766483,117.67462913930031,646.7373697497394,212.8865671219411,781.3364521341074,2210.286581334096,1698.5283695700323,2641.9929531671382,207.6070580108185,9.029722465160653,658.4442764980478,2393.2631375634032,2190.484613382645,524.5660543703283,985.3079031016617,3325.479438351133,1387.1543400429364,777.6078110499733,267.28353335528715,2696.663541954056,2284.057693712552,5758.715123715269,758.146345678264,54.92259786155451,358.15170200079183,2349.66179180401,6171.530031391555,6391.39708708734,1195.3972212880594,3124.6828504196906,2241.616355699336,2000.1594957771156,540.9980052408987,6885.093315785702,953.0502697875916,233.6958024921276,26.64791240528043,1555.1385710978302,258.1614096632214,0.9703121393108544,1138.4340664060164,1684.0847017915505,538.5556805108104,114.07135553002058,54.76568442737486,3664.984387597225,69.22476427249008,7287.3594322699955,89.21066326511583,469.0943574954468,1649.539965912405,1744.6756711164264,1759.3645481770932,3740.979046515865,1640.2444430469259,2173.1628859388115,4024.689650705343,855.3067810339113,392.2998570338288,1083.0432593594383,73.4820113139556,7600.692810217995,163.60819177597833,2029.7005248138041,6.080861477695625,425.55735611516366
5464.8056865178605,1488.7239176650476,1229.4474252280854,1551.6049809413337,1204.1209528063769,5845.157613744229,1387.3529324931878,2068.6587837731554,5428.976841022176,331.7424856976012,551.1975831809833,10390.911108728207,515.9117221063018,9163.360772125314,3789.85269602268,712.1976503653103,66.05747231012212,2752.1048025486793,1168.564503566543,132.22786731270278,2532.1808289656483,809.6044972468527,5086.074577961775,1854.5236795347528,1915.9349724312146,3192.733200557113,11278.358799449428,8381.915483639214,5712.3464187849095,134.42708920076564,146.8759020899128,466.5449082734,1581.8071251786096,3139.3897924418034,1490.1869128152798,389.0788910975337,2410.7896323895784,369.56688086317,4246.5210382713485,3890.196223304316,315.51079614166406,1249.2010106149041,61.11202395977286,75.81820860811244,2119.4083214629118,3891.357694764727,4006.61728349618,1431.7159427411536,1688.7561620142274,3691.7286495874127,1912.310183722626,484.3823634059896,315.0427268655739,1528.4649042163055,3818.5120277488722,2935.4639845923216,2717.356327703624,349.1781891598768,287.4198817937513,2581.049236532196,8716.348702209514,8837.183409649642,310.13254710436144,3444.003720099922,1634.1227213634018,8421.582446955603,2762.3507922470453,3929.2136250890253,301.3041207175567,166.80167310804887,90.79259399074104,1891.1494565808184,1199.3913084655812,249.8290959337905,1440.4103821984727,3294.3700297919722,69.08328738592598,258.98058112323025,287.1308849928722,2268.412283739821,22.52197612391827,3357.554539151908,27.535890995955327,352.5323997547648,770.626298628228,2986.427537413381,1377.2841242141117,2326.961126451679,3524.0897559118703,2957.3684824590123,4175.932371869615,1980.2099574987867,1667.5882138399954,773.0091334634027,336.4779548579732,15240.79491244585,187.4698802182089,3656.9494063544844,48.23484763490628,84.88134227938271
1315.2976365503682,202.21208524365574,401.09668915595597,3271.504749743189,842.5599761547694,545.1769051023605,391.08707844084825,419.9540079498339,1313.8443803331902,102.8931061254247,1637.6052359040061,2451.5749941839013,316.09647966520413,8313.270345961691,1081.6253852096822,167.90315330830686,1807.6473422520025,2257.94085983734,269.8608790907486,22.58361384715534,0.385231043685653,859.8495352374283,10289.066490958829,57.91221534999815,3354.8964563011027,381.81363056614265,2192.0739848659564,2625.450235038945,1123.0216002308364,296.77588327187874,42.949438009736355,389.68824492788065,1344.598563315271,152.67468369603597,250.16100566058464,7.464620204026477,585.4399434708962,26.881811626074605,3277.8647850912043,2039.8633312090626,1705.391886558105,2539.642681242453,314.08636914831544,80.90984047984476,427.779264790677,1771.7343447804626,276.0528786937404,532.8647501137143,1788.3579560066596,3195.4783372736706,1394.8233540225813,344.8965876819005,182.2596242254872,2923.253903243628,1017.347992969562,2439.2490283793545,2720.410036025959,359.7364159113567,327.922066895714,1075.3946530319188,5442.4569732919845,3079.2499802911907,1633.1323878867436,1582.2770714710302,3685.7069511689533,209.58845342806347,2609.30454973107,6904.7539125688345,1042.0798148113254,240.1654334662185,3.4742653163254023,545.3468879214687,25.50431360677211,335.39917716009893,483.43478042505325,76.64642702249276,1538.563514326203,45.874130716559094,306.05282996467633,4084.4738329704255,641.9871000209328,7956.019495712024,22.65067783651444,279.07098049298264,761.7513257447058,1961.917819335856,2005.0824250197845,3776.100640424076,737.8515208493794,692.9866476318216,5876.158696296646,1154.8361123833042,365.84276608888655,573.3266517840348,113.62221155936605,2725.294661379969,120.61195158019964,747.9960482402215,5.128709811449338,425.7791697947206
1769.3960826641073,208.5985040353962,601.319529786702,3273.0200359419155,874.2369948043672,1099.3845380297762,333.71993744515134,555.7082041760418,1644.2788141304761,142.01159950385969,2138.8583572603843,2370.611626913321,566.4226913328397,3007.3013849521412,1123.0473008812965,684.546124676032,375.8438681949784,5642.02161009536,406.98752140879725,26.323845309963684,0.3118287108962883,24.30293516576798,13706.337835023347,68.00022385834428,3226.916615255222,930.4223895427824,2147.5605376224285,3405.701543078488,1523.8750462181454,112.16276088447857,33.4812620090548,563.2092287223129,164.9598154510384,123.58199988567901,285.275095245473,4.882126096053633,423.9066515489999,24.053566349117414,4.1364418353153765,1855.077387328,1868.09565281906,2703.7908092255648,387.38742805208506,214.8048454465946,289.56152045613305,923.297282690522,237.3585232558737,171.36681503963962,674.4683761177669,6229.930998286421,1425.0603289965634,472.3146720367054,213.2207033307131,2992.6849356151683,742.0561711353488,6797.819137223777,69.25638094138151,7.3135106743923375,436.79257325838233,2526.168006252021,6739.709750898036,6209.498331352215,1808.3771633127892,1326.9283496789485,3728.814328833202,153.9935985473904,57.19109247775618,7088.966969933385,1519.1056679749993,200.23580207701463,1.9481727154826167,723.3172041460243,39.47188233202883,110.95866986155342,404.97931757107455,63.74963371354075,1610.2725132227758,93.72766877213236,4.227705313747508,4026.973797859201,143.49567309252902,647.6591512375503,91.15698616768371,247.41622454124703,2238.7353243157354,1435.6858175981315,2673.833985297685,3776.081450623781,1144.3333791602533,635.9134731367551,4296.804844124868,740.1653569205255,200.21282785370877,119.11247626709162,317.4391969346971,3155.0686157736686,43.31006182406289,681.5286754989471,2.648628598332695,425.85934911493257
7843.521916954979,1770.0799256150601,1348.5766228641432,741.8593219670618,1236.5560616131695,3934.496688799984,1579.5554912430648,1671.6256725266824,5677.394777107596,439.89086257081897,1726.6513609165766,14197.633693483169,305.9537256344347,10630.894684070796,4643.221157007996,1176.272027021738,687.1454916801623,1928.0407827853885,763.6484012134433,112.18218498584021,2858.726146113056,377.3258313617232,3472.843995683007,3075.029337456408,1064.9378522633358,2263.746830561121,11285.094398592411,8579.289370972867,6318.791561558725,96.30951149220724,147.1734319377187,412.95839707160314,1106.816076603716,1960.8753111497049,1983.6835478133887,634.0095564117123,3657.273341145012,546.7074745492348,1071.9495321743698,2492.60402532395,251.85434791899436,338.1516628414456,217.99587570013938,183.76201485939998,2354.479257078125,2641.2628378538466,4335.866619815475,1050.323433685275,1795.8987880195182,2013.944819569792,2560.9569153676744,1106.572110667587,375.5341348915088,776.9153907164107,5406.000128311654,4807.882512045123,1124.2320792393941,120.30579543316112,380.78879981769717,1861.6347341682779,6862.15836717711,6133.938931004794,473.86903102618345,5409.820295434614,802.6596576112627,10251.117222844969,857.6850593677973,1665.637369696932,376.7613641913198,300.98570404053885,77.90401015955247,1969.5567186445887,1177.7778885552816,50.777932838893406,1473.6874125694503,5172.358731285079,431.0189547112542,333.35225472306354,64.98908232762783,993.1538733427492,319.2638362280224,4269.247606604735,73.15660242301244,366.5134511951185,1753.9889156660065,2694.0725655553438,473.6614378540847,2646.932739720448,4487.145801352081,3598.5584001221832,6561.294447720707,1306.877232839314,2114.0980358622737,341.04518883196516,66.15140925192233,18345.834966546503,316.31250303538155,3792.01451064781,42.747777159813865,176.34666890131714
9017.187273090494,2876.8718418346252,1617.7428443994934,5.325666906898344,1541.9107256839627,3223.1179851550946,1785.7142652786454,9264.554311995524,7883.018596482947,617.1938690938035,1404.8552880654433,16401.671512993576,345.11637278075546,10698.595181144376,5239.69434481795,3020.8668987809733,3018.2330578562073,172.5678401997319,587.7119227081462,249.56696058742958,3669.7256976500594,158.52617212658882,378.03855337794766,3531.2241683853968,13.913162822523324,1326.3306023570985,14550.609831881882,11059.2209742894,7341.260551318711,100.86367717738185,193.86314323400867,671.3754850776762,614.0541766347147,4458.859498792422,2676.5681967818705,886.490129062321,4815.411089923176,572.6065536374339,155.17597020640414,1708.1107307364844,1.129187021334379,4.686981450977485,241.4409288538881,194.56697078503902,2649.932204906677,3047.76515776118,5636.95225775267,2787.234829123327,1092.9386275344957,1.450996206130939,1942.3259996874133,1598.8348700033703,290.3757817052013,5.2930628921033085,5785.079352589058,6596.620986063266,295.49594499470896,28.782896068729485,144.89648720043908,166.5931286125994,5680.129075320991,4577.676834150409,260.7585933985762,6539.230230592856,20.263387235159005,19335.98338409164,218.98771806021256,1212.8292239231066,103.06500901412072,245.7857102878593,135.87170362591206,2845.411549211322,1704.3951490576198,382.14188046099264,1862.8960275362986,6207.078158427233,1183.8878851406325,457.74831528551084,16.649643976742986,0.1974097948940688,1042.3053784444724,1208.8319335461972,79.25445751368231,308.0639191467938,2188.1940679652275,2127.6179464450574,234.19738680699882,14.631243566230225,5926.900861255788,5290.054141545546,1157.2222822272693,687.1212268793353,3002.399900385406,341.4370315563401,52.679458960025976,19588.338919233327,1003.7749221654144,5057.957142336923,68.56274606430725,0.31583808127760626
3285.684674428361,468.9700340478514,666.8151156810642,3140.647127834729,1201.0419114194035,1681.8179232709426,616.1514815323476,979.4703276104053,3201.659039921377,308.0699508613487,2913.250331211737,5540.071444827252,352.7299685403087,7157.337491048207,2033.602834672127,783.7980664350164,1272.9900938313478,3468.175462914025,596.4991635939924,45.18918085005298,37.35281146013742,373.2263425375026,8626.461630263857,293.70244911253013,2890.915235825772,1186.4366855473736,4487.912772533315,4248.509705986206,2933.2942833134325,139.96154187074052,82.41537649387728,577.6658821142104,1097.950809743424,551.1305381170274,908.1752519747804,51.6414848827472,1176.8949150553915,104.66439817624986,1094.0631048725074,2127.298877773722,1846.0172124709372,2400.4508868295306,209.22638733751984,120.16056958299788,1091.3219116207679,2195.5669519188127,1324.3645575714193,740.5763088580866,1517.631381811709,4162.928852754932,1444.624966819364,578.4140832271455,256.6693393223099,2656.748436552762,1903.6977254453727,6398.673768756464,1016.7334819743908,80.68928201408119,433.55169008691684,1730.7682687732004,3946.034120362549,4620.843399777962,1389.3204421867615,2642.3781712099253,2480.570646925084,954.6000121943233,519.8976036244632,6350.447460022649,1090.928724597303,296.1768771264907,13.988152586845635,1130.1620917112307,189.29309142929387,24.474881472746386,1142.2909132401505,515.164252888416,1237.061660631446,138.8461805561196,50.58253033740157,3653.833583529688,393.3057957424368,4146.695535231794,74.94285336451857,438.0770884217488,1713.0766621052624,2374.498314146092,2065.8195208427355,3764.3378513897746,1681.0272210833155,1715.6509128247696,5288.732803199908,1018.7900211912064,682.2187108888072,640.2906664922975,242.7905047040759,6717.759002446606,111.65089750375506,1966.7429102769927,19.14450373813336,420.3059550832213
7712.967361831797,1394.2754899563458,1152.1482929668448,1416.2210632873637,2103.945032283505,4098.266819217075,2258.410918755127,2015.703673371401,5241.800760212407,432.653428660993,4181.2433716451005,9348.799455078046,562.7352564440097,11520.008120281082,3790.280600439615,1064.8403590743387,18.403148719785047,3007.7535123263506,1114.8850491080184,108.48413314812856,1599.7813472635225,303.03158893668945,6283.6552353919105,1705.103207883962,1815.4645912476715,3453.651902665943,13914.268642722787,8065.89394774502,5294.232811441483,168.76287048019924,153.501569852792,475.98653243081594,694.1609900584883,3137.937484138535,2058.9690970545776,820.0932215132718,2379.0172535670386,683.7877204709768,600.7486740789254,2301.170686849085,289.8501305928443,1148.9792458521265,252.74209909293003,182.96543033411166,2689.0656884140053,2644.2831579721665,5118.491224871252,1261.4813322317814,854.0824965781927,2886.972249918269,1842.9598127296551,733.1854865153439,274.324367654171,1405.7878404767698,3356.674736307067,6346.01480562464,892.8545069841748,60.52674640664665,401.65070266327814,2629.923976054078,1957.2391966847715,6809.958782991495,1406.7248077709942,4337.987997068706,906.5929290666941,5235.447502879782,605.1712486531662,3102.989598461825,425.18510356813766,261.71752912641523,54.102330928148916,2364.736832708434,882.3064379459565,318.6804521988633,1989.29142695451,6686.222939963925,100.27004895056065,252.82769242266272,66.33079539495277,1730.0378815920528,6.638203503932968,1898.6407834587217,67.59368814886322,308.8016264241228,1785.4312381605673,2271.246567341021,917.8097412677353,3124.56760878783,3001.283174820147,3537.9988261234557,3592.495477772991,1225.7618432886475,1382.8982571396562,357.0136377967642,137.8913584424254,15554.685856178836,230.79047992497783,3712.1957274606416,39.968476749290154,77.54315710924494
6519.618240904716,2606.273628042066,1434.7137511095652,392.7140012522088,1123.6848046654325,3933.697744092745,1753.1442425238085,7013.863989447717,7621.5363990761,525.5252904871846,353.7486866062661,15365.87039316505,519.1600155048696,12506.06948233079,4667.564376318188,1304.4811537523187,1013.5865509192979,1905.5167338532767,685.9862008083879,204.1691747325396,3568.897191545411,962.0788335151401,2404.4257942943273,3136.713114226781,452.3078148863732,2621.0178892964473,11628.608458551294,9926.067259072945,5889.45711825033,138.08787490963803,183.1007904993764,480.8347017906112,1452.2070901348777,3472.0080375137013,1889.8599743538061,613.5900678495142,3712.430281934281,490.47774652166055,3966.5832201451703,2962.3814294013623,85.67510083495797,354.5658427862915,239.0093959675439,141.80306067367977,3205.173844941236,3110.6075798683632,2860.997816070738,3050.996477257098,1434.2905619207452,1619.5762498364509,1424.6028022123721,660.3660475080909,187.6558941387635,340.6512310456628,5665.750097752252,2814.050021357534,2574.498973668356,348.3991509748024,201.56438758215737,1803.3085693476635,8536.230922503946,11196.91785983875,152.4236924660486,6831.505153133396,930.3154721227432,14052.643484977554,2453.411801949447,1086.3342715392178,51.953700056145976,259.88846733376374,122.39925491265184,2447.2134681922284,1650.5918002840963,169.9518288785934,1251.6776129715633,4941.578356140921,254.9818851788453,449.3947354041216,336.80089910386175,252.5870903684898,308.73333617749137,5803.651212932076,31.30577748498241,294.86412432829417,920.6171339678004,2517.636285607096,239.39616209142847,860.1564985469222,5724.21854038289,5242.105541639621,556.4722858148426,1875.9191242928027,2705.8237737459463,480.8630217222429,13.144772081417306,18937.019748486444,2166.3431608178507,4923.7304818884995,64.8444784287274,22.464171614732557
10900.175791455116,2102.3696052913792,1463.2738126111506,832.3646707270713,1823.6495068309769,3457.379937142432,2016.3544229451306,5127.543097315871,7450.0464773090835,521.6684735798341,3384.2459908818755,11779.244785868734,558.0845424826008,10857.737421084052,4544.320116677603,1869.3906678132407,1663.6711517570502,2529.605816142955,587.7829069161165,171.06356614171517,3501.7120246930626,316.3267475573057,3442.070601118682,2177.147997747055,1023.4169112271553,1921.9530757815512,12170.778462116477,8528.365557547113,5915.265952667475,137.65680424608044,149.15260599156215,482.52512354358566,991.5710946595312,3313.2631366620726,2628.352915500011,640.099554311406,3944.9664003774797,533.9276822138594,592.8475512859328,2586.279112762192,92.70595396323816,516.1217041720827,92.31304812966188,76.37690359115352,3226.266139643737,3779.0142608160413,4839.690091673258,2944.1805742433216,1047.0805495642455,4998.840303910819,1513.481067333312,560.9440459195619,209.45874139692268,659.4193296291437,4466.61479596502,6723.423888664357,245.57087904222743,25.720549583255984,269.09866067730894,1383.9620609222477,2410.171861171355,9993.947688148455,724.6661892539163,6170.638118319661,584.2321526197368,10031.871421265949,205.493566935708,1335.614943548964,112.2005784755755,309.30498077212553,124.73908344127848,2721.41519650363,1420.363473714311,414.77545515891603,1648.6351540300996,5017.648179619818,881.2809513666919,341.93832431777787,17.707461528037328,1295.8336870662606,438.77812911081514,2036.597760384591,77.79365307110263,264.60703535127016,1759.493711529405,1537.5544180768636,246.43903543263562,1454.2868939136024,3943.3519719524174,3855.486089840736,1040.5315932898675,1482.9261494031714,2145.259476000069,840.1611075433526,181.4302614730824,16480.591326735357,593.8904568239187,4242.0123546092855,58.69225173924513,20.43252144402485
3489.684058003581,1055.909245010108,752.5888513049562,2677.549684463537,779.3144958256697,2310.990200273986,1119.6406962801072,1861.044352168438,5262.217562737686,334.7121164901148,218.305629653249,8416.395062276593,426.55768377672416,9379.302241806712,2553.727660598625,683.0363164716763,1322.14711680019,2597.4065335927507,532.2289199152908,71.13041805626119,373.01415244489607,859.3170244878287,6486.7823972971555,680.1285785121123,2374.3498753905465,1518.1169879163401,4037.087327618295,5376.681864042545,4667.315028916596,245.75449015257672,88.10836812173919,467.03627151094946,1600.5751670473728,1273.739830945106,961.0243454060504,59.36836489415514,1810.5779308502185,122.17256887223913,3818.491315213135,3068.6251442310777,740.2684119644591,1803.5902998182328,71.23212344838701,81.35675072311413,1915.3233956542886,2640.4863920629027,1248.0753614792752,1467.2058181866805,1571.9979627989026,4026.293285533783,1524.370497702407,477.59748171868034,269.44359446772734,2059.2406334308303,2309.8717169373826,3237.081805840292,1941.5744128060337,335.81511879771176,305.05855918579465,1335.7783452786953,8802.301791796433,5719.172571991542,679.1025878411505,3837.100426526733,2823.599742933728,2692.4500613716777,2176.344806905161,5356.414151181434,388.11460656867683,243.622451063971,31.912820569646602,1420.7774393951806,449.12594175015437,214.9217585031844,948.1216494955808,614.0026504907121,725.4122412574966,149.8660665375258,239.39563153872103,3008.799488573386,488.4754190969614,3690.544730388208,41.615872293524546,502.5859969439865,747.050655625515,2297.9216840478352,1534.5084340282226,3675.2981320860963,2812.177929239578,2286.782013050368,2298.482269729428,1765.6105593264072,1085.0335008268632,945.9629123052694,495.9732205445628,10993.920024825486,153.24123175120855,2809.9059772699943,33.90504841254281,359.9046831915608
4029.0964654790837,332.68008897457884,567.4541044008799,3269.718944668399,1372.29554612266,769.9811285221684,868.8681592991808,1482.3373112977179,1724.3034317085026,159.8348119400327,4833.538022018333,3940.111770752798,307.06913396241544,6622.135285909287,1720.968486674194,733.4639237381566,2441.6537109436513,3808.117063871265,279.32643198338343,40.50848461668382,3.3216085534878634,336.6404931805636,2278.5732149734913,188.70490128893928,3273.4428292318244,421.48686871858666,6205.1266330103745,3370.824340248161,1721.1903849532391,238.0753908271533,55.70364539654725,619.3876251983534,950.2778317898453,159.35569810021747,906.5537634781873,144.3275565448324,383.1856522098697,232.14759933363803,568.1104257513919,2142.2135218471662,1784.6106524577392,2705.510060337905,573.1896518608551,212.78691406438114,528.6831324821967,1392.6858387754608,2565.566966151451,985.58057248095,614.7078383643202,6819.009783652697,452.8455530533592,567.539957747436,60.071421619668214,2900.0648569979785,1311.1532259036717,5753.099846459956,1007.9605983427588,112.82877533061314,409.6738678928087,181.7021708614389,715.5108042765039,2510.820491353645,2730.0848086806736,2395.5318404021177,2442.9822912686277,349.29225747637435,576.2182705331113,6853.832716624929,288.6254276424331,274.1294760056997,7.087615545422075,732.5974658842601,82.57246332282533,399.5447992516874,1180.5652364294967,2317.397479109953,3055.9586629332616,107.39126880854485,56.487323908329,4057.2855851310783,954.0383720185832,4892.711912121076,75.30427310316651,331.88303940220896,1982.503458418929,758.414323138093,2224.9618713469054,3774.1767242660244,1416.8233549349484,1045.9522938760624,253.84216260824624,909.966328624868,289.3469443482001,361.28852930680574,59.34012928556214,5001.705823658095,584.0919237656835,1092.1245925048763,4.364129918890137,425.77002269654366
3135.317954332459,645.4704629792287,935.0163579759137,2627.826902588601,623.5404783305229,2129.043709373359,749.2595123873372,1015.8419214556967,4123.5092958598825,312.1413575297152,120.70789978959158,9212.089249076173,303.18968985405127,9067.058684097356,3022.2731048529113,354.62848738474145,1937.6119783892666,3988.4594463667504,541.6979613935251,62.40069927670589,174.76137318947332,1230.6238249874652,5353.598642679494,436.78789468070175,3271.0442523450697,1010.670684862484,5578.65727475741,5456.60775789592,3670.906093106231,336.9252437086692,79.59954601042115,620.2667603016197,2140.386680391326,649.6299588094854,680.4416241619039,68.71657983817579,1020.8598421726966,149.7808408628433,6198.492987368374,4001.7534745157136,1198.0828212471495,2368.313594008599,104.48761181340677,111.3790757133495,1243.7525415667035,2276.909947945367,1845.88575127772,789.12675210204,1801.7256112359075,6107.292651365989,1948.823016148948,127.01395315693651,300.69056217187784,2777.2799940559694,2139.9476367758007,629.3810516619683,2840.21443903241,1015.2085907996907,195.19423461738967,1090.5987560559183,8644.963304005107,3933.4833297006767,846.8958960315252,2742.3968715345472,4690.586677736884,2029.8220961794907,4992.71118549933,4180.976191610511,896.0455376961987,130.1241819648842,27.72734137942901,1301.1216595902315,371.84001950892105,345.5657725532588,926.208464784596,898.3472713860698,782.0444972135556,131.38368024533398,577.3145125331063,2932.7174129666414,843.5569564750901,6067.199213231816,2.3097885101233597,447.1370907121701,181.6501980776804,3160.419388547922,1431.0606840148134,3735.3758358607124,2350.523788815977,1712.1019132503945,6226.518773688493,2463.788860075928,628.1583884379413,617.4535169303168,355.4184030674034,9144.47756803225,86.5759189419459,2003.212680371809,15.090280867765589,413.25801274331735
4911.749969895,564.4350208256748,941.8532300538764,3080.997357783079,1880.0920306432224,1202.626959720562,1327.6958067129551,1084.6140949724263,3568.5900327050954,226.90437139819116,5266.013595676256,7464.625632592221,250.5882593704044,6706.056774264414,2392.3414624038405,1259.6926756215696,2618.2395741035125,3740.978312418596,380.92756294271294,67.5373839400752,74.91955446394516,40.889456934751465,3704.3267238065478,431.14404348373984,2810.0898320344045,719.468517902043,11926.496874246144,4416.721711108038,2740.712400153019,119.74763353390269,93.994314235894,655.8258667060519,335.0011341879063,721.4136976584741,1715.1681355768421,457.8409477551993,983.6180445421023,390.3124232741397,18.473061413625203,2707.3000451418907,1195.322325820119,2265.932317284085,225.0836987080501,164.32427275828968,1250.266532046078,3183.1078810532595,3885.8995230314827,367.97263522598365,1121.8047978506606,5435.443788448324,1704.3596741139936,542.2307787164672,267.6755197772408,2700.9666131267677,2586.290359669889,6689.960835474072,174.09371015224568,15.917766501279715,370.2959570778983,263.6311556089248,573.4915193360323,2443.7937331039802,2848.7437634286835,3051.7629556028887,1884.7624880691985,1312.2733402631075,162.97264686433314,4886.888529334679,1051.0263484727836,232.20284395611458,21.32372714295589,1477.1497048978656,225.64762437973462,194.26334854111408,1493.7073651246114,3954.651607731096,3682.670844570052,173.39422888181085,13.393200502011222,3904.3404296401854,921.8619866582817,855.0240622928018,87.54703677200644,383.63249902633873,2234.7878524406087,2357.255443589462,1488.1711126811285,3748.668592887195,2390.5418343966626,1593.7044846896615,4958.565506851407,1284.0917901293503,738.4808213985489,364.3160670265567,226.21113711766617,5661.109917064113,97.50383911527364,2116.1088747188924,16.84954158601115,409.87719847088766
6522.945986794303,1694.9080086657434,1464.3898901192786,964.6441224398068,538.3676173812224,3769.539927118532,1358.4501734314579,2834.172513967884,6927.1599936634775,448.68715916366784,55.80071176055097,12369.042099692737,633.3976555683357,9495.412718269929,3427.660299366223,2812.6291533911,1267.7690636066607,2456.514410340581,484.1822567961757,128.16957700912292,2438.798313211221,5.1569695182335815,5197.99925758517,1924.7791868870652,1718.0415654385572,1477.2546911793888,8486.294317204132,7326.595851046389,5069.533485046262,59.08212725721673,158.19814377341,438.64265653933325,114.19387913960264,3202.9115054795648,1186.5886989730054,348.5122937046417,2044.5922141512613,380.61258665193526,0.2830193232770333,3002.4539000985824,361.7481338616805,1265.5835600542655,75.16234828270281,67.0875785842574,2336.747836939493,3256.483237855005,3816.6297189274255,1527.229253330598,938.7387486363131,3609.552939223539,1635.9553607886578,839.0360298184465,216.35537023109876,710.5792688863983,3875.240012411842,7076.22548523771,14.579285909738234,1.082094785563362,363.3455585341967,1776.2473155832683,8966.213512005863,7670.615626990102,193.90169306828048,4079.870888288921,689.7493722858217,13853.39256569691,7.929199434024559,3271.4527044507026,346.8500466631469,224.4119883711116,110.24359877097923,2711.7837651066784,1182.1256346574933,103.56627218137596,1302.5673980774088,3266.399370533114,1196.1055745869044,242.77889380473624,0.9845038488967516,2904.810967068657,335.6242924604881,275.27145826967705,92.77446568105782,388.45356044192357,2240.0434835651167,1569.9163708277035,967.1072280293416,2226.83428647132,3317.7396739469627,4859.231091769612,1230.9634121887625,1385.9949457986493,1403.0990400380365,1007.2928582046744,216.01277836269452,18291.43837790336,355.407541768694,4668.231758856364,47.865798455081844,115.37745093718391
