nhaR,nhaA,hns,cspA,stpA,fliAZY,rcsAB,flgKL,fliLMNOPQR,flhDC,lrp,gyrA,kbl_tdh,ompR_envZ,tsr,livJ,ompF,fliE,nlpD_rpoS,acs,fliDST,osmC,dps,csgBA,livKHMGF,appY,aldB,ompC,cpxAR,cpxP,iclMR,flgMN,htrA,dsbA,csgDEFG,alkA,oppABCDF,skp_lpxDA_fabZ,fadL,envY_ompT,oxyR,crp,rhaT,sdhCDAB_b0725_sucABCD,caiF,fadR,tarTapcheRBYZ,narZYWV,nagBACD,motABcheAW,gntKU,glpTQ,araFG_araH_1H_2,fadBA,himA,caiTABCDE,arcA,glpR,ebgAC,manXYZ,glcDEFGB,ppiA,gltBDF,nuoABCEFGHIJKLMN,evgA,fliFGHIJK,carAB,galS,glpACB,argR,malS,ecfI,proP,glcC,tdcABCDEFG,ecpD_htrE,melAB,epd_pgk,glnALG,narL,fnr,focA_pflB,yiaKLMNOPQRS,fucAO,ansB,nac,sodA,tsx,cytR,ompA,gcvTHP,lctPRD,fucPIKUR,hycABCDEFGH,narGHJI,gdhA,ftsQAZ,glnHPQ,fabA,icdA
3123.6089763678497,2676.6714769881632,954.2613387853461,2985.5409755469677,2698.161807110459,19080.166634534944,550.1056257375087,396.48179699666633,3702.11101571026,949.7541609356084,2207.7600752845174,54.213870671117384,202.92380870624757,301.6460211138125,1898.555009465586,400.5830590905037,2820.168689939371,846.5751127972982,156.16078823454012,1615.460865504065,7156.13903232568,2590.914441072453,15497.66376192686,1073.6108376061416,1807.8955316233396,505.8480999460312,811.2478602553358,949.8768876732472,686.7773040202056,2071.4589195368453,1155.8302977157637,1390.0086626413986,6006.728373883938,16166.604947661765,9230.787756694815,376.2442973259999,1692.4944768681103,1133.3076883551366,55.11013245417031,319.0868098397766,3509.468162908361,106.35167276740715,1170.1303264446142,2950.2294405925873,2807.472729417522,1230.81497332312,2147.9940281480367,2651.550692802498,1563.5706574006829,916.4772840107044,3510.8054154104852,3363.870845726025,2035.072765519846,121.2912700240439,2650.275699944389,449.19297747394717,1137.6530002046654,82.25026274443142,5910.566856149748,5457.876114983049,5473.671285083944,646.7573636382748,1649.6510033533082,652.4262645072748,2022.2375764862327,2467.392267429033,1704.178974218718,6160.409392591426,511.35271115793785,1475.6418356822855,3785.681151827867,457.94601018460236,570.0413673821879,5852.941158957218,4917.954572303798,9403.147831743963,3679.9504553949214,12292.102844156516,346.4674833415378,693.9860683923215,2054.6088022748268,7229.750626445521,5844.846183084612,4213.403697718279,214.10766548993098,1572.9046417967581,1547.4306556474162,7390.645992938854,2571.784061678416,3887.5702573328917,12013.467707549396,2595.260217699288,2361.2951239039653,691.0740182330217,3004.398390136943,5426.700686407799,78.34738634520637,924.6889050363243,753.9319965833669,509.42280839163925
859.7246864558717,3980.1169018937608,1469.28826853966,6812.094861275866,1577.2960415503612,21655.089666229607,4159.99520608617,395.7403200630542,2798.8947183450755,1319.8022690458215,767.6603199420591,107.01862456388885,1294.2427604922334,481.3950611565225,1358.064474838442,2072.9226889064184,4562.373104252426,1178.7043231975442,462.3120246209513,1123.0356984326372,7079.499937123096,4868.649913993903,16295.53731024295,1162.6325581948458,10386.250101158525,793.0863233882553,987.7983007940808,2494.065671791252,822.1815203390746,3460.5167677825066,8549.581424545891,1451.9314931987412,5984.052157390379,21047.78912554884,9471.70151043248,1436.4931555629896,10348.050484559744,1894.7707533142402,104.18728885375154,1443.2270594268562,1472.384336672911,77.94721070731727,701.0550497534538,2574.2532065609785,953.6024505149112,478.4507675300264,2151.0692498468275,6279.403998835515,1024.1737714499916,823.3001272298558,3469.973820986963,1660.28204867533,1653.6785643244796,329.07529021699014,1423.0002917604547,472.2717574177865,652.6091813175626,306.55098071979285,5579.218809331945,6844.210035748004,4862.076995992105,925.7992553768173,1174.2708076845572,2376.668247594062,1333.866118545151,2323.572626300221,3534.33421164503,6962.666960187401,260.6896358043185,135.55490519041442,3164.743234086342,560.8056970412644,1553.2007209345716,6532.283105163735,5309.436112753376,3426.2061493805622,1336.7137294519025,10531.781185888078,352.45357672635873,2497.212816517313,1598.5821033754394,3150.727190162419,5115.6009010254875,4096.695182286719,231.97501279203652,1456.040439896242,3206.797876057745,7175.239365988484,2995.330289058633,8037.073559689973,649.3304224150486,3989.59996279208,2285.841796120632,563.7014487802048,2377.866257319722,4229.154823274028,845.1780580902127,427.01461719743315,458.51107642653506,832.212927022733
6047.9097730356725,5459.4181340370205,1706.1107979267306,5678.324849409668,2610.5828126154443,20754.77305951085,3965.8887629423775,348.52938643734336,4533.554606760589,1255.3890905570486,1333.9294898138487,108.71420967624536,1069.77270190792,294.21030059464624,1693.258236009731,1886.1122128693955,4374.095545597621,1126.8942170034766,542.3694178554398,1298.364637466094,8829.738234320703,4004.240706920984,19318.573258681146,827.0812471656807,8168.835013430896,847.1184176702038,661.3455473745123,1157.099595881263,988.0374390532547,3582.3869222374724,3719.246287417096,1466.752297951952,6214.785820493113,20156.895649605933,8162.193862658343,1444.092456956977,8945.375124106149,2140.198576943409,154.935415209541,1080.902595482294,2075.0133336659173,83.47962160512779,611.7765305879368,1396.8726262587713,3173.172908388732,844.8973810353908,2124.3532162725096,6404.822287266853,1264.618464712128,845.9922509218937,3365.4818849486896,2690.5418096524013,1875.7207943452295,119.22404376432593,2161.7448220855867,386.27641782422654,1290.0912646101888,122.59875162440711,5166.581280967311,7519.818028962529,4164.182836378886,5118.831778804793,1285.8731110391016,177.3019553476626,1445.1384146413943,2751.107784457642,666.4203520355301,7018.834365649117,489.7270695498288,7136.270508080576,3502.780668963174,570.9023819385151,1620.6204302114147,3707.698952427182,5783.794529473694,6746.7029047390015,1348.800549956761,9403.936317319929,286.83035450747934,130.52114602188342,2686.4633601787104,6229.931642056025,5186.356577904648,3996.400241982442,216.90887218830383,1647.1671447896679,1061.7630221959976,5751.187529000931,579.0299017850268,7686.16186137614,2990.867621480565,1851.7766257569558,1962.170023919176,708.1537584745759,1862.9412275083728,4424.818520798943,938.7986488300137,683.8676457696042,553.5989011242389,335.9258489305772
148.82224651587256,3181.6208616440867,1352.3992617791425,7147.501293956217,3029.720336188292,21689.241297040648,3728.8375826254432,412.68937310486064,4461.556035078546,2004.3325826510559,1920.0868031996145,86.29963334159024,230.2865751626473,3.2581540585741764,1366.4303187680755,458.5820425984451,3609.735733765749,1233.705042135115,325.5992760343984,1854.6414031823087,7867.823339526176,3428.1487103703826,17928.182234839118,133.29812930798334,1787.1974649650344,788.8678027087674,672.8066475746991,346.8800075678695,998.7500481869914,3368.2384740169605,1872.2669646887687,1583.3363394245512,6147.182869966407,21132.007811780863,3307.581929238422,1314.809447868255,2026.6073007047823,1841.865593931612,237.21643144777656,332.7236585316138,2309.1416786281893,63.07916763351264,671.307540765,912.9850928738084,1495.8754492556213,1207.535122049494,2239.6452734462764,4383.144046800676,1184.6437138265912,993.1933396452208,3381.8521766420695,3304.464792498924,1521.7050459969958,21.707959190804942,4432.6149518271495,221.08559334956595,2250.163301843312,38.63780317797358,3975.909631635719,4465.849033359088,2065.7266077805098,4730.026108451518,1625.9943933194834,394.2907774974058,1213.7610563276455,3254.418821715489,238.49563820584453,6140.07018652907,412.6880640163717,7778.7056540586045,2456.8835801128384,573.5438496747695,1086.620465089105,72.1026192449865,5664.605978903772,16162.464184871566,947.767892242344,9897.055884510655,264.1075397671029,1719.1772609600696,3999.1555914638493,5086.453594310769,4447.716882509069,3276.496667964179,239.32058339398915,1566.9207645433069,6.89434923810107,4045.072493292916,631.0268762053241,7754.970641053938,10456.146375136324,8.406419204925905,2387.3367685744274,793.2566988416808,3334.58454384288,5704.794717590324,481.4711278820594,874.9013065692607,729.5724408796428,2.776633178909417
4110.968840275655,4761.265631007816,1579.5829480508758,10100.545607773578,3620.732226480271,18748.055347005597,3594.6745355370476,393.0080762439537,3542.5295146808776,1040.1887790580754,2124.651274300782,113.57534915317088,119.8009005987888,454.0915295454983,1466.171696462104,294.078808878652,4051.6770106402946,979.8682700156028,482.759365302303,1647.057690093473,7529.449535697588,4858.116718401552,13017.097281146544,1163.6961146865908,1060.958155662514,386.7476169422412,713.7800106333004,1187.5846355727945,1032.9693645303919,3577.4227254428883,1495.8126986000125,1333.342623807853,6172.726584692533,21041.75281821941,9409.895561646286,1469.7105291207306,1360.6454407720098,2147.75532229733,122.65696017994728,273.7916620111426,1672.212801982908,42.42582050816131,378.33930865835913,2682.437015367998,974.5207208626904,1254.7435382383544,1917.1238214391249,5450.621117310464,875.1675296646663,785.7815767124464,2420.3503918355927,3070.78558177502,1038.0235293156254,269.61752531058886,1115.6739895056014,512.2271951856942,171.117266219354,10.583423059529206,3460.304799500618,5016.760788479346,8048.444283011066,2062.6286473353243,1644.0558819521216,4454.838741564266,1170.0534754862754,2420.891550542651,3000.912296303061,5855.6869829137295,379.7256307021289,1216.0922534788735,2217.387396958847,574.2370730571045,2094.9082510486387,8696.140376110801,3825.207605335341,2429.6437147318657,213.93053480117118,5473.262100179091,308.5239041697607,1633.1126200585666,1112.2821819012795,2623.9613956042635,3348.720583594019,3086.196331825995,124.15636837978155,1281.70783767503,7348.716575444014,5785.984941638919,2811.1408121599434,13503.362327008188,14450.103923835772,10063.829968970986,2173.300465021103,532.6742003860206,2349.52078610819,5352.109645985031,899.7699253649756,513.1497947712717,764.3566137563275,1995.9355907019287
6796.388556917501,3334.813545332872,1115.1882681019592,6193.827237773971,2446.215050391275,18171.146494425,1280.6861887344155,380.8658504276104,3518.3658586808338,964.1955094459768,913.591559712482,89.21230401470841,1377.3386933467596,507.1409256593914,1485.6415329555964,1781.3190458226763,4422.105185242702,835.8139402569177,43.94275585164046,462.1497081262667,7710.795942737112,2528.0319859430065,10344.639372960452,1213.0552389760699,8786.384409833361,91.19200614620104,417.58308470061417,2287.6646424891987,405.755568029398,1332.9638960610732,10388.285485015003,1364.3928850214384,2182.6988586103244,6113.346594725656,9590.242114936651,7.9337969878533885,11503.258443605577,533.645352463281,190.9276589287481,1364.7491129712068,4564.167377476167,71.78773441406497,835.3713442637578,4997.95789520625,1637.9308752144407,601.0763278503467,1993.4209607423263,837.4491449866878,1173.6763856029042,1029.1985186009645,3490.0356567177196,3468.293394940701,1895.2837101847006,446.93275417592247,850.023031107675,577.2752496753203,107.77476159318876,129.4684811881749,4445.337784753217,7620.351276941967,7588.085705396104,5773.857355911405,1008.481114122001,3923.562140471662,1626.0727515373596,2128.664858049988,1060.549953574455,8304.085984486737,458.0603323992156,7955.858586241958,3413.126906325905,307.79407545765264,167.93993641308947,8851.161128577996,4104.484722897495,1069.4966759587937,2924.760992109024,12671.790186559976,324.64902002009967,1639.6429799253146,568.1728159665913,2081.5558776099087,3731.178203890156,4183.467901854965,147.4016527200556,1766.0644117909058,7420.772672624349,5491.339694709716,371.9243690352088,5341.653151010079,1674.6694584454742,8067.646190210103,2345.973778086206,554.6657425638025,2055.223027469915,4336.808448670662,1.085723752429716,337.01055395220857,469.48080393151133,2239.6421008190064
4649.235479757539,5587.783719233823,816.9866830028842,2580.1129578428768,1612.9677469223916,19231.616231919088,348.4708273538369,379.5323507687028,4170.492587288127,1063.8081594703713,843.5121459183455,49.31241428107262,1585.4082512516816,519.8068627130461,1136.9584776818124,2375.4240003081627,3866.711835629023,862.7544116534918,661.3763244917225,666.3027555966861,7310.571835057127,3643.102971154952,11276.065017473245,1233.845583796031,11627.959437294463,389.95871908343383,1006.3767452023275,3727.9237844787262,983.9052973351667,3574.9109133835113,11517.829679113252,1327.1564491681904,6029.022005946609,20376.09143881978,9651.3204974215,1496.2319860010464,11838.035648751862,2097.070600164962,105.83714723849278,1578.8114516467936,578.2245300676245,99.68294520810372,1004.8525864684162,7680.58374770273,1574.3350895416236,416.5164896655344,2214.120959631277,7758.424856321466,1353.423608686997,683.1000337484128,3524.8257845828,3210.0184063924007,1950.623529227453,635.3561328805916,120.60433881691065,985.1049843697352,0.2447845181792076,116.76817577425786,5892.420464066397,7670.254471946534,8432.739839230484,743.4872175497453,1093.4910690142533,4626.229630775692,2368.3502715330687,2392.8611020072517,4521.924506245761,7319.393674682376,357.38951467752526,1215.8878658347094,3756.0088704236546,574.0572069087051,2132.235439061468,10557.007071968239,2631.3296879210275,24.51837099124017,3322.263436548028,11972.687751254794,438.8760630180764,872.9745299254765,122.2312659645245,1901.129559850432,5074.449745031446,4122.095068770969,111.04036278000406,1661.954373876079,9440.320527016685,7860.141213366739,2278.929863386177,4746.504150014182,506.8840113665574,12960.532229220364,2373.446525506833,105.94650491391762,829.45508672869,2667.3716305932994,1039.0727714396235,197.8614790081865,358.9683820834269,2826.595230085881
2880.591903659705,5087.7328818051365,1302.6537670099838,7255.939702735883,944.3828026196287,18391.092409248668,3860.2215606815557,389.2628867472242,3833.8248960432497,1142.124617709912,233.05802656374195,90.90171753551472,1748.8897478405631,384.55591854376814,1386.5080184970307,4128.104716942113,4194.095463092598,990.4109710082444,643.2832606039312,924.2738106719002,7697.276848401631,3638.042118306405,14170.70166145923,983.3705544497476,11696.333511270172,501.94902119117035,928.9503721713133,2285.339287701842,1024.9389403460502,3565.639424370141,12728.259829531034,1412.2925483915105,6199.612909646084,21322.568318211528,7960.756718222235,1481.4363119315797,16041.644589324573,2116.948410342991,278.92400784067195,2218.2402654828825,1304.4992521413396,64.14415556626442,653.9671804892615,2090.846233466995,2328.8691376893507,150.35458850803488,2054.3672474094064,6214.985624825121,871.5996663774289,678.0618222143589,3197.710192526767,1737.2457869322498,1710.7667126861847,646.0179259071251,1890.9890280287188,447.6619638074286,838.2602597328907,296.885162048257,4457.693544943235,6355.3355140443955,6377.529596701703,4724.489226197737,444.52232890099157,982.2325118212548,1333.1058884546133,2341.019385119543,879.6467494323897,4997.345064066001,267.508866684366,5993.0186118579895,3539.514793199004,575.7047423299093,1624.141762068602,7470.352492596273,3931.727781003773,4644.145036935609,861.0788566265388,9078.203546728155,366.11905515807024,584.6911549685393,1611.79449870222,6731.338779794629,5007.332846511195,3864.1773661424077,153.04066936370114,1506.3800965870425,2313.0276767850964,4338.315729542196,554.1919522068863,9844.164165234446,13.591526949693966,4188.701157019126,1953.61410219108,645.5443960009258,1744.6956694852731,4180.078320705882,1062.1344387477802,614.5975527123901,195.25486260689254,820.1273523446363
3654.447110667287,3861.1675133815143,1124.3891501638718,5816.08597631074,1728.9508335910575,19499.746227233714,1800.4674412949344,417.2373720889304,3857.5747990829277,1223.0329470836114,762.8560960383353,91.29066503623876,1501.8460452942995,435.09037818883684,1423.4550029413776,2364.1870209172243,5168.33250638472,1043.7787582434266,203.19339116404385,444.94034461910456,7577.213007278685,2802.7838263313147,16932.880670031704,1196.4660704301618,10342.501344862725,304.7161429626728,853.0441010019011,2591.696318457105,734.8572569049852,3308.694685956673,9769.754767328941,1330.5528740097254,5109.191932790629,14022.634488018548,9359.310535490187,679.6924251459809,13717.22899659867,1531.648638311849,141.0520781978944,1591.967932428762,3431.506113166143,110.20150486095206,910.5890081860056,4754.204748146243,1827.1602141107376,509.1092963480112,1512.8313537346608,3186.717718165293,1192.882871157105,667.9675225111699,3496.2854212392463,2940.6020033983577,1672.4138901081672,444.56997452052497,952.073709135884,556.2906893572468,115.50712418677846,127.01147295991319,5831.508018924442,9172.064994189057,9327.530715840834,1329.1211876522536,914.9279832263452,3455.1998795196137,2010.3839144186165,2606.5381486336937,2199.8044923619595,7575.192817499488,386.4953876749968,3530.820677240797,3722.6175196500585,439.9580558460898,809.6805840837383,9734.506562886,5388.049769056436,2401.264039990795,2659.5189730534757,11808.234820248428,439.34939319720354,1634.2408211084476,972.6414609008098,2905.325249750174,5292.60863148824,4165.960281844817,147.6384027649379,1785.49971279695,6548.700633260967,6901.104142165946,2226.210337584907,5127.552635939368,515.3701438443825,12377.977222641886,2225.0559885873213,424.1461401533639,2323.1028292074193,4646.758297136616,199.06717296736016,414.4830844358045,433.31186741539375,1962.0508611946664
2390.582591985363,3803.020758590329,1214.9789164840754,5476.44929097335,807.4807292496309,21322.87477563613,1256.1604587514275,396.7309298510295,4090.395197289092,2002.9479552979212,313.9614988387802,97.60379305256869,1750.6641801559515,255.57368127015968,1991.2270286608841,3685.665435892065,3912.655183167451,1104.9273239858378,123.16164482995435,843.0687601887287,8110.3988568334,2745.845236765109,15559.082021187996,954.7527609871181,11884.115887676604,555.7563586981148,619.2937936455567,1589.717709881145,575.9483649191792,2379.9279855558593,9828.145372476229,1726.874137564066,4062.394177190652,14838.71899704555,8477.775290161931,277.8581927492441,15943.13472014501,1342.5939144658541,443.37196304986594,2096.542191101605,3740.587561509464,76.08238606441766,764.6665052493057,891.5002644382118,3367.03767634389,198.4476643141814,2129.0366992357367,1862.881609733408,1069.02721916601,984.5295329054652,3366.8485876257023,1879.0887733736795,1601.225328604792,262.842960158342,3170.8725422855273,295.0292457233152,2040.5336263360655,301.61601961337897,3976.955865131169,5006.15101151504,3401.510389136853,3923.034013904331,662.7866816272108,222.04912586296615,1872.1664649217441,2923.6291267584224,369.4154329404277,7032.530445384309,225.69914913501609,7302.559108655114,2974.245320567874,458.7740273064744,603.226270500974,2712.3568558810434,5628.947598016203,11456.995867342373,1400.7634589787958,7553.268224841969,370.03991696332497,356.66575074239165,3200.592936740404,9451.970846035312,5227.719616774542,4118.37032066234,220.7564444037069,1123.630185448399,366.6682429623465,5844.205177956431,939.3919970643652,8345.803384557701,13.329525894561778,270.28502136951334,1942.6736526596087,643.1210943117146,2612.163600046099,7807.595893524483,46.311578448123896,837.1525600083603,227.85634491454644,114.82417890739859
985.77512867053,3809.662879971729,1321.5027199799956,7806.825690961906,1123.032768075457,23176.372566410475,2813.8697486206065,295.4548106081872,4159.798972809511,2317.256151168001,533.1674341571817,86.49444508501504,1694.848387933883,86.60200396178648,1396.6511955287506,3794.974991411319,3496.173773142636,1073.3574679976452,723.4812083143203,708.1196589837439,8300.710700456975,4496.388446858794,18708.470647956783,307.8176174191238,11600.635214977317,853.8865268473302,776.9253702057692,1010.1017092882972,975.9017765175251,3552.4617576012733,11905.911437445458,1232.9506619852625,6208.361893861482,20806.92653502418,5517.483685303052,1491.8327750659632,12963.096965525874,2133.0968988973755,529.7025926040982,1810.5592091439505,635.5441467081002,81.46114848996284,651.7180890893595,1166.5164086753994,2602.071740796468,217.4324758960989,2072.908893092097,7778.545690126438,1350.5259566546808,952.3728682329373,2875.541222434287,1694.5290165312467,1614.8136519273587,175.15881033247155,3458.5100467239545,301.4118262845481,1569.7283960803004,310.8815602558606,4298.70248152957,7352.507336992344,4129.8516017422335,4108.382320628565,910.12214880019,290.6915183332804,1483.7736288525323,3045.4374572013735,289.3650740939358,6308.711060188968,204.27752536409344,6809.512676042358,3120.335819075326,572.8826169159166,2228.618600451955,916.1967013227377,5454.902596891061,15595.068531266592,1459.4682514258939,9754.676489154499,376.07201570605497,630.1103012378517,3608.469561905749,7856.317531711532,4449.748342144964,3737.7461615829106,212.48973815494915,1217.2432849821362,378.8514129810427,6449.054188636545,604.1225222225237,9192.550434214449,101.9161699885907,1061.6912446640038,2098.3906195172954,857.7124122169861,2485.5146934776913,5406.8229972896725,921.9407490789588,807.5000372553703,213.4931029104146,145.8653444404801
449.7280418459833,2814.57062939162,1863.9236870507048,9055.729361711228,2504.873902324003,23821.83768038164,4891.305975496642,340.96145836863917,3051.0690095351365,911.9335497281751,1665.0790302172195,141.76974812332804,253.9818523832751,461.4967172532402,1474.6616410661593,786.6578944575134,4155.9648581189,877.0710959304006,273.1883547716839,747.8691130872506,8628.24912505566,4002.4588533072633,15131.85468540756,1129.530482325261,3621.446603032245,309.34339689737203,502.53122259639014,1409.0198201092496,762.7357248677554,3090.2608668578278,4610.539981501537,1499.9034722752272,4693.923169683565,17145.82269897971,9310.747387172882,836.8063739134973,2718.8055228647986,1473.49643098259,213.69431366194343,894.6063815222793,3215.678215523042,41.645418103800566,323.64478749679137,2043.0441611215053,1093.9331785007357,884.6737679710178,2227.4770256071147,4151.008551911317,931.9634065422723,859.5167685245563,2322.650690342779,1471.483020040829,886.760762458041,305.6283954268316,1001.7713139396693,369.3135209538288,253.9268773460141,225.65857020491075,2907.3637331747027,5106.811166334906,6888.040335482762,5346.914355743705,1608.294723035464,2089.0288734776245,781.0498729066477,1827.667990159026,1394.0138138794837,6252.788220735019,209.6347308489541,5479.441762629133,2108.4845549029847,500.6818817293132,1016.3940211470393,7455.377125483954,4596.093300844652,2422.1817848149053,133.1178096217841,8129.36380502846,248.74882277146347,974.3949217927608,938.0680248658397,3521.623961026528,3577.1544403568987,2591.5687201372284,103.21598577178185,1261.1487254401206,6129.905636009128,3853.9565882656425,1619.8198255640468,14205.406360447132,9473.353496231752,7370.679852504552,2121.702995811839,467.6796357096402,1805.2613170314512,6654.7143366729015,283.60048579003995,523.0155961282953,802.7207100640018,1913.2332433878476
2380.230687335993,4147.5380067164415,2198.1919517053607,14883.581844818777,3312.59959302964,19135.308710662903,6356.1422536166565,417.33365963892084,3518.606990948108,909.0945915931031,2362.116802117228,145.55218022140582,19.508137194125094,424.5195697256896,1265.6514355908396,57.376974661747674,3472.780465694123,750.4972653397463,619.0355399971849,1284.7219169403406,8538.782093883632,4872.184578307314,12281.637960660451,1093.9415758944897,339.09760789089086,604.419986150434,327.81761710869125,651.2556931756959,1039.6910360664576,3589.781205403516,168.63197731857352,1510.5695541138275,6216.550679688098,21580.2925045776,9274.172436539322,1485.5832198515802,183.59754157942055,2129.183686110865,510.317271339506,36.31845659364013,1207.2162620919687,4.223825840864521,5.215773569574519,581.6454841636075,429.42045323019033,1404.1098690946826,2211.220266876511,7861.721155978572,247.4079790079758,568.8765790498018,10.284149308787297,251.4811111076485,22.956535962247248,277.1559898737879,828.8891177816008,116.34404818697105,174.2230580556964,245.97304698270625,63.448966882420905,793.6675715847774,8049.244477656669,14081.072999351189,1796.8731212598236,4271.259558791315,116.54053865819792,2417.3005586582,1095.6312181251221,1306.134228702351,132.0935448885497,7141.981324055401,58.0698996131796,576.2335278181919,2529.1839098842042,8803.860137697247,3880.875538006883,1508.7393464228826,0.021327976892845005,906.9137226629229,34.80920843689001,2014.1653936754221,653.9533445552702,1153.7695087431325,404.5448652850786,2438.689562150427,48.357292240929546,502.6443425150797,5508.918592995325,1382.8898689825517,231.56650093429488,16590.440394448116,16649.218665803102,10544.52487202114,942.444555171066,337.3723116642064,2151.7234488982353,8341.407899076487,974.693219949949,134.53523381042606,844.1151722769338,1922.1545790999369
975.461929143231,3281.1248290323997,1603.1274676461767,8003.544967813543,3174.821317702063,16705.444577392613,1972.2742258514954,389.5836162941528,4481.681600490649,959.5589075597653,1891.88466337748,116.10508409528774,464.89176796525294,433.8303220206774,1238.5842486612605,968.7196505127569,4289.887838239652,972.3632711537238,249.0725970886127,960.895075517363,8215.707688624387,4419.525152712189,19123.055159128744,1055.0065346080783,3799.703494653818,399.5724829932833,590.2868900198127,1574.0047486228464,689.2486385871832,3338.567724641548,4613.70422728873,1380.7453316983567,4735.096002043262,17182.349439902588,9058.01678060625,926.2642408638324,3885.95681232445,1770.8452942588829,230.28819181201172,818.4618825285784,3134.722972305717,62.919485270379546,492.15130728820367,2058.3386185269724,2726.908381743158,848.3116832273685,1984.7124334167866,4651.6389683661655,1259.305083976103,714.0993236342896,3015.903739636573,1499.1303413301125,1753.2311200211448,258.1110889494938,1374.7427277399734,622.1410302995897,876.536848527336,209.0975411762434,5375.498381521118,6278.854273189356,5172.45516182028,3648.215931030069,1356.5841007593385,573.1343232281225,1287.6357035874112,2398.7114199351613,1554.5561956778415,5370.199998494219,297.86372932239016,3668.2317169722864,2453.781123708663,519.6594052593547,922.6334835896507,7183.697613251479,4341.364309371625,3961.5910556990025,761.1921164895912,8742.088387940148,360.3624954109552,199.01095846218425,1307.3460696466566,5503.9767249099195,4748.253720578001,3909.8356859102473,118.91331563517905,1507.0922915676606,2210.82938332522,5975.748650851549,1942.2846344886684,11856.365783347625,8700.830517648395,3152.3405419028168,2308.1198233198475,607.9872378827114,1756.644111266247,5617.101725563895,274.6941213629192,564.477485921501,680.5047455555573,905.586451601524
4437.433719530639,5239.54727790818,1406.2956306348613,6596.991432138488,520.7372080896337,20373.766487093304,3019.1164628916,375.08438520029136,3995.866185128581,1132.0987629622198,205.37289558725638,117.33285007953155,1763.0792698413775,503.9187339341525,1401.0038509127537,4861.607745615961,3866.3379388646736,1236.1396931105392,375.6422908955373,543.2741038709735,8029.891654917975,3047.467975362297,15990.740535739104,1219.3023535452699,12358.187402210038,329.02642455070384,636.2137939577548,3163.065759749189,962.0061138628805,3153.2155152296227,12822.710427880707,1850.5003665149206,6033.935269729312,16744.707448552992,9606.200968676372,1274.0445821934293,16149.812978600276,1787.1928718355955,303.17979065517886,2152.0076064405093,2602.247737497349,71.41660590936137,692.7338884740094,4951.0376496780955,1280.6300642658148,90.03308034687583,2189.5007175084734,5409.682304907168,974.2186341642407,897.5897432325747,3204.445546092445,2406.9075203277953,1443.9254190353458,861.9661314110773,651.7710576517328,707.1772385518885,77.32906514793704,122.448720044987,5506.895918413726,6110.785424126422,7828.777804845317,2316.061611787476,298.8211175101397,3591.2144892743404,1203.5738837184715,2510.372882119401,2885.7242135059114,7834.646679889668,417.61179524483435,3062.1208710673927,2728.9921701608546,532.2744341174089,1452.70766939255,9281.365967770604,2813.0295923104572,620.1780664886933,1188.7422538801607,10186.018856258046,299.30828097895244,978.0752397157788,692.2474138531057,3214.663227846825,4308.793245634397,3623.263974665049,140.92343306895378,1499.991316315114,8562.494186949796,7446.8098486377085,2096.767201133145,10384.279566656183,2.2147850804175984,11815.057938970303,2210.6460006765187,412.9351338047535,1605.0882413702939,4436.2713081878355,836.6121659646194,297.0155940081785,107.40904927590445,2219.532823836052
4698.036215118408,5041.7766292572205,1723.6932684073386,9404.511293054582,3461.01883962988,19748.201051478114,3871.9679934088613,387.8835613354473,3156.136695829197,893.8910625456157,2467.848099728302,108.33362836518627,4.998727218658214,507.25236789913964,1731.7190155527676,19.04724907775756,3400.7416404714213,1062.8117643603186,357.7793852194162,1754.1483324555045,7641.532512966713,3178.1288060788124,14549.762292496722,1199.7059899528301,86.04662749893848,325.9638298676304,542.2097854116955,1274.0672616184258,796.0980788262963,3466.528843031633,112.90808677970848,1248.6930850247254,6001.370795858113,17789.174308083348,9581.27211845066,1182.526827121955,75.15374091468867,1477.0890391818245,84.47377478309893,21.614921517608405,2437.9174635656573,42.04540634274993,564.0528805270676,3489.7105232594904,812.6729894773148,1411.764782082379,1914.9767205548728,4893.916652071052,803.9316652558264,724.2635965180439,3054.923067203524,1953.598142206541,1028.3826137181222,247.88388829914615,804.6102025266699,543.1193994370288,211.65141175937407,279.3923626964885,4168.540777215457,4866.794930476314,8043.276247580275,2382.911777758881,1808.6204227387484,3773.809309735917,1140.889188570199,2249.8335476567854,2524.4337425969475,3883.084721580919,222.58567891548645,1391.808883130307,2755.085001360789,554.4634429124167,1410.735666826214,9056.481927148225,3527.251923216706,1780.4574038438784,378.6106602602615,7700.725623317517,329.7642611948279,1844.6628742078974,739.7238925802045,2625.6403258713776,3708.404650648979,2936.320243564078,123.54227604378315,1106.8224603644503,6029.978458527751,6260.515447648741,2477.223835067413,13105.313559411565,17053.681346590496,9059.998486068453,1944.3491296886334,512.1264085006959,2164.1797409841597,6693.826512167479,587.4204629694916,468.74490468438853,848.0696100538939,2204.0258892680818
