atoC,atoDAE,atoDAB,rpoN,hypA,glnALG,glnHPQ,nac,hycABCDEFGH,dctA,fdhF,nycA,arcA,nuoABCEFGHIJKLMN,crp,rtcR,fur,fhuACDB,appCBA,glpACB,sdhCDAB_b0725_sucABCD,fhlA,cirA,gdhA,araE,caiTABCDE,dsdXA,yjdHG,tnaLAB,glpD,speC,acs,fepB,focA_pflB,srlAEBD_gutM_srlR_gutQ,sodA,fepA_entD,tdcABCDEFG,dadAX,caiF,melAB,malS,himA,melR,hypABCDE,himD,osmE,gntT,ecpD_htrE,narL,entCEBA,glpR,galS,nlpD_rpoS,fepDGC,carAB,fadBA,fixABCX,gntR,nrfABCDEFG,fnr,ebgAC,cyaA,edd_eda,tsx,ompC,ubiG,evgA,gntKU,ompF,nirBDC_cysG,narK,fecIR,iclMR,lrp,ompR_envZ,fucPIKUR,ftsQAZ,narGHJI,glgCAP,argR,fadR,kbl_tdh,dcuB_fumB,rhaT,GalR,appY,araC,malEFG,ansB,icdA,rcsA,ppiA,nagBACD,tdcAR,deoR,yiaKLMNOPQRS,FruR,pspABCDE,malT
253.70237955771336,29.0198989175194,167.80819522512596,73.42339300626855,1406.1285519129092,18423.654856670564,5922.542733730833,111.74425254859472,326.29665179703085,695.8236200968637,436.1224306359935,2385.4541004129082,1435.6349978255782,2215.560346461509,4519.390871684591,856.6176948940225,2124.949115292565,103.54718641166008,1727.3780689744808,88.55987581972424,212.2589838290096,46.123434498758364,645.6135281008139,5183.535132796086,13884.132904882492,48.24109806934784,1665.3665243869696,5446.5246450017385,892.8190949477981,4520.991955948149,352.9425212204869,2509.0566587843,590.7565947653209,275.1506770721694,4266.63627194586,603.5519435038914,445.98386102714926,1204.0808189570564,11922.626911547026,268.5544433579057,2324.938177970663,749.590632249388,8205.439035239373,1213.7529868226468,6925.039382816741,158.58532234466256,621.5688412121463,1475.4131588175226,4988.8936164469515,3181.997710913402,1703.9303170444282,1605.513913378543,1981.6161062184735,3380.7877304883336,406.6913393976561,320.0098931187085,3340.0362794464245,216.0846928494513,5087.811349773968,4337.069804075765,2612.448380457139,3439.6256721042946,253.34633744715592,4.372836697852667,2252.6625361725337,743.9518168206404,1987.777216878649,8019.112850838508,397.1654329071289,48.93704303120504,5213.409971588751,4156.407258269137,118.97550450873855,616.4402558711873,5816.887072631756,1479.4344583057034,323.5134456988637,856.3100745838773,10699.284620203238,1411.3990038069035,655.2369143285407,2.3844170048238698,11413.803609526047,588.9502275240537,12699.415498320785,70.59323942381576,3581.454108982704,2383.7403372814083,2422.7414587827257,2553.588024666281,45.97690365768962,4.288278303972617,775.6927447159169,147.39340834048647,88.19236397997234,2585.8328460691264,6487.177979536946,2289.448678790827,29.050714266324054,386.60476866842833
1123.8712032757803,2168.6073199488587,2257.613955011527,298.3638165322797,5888.203245327522,15449.681031568929,10651.130631368917,94.0780221865259,441.2799188748642,3646.4554836030043,4701.4559590939425,8311.470064540521,1750.568105136058,3392.176940246849,172.00517928162748,3809.303122270611,350.2894107433811,296.4185893716429,2101.904755335171,56.208916478722855,23.870355191293555,898.4760262812413,137.60370475264816,5461.108242360463,1843.367604222505,19.36845546398313,5.05699624882123,9072.596784320507,49.81768619602511,560.748781212238,5103.430718999654,2048.9353369566825,1909.468725213907,229.97146049831215,541.2838281463621,1677.4309638696964,903.8796317432402,956.9646036844683,0.0020617464491274108,124.57201445906377,167.9759671989774,48.25275766051589,3816.222649244393,148.13299579156848,8411.150457091639,1123.639810310061,5618.447700133211,148.63835669610572,2845.481140997213,2018.9837527255088,4526.541760574127,269.8726098573531,280.05816038781904,19808.834245524933,2069.790199782105,1638.8825669625335,956.6750806005236,71.55942271796074,3038.1510052216736,3979.6583110763054,2050.407029888576,274.0154907997099,2256.798180399553,75.76443271554949,122.6585847248252,1949.1431045795623,214.07936596444347,6563.272592809728,80.34618545299297,73.16849194796708,3370.057979768663,4668.9649591144425,262.28355370510707,608.7176923251659,12844.061365330159,14185.259927448007,68.73609120993802,3798.7829542491577,9558.656485010153,2.653042055974189,176.93236086679653,152.56362501981408,2301.7738386854558,2094.7437964277706,1370.8051889729365,963.4654166716083,5945.488527021101,397.2660410382149,53.7206331918961,1074.2736182884391,31.575251853307428,49.34534401231021,59.34609852242467,14.441862836002047,1834.465221213313,2832.1774732961517,15.104706231393475,638.6092995568407,34.111796056375276,2.3240874684582393
1332.0614788069136,2749.252137724682,2389.3042916516197,362.4446634629129,6195.738352396516,22528.442081295238,7173.615138234864,160.80006899257532,490.3786172826474,1700.9917713042312,4330.8911864212505,7181.811413035039,1224.8168634080791,3454.948838144713,4418.727944572594,3577.9957681381,2367.8603274811103,86.35043159700263,1620.8624655810506,43.133901637896365,298.71544455061894,991.3194821056006,606.4627581948233,4081.340257268292,10527.183471162973,58.47671951138354,1257.3753909361915,7835.232362866834,818.9549074371718,2661.8190106773764,675.2543550423046,1856.3209962184728,668.7405873367967,248.79420534295917,5766.8822189200255,968.9605956423692,361.55890017601774,1119.4037228440795,9497.642862687491,232.41739421214496,2186.598676661943,718.2086814245969,3761.0966172623052,930.0043338643976,8780.259206963485,1440.5648506425048,5916.3164842166625,1367.810166847886,2014.9632384840772,2960.0093318916506,992.6398037709993,4902.3603414180825,2167.2010245987667,5677.199492855485,536.086409467635,1552.9939878662924,2328.377809178157,231.6057059911667,4980.098083143822,4221.683937028465,1006.649559435506,3426.3147901249463,354.92165251394965,3.9844700369956,2126.590411491159,1809.3126097866411,1584.2913783169367,6432.042886917358,304.30632553604164,44.04639879877497,3737.967955779965,5157.9677420121725,102.50752873939908,616.2670068707348,7749.640689365653,13622.818368636797,281.5138402760836,1402.2754902483387,9733.155611082331,1359.520088457784,529.9570096957441,63.5640512709884,12387.879035232869,663.1846066607683,12043.684598277012,119.52711206538956,3621.907682616397,2411.6082510229576,2330.053761736624,2067.304313293891,51.349900717841386,5.79182660360514,746.0618686428694,149.47845560781053,247.4118813693375,3261.656568759073,4452.534638812163,1194.774899160085,30.990295647703427,366.13264242051383
717.3518193507622,592.2846287627198,1319.6667422251676,167.70087424280612,3723.022399298206,14839.023882093677,7170.399989105735,131.1904261953311,287.89850849128084,1069.2895702719602,1602.0528517957935,5464.933705537679,2887.7994794714864,784.3421473507352,2535.6366738240044,1906.1783400532254,1537.768241412981,157.23917262619432,2245.1935302606885,30.714798085099268,84.01615926606217,387.2949023794887,574.6207221710001,5491.385728524408,9622.616289412726,51.194949114091365,809.7938518050539,3229.3691777863373,592.2738025055363,1742.73410819839,1696.3122989197848,5056.067683304505,929.0384421021408,670.6724946027459,2815.6860364255267,570.8295604025051,586.5097090015212,1242.5609424636134,1159.259773776611,468.2464385124967,2080.0115580885463,613.0500828727477,7008.940739593401,608.4785015815593,9571.085617500708,523.4262596785051,2499.968617581283,1708.9388415756073,3940.9548078313287,746.3776947528168,2733.3520381529124,4994.698245712993,1027.394669104918,11026.116061550314,875.1633505369197,439.6971735264675,127.35823132756565,242.5217871319697,1227.4875681706405,1805.8367324066894,5453.672944527658,2906.2503723156724,1644.9927506236525,113.36664025772646,1796.606216888113,1860.1443679227175,1775.8421772245972,17616.211077380656,517.008390496319,31.72517616204425,3704.4902853917492,5670.779718377356,99.09107080707842,276.99004840936544,4537.566620564594,4052.5159996941893,226.55410653271454,3143.606210949331,9980.02168847862,494.6436169048002,889.3773274414317,447.35724109260076,14903.566514706272,2081.4910036542765,8343.13911604453,1065.0670279347414,5611.479711039446,2211.295142934412,1742.5885361403061,2550.649369184817,18.618354295743014,73.82800212445648,601.7306802224241,111.35871841304836,1253.470210789005,589.9894883975493,2777.545081828115,1393.6188101498535,36.98165773074708,223.26554240886728
1044.8001791985762,2013.4073328587872,1906.5619189257247,370.5458850260951,6423.7459644275095,9975.079427514085,9467.489721433276,142.73692622435948,437.0887717175695,4987.084159271123,3878.524432050323,8031.542784246252,2890.6237513718406,584.7017706370573,7.89632700342982,3306.4139432206343,115.13378736655208,301.7978352728934,2247.675807313994,56.97906947607583,5.992936331339313,987.8891638085877,21.35331698788482,4615.87099922473,325.6977960733895,28.25086086833448,0.008671071162633078,7572.133041635355,2.473243227382431,169.52624053638382,5334.719939784915,3861.095682845476,2592.687712568371,466.11487515077033,164.22015815929566,1773.9578510219449,913.7808301426984,726.3711315051012,3.2417521342856404e-10,235.60089312724304,31.115012911414148,2.112825742790768,3566.7911422959533,40.70007732769219,9358.445141340284,1939.5454588702546,4737.825926627337,7.615201598994867,2142.3441617655835,349.0788791189496,4649.343875052867,51.53619745186244,336.78528980992803,20336.081254795812,2172.0578584462764,1749.2720627104432,59.41608147491254,84.47059183405163,5249.646635318016,1023.134072756656,2778.7844811037357,11.69235258950244,2263.9843923496755,4.2895853737578165,33.63320667568491,2149.164924246692,11.489040477748736,9305.955042346928,2.856088285293573,44.5767690301885,2613.3966327571106,3288.7666140302867,254.69699963621147,120.3058536660668,14205.912540454055,14470.541177860274,33.625974367029855,1709.2623489959522,7064.198590730035,0.0043455854453809525,208.08963870062146,496.3113671760637,2160.0857946810293,5727.393243621886,63.547714242424576,76.75459548337484,7944.214812525905,51.66700798709889,1.3678750432310658,1056.5591960278985,24.63448144939314,4.448128049137439,2.8618922161949283,5.09446771196815,963.5363328344284,1881.6979593534795,0.033860340646482585,1883.951631981515,37.18214576283565,0.0065337640744177255
759.1199948602191,776.8458577216513,1970.6125817881898,193.21289216879313,4569.790604510568,14190.350746362163,6525.1205255125515,129.6529837914252,403.63662331369017,4029.6783323793793,1927.941748218592,6756.872497441335,1661.9997031090381,2335.7461401160763,1282.8026359528844,2199.5287152246146,1893.1961738534715,179.02451814422366,1957.915726786852,65.90685894066984,100.0368977760068,528.6551903552222,436.8402191264393,5268.354726453752,5460.733947909923,23.39235125794228,182.0567200918807,9364.073217123672,380.85587591386184,2174.952017725718,4750.79596728629,2267.217585381223,1172.2834638942454,190.50120997353557,1946.0736038830398,728.4356906745027,639.8567629316415,962.326511982969,31.18554029901645,125.94684789057214,676.1376300373075,388.660273954934,6123.045312217207,417.81682323388895,7848.7295599185445,400.4521878695052,2180.526318642869,997.3145310940956,4111.581935021902,2777.141267322688,2507.639854385815,951.7557329215628,762.0516313965086,17486.49432533793,921.2146854840789,1432.4957067561807,1861.6185294271395,109.86530718325164,864.7432858914542,4252.868520794062,1110.004292800883,1412.5365349329736,1653.9401916448016,123.63346498145278,805.5482423052467,697.3143152145551,1042.0984821608938,3298.942492634794,335.9145425367874,72.66090757525102,3179.226097867956,4762.46653534711,142.7879847280716,616.4059460651913,15099.873346358068,7991.260303076739,166.2558848738407,3884.065852689496,9261.705665223662,113.54915641848541,110.46663664169523,45.57716380932054,622.4598987621949,1185.1871154582718,6454.719883854251,1385.6882024945621,6934.791062927982,1463.9277345108146,984.2026019605447,1273.9807970883005,60.24925119887925,62.45004915606626,364.3158100468958,57.34755567942299,976.689988525936,3133.9004013880626,591.9232920259826,2044.5992698942966,30.328940841477586,63.68448780613036
879.7113673535196,1140.551745405606,1426.0542904044587,243.9435781305525,3876.460644090116,22434.24267150433,5954.086184651998,130.48097973182738,544.36122064178,1609.8778183708216,2471.3269143052653,5722.865715150347,2624.709557291997,523.44877579453,2406.775404095192,3553.956183170937,1904.9942552484326,182.77555933650032,2039.3955021230731,97.51239852185637,115.4008369824152,607.478026030288,539.072050845732,4756.210510918289,9317.237038330994,55.686359300914496,747.7649766841672,2464.801431064905,621.1453990997785,3717.3298147336877,2283.201281472284,5764.789121273136,1210.9703615825129,595.5481828890869,4989.376346790969,616.0112023415797,710.5369511285169,1053.8383819693943,1695.5569211166833,466.41700540188407,2531.183764979106,631.2134451768267,5822.32679902447,726.7553340269466,9045.45566656792,792.8395768502486,3172.164318597485,2115.7616220135087,4341.661047667431,301.0270852892195,1790.8319501336568,1120.6294660729832,1056.8942554357159,12158.211287487207,1097.782208725465,373.2812496561178,93.92239488944605,301.6145748212471,90.79270899768585,781.176010048253,3035.7293878622463,2826.079970793703,1069.5482484203014,200.45186221871467,1718.2209172539249,1795.095208633912,1393.4853263828104,9563.106105389648,640.2418460487697,19.202722728693328,2582.0458172945505,4660.8614704867605,131.64731173046044,87.32012471020387,2733.429972841197,7702.756186486404,298.7089594050185,3614.671748632965,6634.022274825245,559.7861838407881,1115.188013156733,510.10844360948687,15427.954188987442,1272.8286607046514,10423.468449094622,1553.1941870823941,5819.1924280728235,2315.592114179983,1638.1758053676945,2550.348806936797,4.013985560541621,86.30451322942373,583.3939062872691,108.90702738623119,118.44059047282627,2413.093174720009,3145.1892803496185,82.20577258667949,26.655952361607685,246.21795913959983
1003.7321311900107,1786.1418950265243,1680.0155875490102,274.9248966509475,5907.998985884444,15671.050210466614,7543.501658284716,185.11252020803178,488.32332954220436,2049.0031246227068,2459.9887559907747,9401.201457249488,1487.382754412697,3174.645356847246,3803.5453107097096,3018.3774422706183,2198.0861299661387,126.50331831229177,1412.2877236555012,41.814785080894545,217.07302958273854,547.386144243624,567.817720494444,3435.0769988320453,12905.270197155129,50.255059416547525,1370.9857147036998,8601.819989959818,868.9964961912657,1853.4916039348007,826.8091913381974,2539.63394368995,1072.600730164917,279.1100985578411,4415.12732072328,810.2539025636471,535.5417294551248,1079.4783596244001,7215.011559762247,255.94354672665335,2044.897646287188,671.7220133968237,5663.0759923471105,598.4472368353894,7337.4915033906755,1183.0654255512284,5122.31915310355,1744.4030461281716,3754.7267119218586,2399.4944701038157,1601.242372397359,4183.9625835009365,1453.9666997944062,5236.816271310956,609.5912949534878,1287.720176283576,1339.6210898751108,286.46165900306494,3669.0299898668263,4054.6587414346086,1183.351330079234,2571.7750743162546,625.6057136259361,31.4811283321198,2283.4614729839955,1043.9195955087869,1787.4073155625604,4277.199520131453,632.1184630559543,45.57287819281783,3603.0755982236537,4590.089846572223,90.1250479735011,614.089811145476,11055.964280356675,9937.120193434766,291.5516563914639,1916.3066172901802,7605.729882088854,1112.8503623069262,278.59610600474133,129.67268491982912,5375.468865102251,795.695486518243,10604.750409328752,622.964205329202,2839.844439125401,2501.4704695993864,2325.186577211853,2148.22165161394,13.457080157802356,34.24015454316309,677.4956974577601,104.93074793846412,1432.1737499043911,3076.1599255442225,4083.832307657943,152.00690531559798,34.795774506877805,364.0881017186921
1152.5267519823385,1897.7969920711819,2249.716452412245,428.0939957740477,6642.176970577194,21345.720741020657,6336.2407041344795,201.1052392423611,322.06098489911477,2169.031889800833,3166.331455044313,9583.081396688665,3068.260609750609,793.9435752625061,1852.0255789129653,3734.1189890252117,2085.9549943543866,199.7045840349292,2259.644614066985,48.9637080653825,70.90174853656367,1408.1967803123766,565.2222705687898,3304.3242549246897,7180.338647162251,70.46927831099964,365.5748809185998,5351.2339088650815,568.3949165331421,1757.8013719998296,2958.5309900626216,3182.870499590671,1062.5562532376994,391.02573837390435,2997.8519011052226,861.8409442366625,657.1653310363148,1258.2747609735961,230.62237090673625,374.51133218653257,1151.933292629816,556.6049877215604,3664.6387796623,706.9648713140016,12620.050751037808,1767.0541336296717,4990.7546494774215,939.6739896154253,1524.7690581464694,886.4594198569303,1973.6222072958624,2791.4440068311965,1257.2156301917744,14147.205845960716,946.0317665959404,1125.7658733995565,129.25215525556823,182.6006015710046,3902.3987365470225,2315.7811617419547,5540.761348108394,2232.127925598811,1874.1720633949747,29.06257394696721,1908.150895158592,2927.0127849091414,1312.370345767068,17927.916504141183,324.0903633004002,39.499706395219114,4138.426542270536,3697.7154330610815,180.48527894004147,258.6936365716519,6850.469976433494,15861.421888716155,161.1715637230501,2141.365875885819,7969.699530355022,267.86338709272565,670.9449329166316,365.1594682222798,10122.945934918864,2754.223162694628,6162.423771587854,386.1711842011981,8258.469092608166,1937.748289553296,1500.1760939024787,2148.519655401516,9.836402640323989,22.152091900990964,434.2666813868081,77.73551618130558,1718.458084590461,369.80749235445967,1373.5563455665747,625.3008988001799,34.35900107524293,155.31853666865473
1341.2760780842416,2785.7034543942023,1869.018032284145,417.55497353794317,6118.477399299551,22696.413473597575,4431.3491370943575,196.17339029592628,398.01968736529136,1558.5742559706252,4899.151864765441,8950.371924661149,2086.1614814464187,1044.3314126399166,4307.370839909327,3334.080635086579,2709.4231773754564,116.65917244941672,1856.0316425762564,90.88750888127632,172.8716177764602,1099.1435985515827,521.9822766176239,3026.084693485425,14781.64834749578,86.46900788418863,1740.8804218204086,6818.996504641385,746.5252789996108,3509.561807839809,539.0421138914928,4134.078916469478,1021.6313097768538,503.0938607688167,4580.348507710137,907.444891073284,359.66685691557433,1022.7484376560867,12334.436250999317,562.6294031344512,2143.268990602767,741.6604467506144,2948.5025234357167,894.2089261365905,7970.421856287213,1721.6516290854604,5552.512040157153,1763.2833548166486,1623.4012242186375,759.4013962161838,1434.4808085335815,2256.552781064967,1584.967885050216,2047.3255372691665,662.4742829746951,1914.2321209339527,175.25362138686626,376.7880023425208,3089.7573468717687,1587.5670015511898,1933.5978793418933,3538.1983647852885,302.9548198113899,58.267996435914725,2426.448657830726,1692.3694475492541,1990.5350086252915,7954.214241700693,420.14548895803824,62.06666567148133,3067.0268172063707,3419.7025430782646,88.52095693178099,173.52996223932675,10127.760664022935,15528.16483317644,309.78269344425263,1888.7010047361014,6315.870407185824,1235.501797616127,502.6677114152449,389.14727253553355,6129.53101973814,1109.8717354622022,12587.689419518601,936.2309107915887,3316.1169320477534,2055.2225385628108,2448.996769051089,2445.9311399631288,31.515995446129164,48.735798338371026,800.0657138898442,128.85003715917472,1191.3036103573745,2994.932257998139,5461.755907859502,1520.2815265985962,39.335174862899095,336.4255338244969
1413.3728345183704,2547.766909992557,2330.971676703146,549.0063984079684,6170.9920542894215,15630.133851259585,6205.707691813717,132.87153718423122,542.7628460288369,3829.3154704515387,4956.8945451098325,9598.795391797476,1846.534356485191,2336.883474857774,1637.8979338237125,3692.1246506114826,1944.1318898051386,190.4277380280954,1741.781610048481,43.84247399202264,134.22119023898262,1279.9524891398019,435.72190291695966,4087.735282447476,8606.53028891629,58.79370921675571,238.49905419894054,10536.24139560503,455.8916635595223,2143.916139936689,2622.050739609691,2607.195010494937,1151.4034168829246,274.71235067965245,2188.805355328356,1521.3918478957564,576.8217690185297,1119.5992377041607,182.7609228507129,281.4856703565393,1604.7752491517372,568.3288191071717,2124.29434668083,530.139371445669,9542.663253208311,2534.1569440944213,6477.794976771713,1148.415796116814,991.3416784647853,1809.1456659992639,2939.523183692669,2296.0261524782786,876.2055122383157,13604.592822457676,819.6586058156104,2970.3800843257036,626.4051704497782,188.96521363173702,1149.8065246960455,3691.4913021922307,1708.3295591463886,1786.7666370559039,1495.021474111339,126.35362498137468,1121.9181966815192,1684.1936163370256,1277.7650206833866,5869.539076425092,516.1717727722513,73.68228403986431,3595.4219175351286,4557.701052902834,167.91167605540517,595.8529517085461,15524.497444032944,16342.775483644993,210.37639850252347,3399.826339020267,8400.642877339136,260.2661063407053,4.267399171715017,243.49633363711,55.462420387080755,1253.8142744638765,6627.941859774195,1308.75340175539,5832.974007797429,1512.9613474885684,1203.0332310327447,1751.6792956682807,44.14226545582531,60.791191769934066,436.83471579807366,69.43958404143082,1579.8932509321066,3228.4957486617736,1353.0205550927749,2026.5355772487492,36.951741736334895,198.39318025693746
906.028779576906,1942.197683857036,1742.335780359839,380.8447420727032,6864.017578492105,16620.560397916506,5559.573059716389,139.25109437871856,452.5401123141937,2144.961559188935,4237.973725014432,9956.747853113991,2523.154718229296,1155.2215842522446,3759.7821567802644,3715.8907382301786,2043.1445552434395,179.01133090350461,1567.6560330682248,115.70664374307526,134.34747330275346,1147.655175382792,797.6425543187412,4632.22576707895,10407.792614552547,96.70009119711456,1203.538902438067,9794.343824992378,811.2977606932758,4472.4274321351495,999.67537642071,3133.0155316174223,978.2206281034363,636.0827220863176,3602.2287489805017,974.0643553056512,537.5437381141883,1194.5686698804539,6527.12825854211,544.9341704442878,2194.0792261840734,705.1229209912871,3484.036184788959,771.0341495718378,10038.56346289861,1931.3969701013168,6107.539919354333,1585.3107860053965,2718.182535036382,928.858686666642,2052.077053022186,961.8898006512013,2100.1385025566397,6356.799173881045,1042.5867419482986,2413.1249937814096,196.91545000245557,310.0252211488239,4963.436982184303,2126.888560301362,4278.597620952176,3410.3455689596244,628.6330719365227,8.464164090033544,2770.599732611454,1983.9850675623475,1867.9857778884232,18007.94474878289,399.9597378878117,68.6647807887377,3749.495072624829,4464.278836206887,140.53088493529162,344.01238601699026,14942.638709121817,15683.512739171018,270.7021840744622,1204.0098959287734,8312.99801335432,1109.6511477884794,117.75271484297797,387.1895881968044,1173.9421495950464,1720.473660836541,12733.884585453628,192.2610594665462,5102.8303069016165,2189.5899064588243,1873.3572222952755,2403.821741933849,10.723152402706198,7.765980887140187,654.7182378316929,98.91250801091073,439.50566951033517,1125.5640298020965,4365.1293011079415,670.9089653443903,43.692182269107725,340.5315007549903
1040.116386209365,1667.8407879952051,1999.2000987032006,255.6886459670775,6582.266470191271,16155.034044171867,8632.829833103977,130.70754799618192,539.6058664469758,1530.6557577873907,4774.686933454022,5229.72978952554,2536.474110510533,1365.4207146169333,2315.179606598262,3113.80759767959,1631.8991845321536,133.77932562729234,2270.9112673147893,46.08528664576754,107.52035859531044,754.597834867201,558.0465865315487,4910.326836727957,8790.371503363622,41.0949439489021,543.5119983220361,3047.809018322265,450.025012124594,1565.0155628869963,2468.292540125244,3115.355678076135,917.1942027335028,269.3386113714081,2875.600752741572,510.22519695138345,423.85832331745667,1439.133475454629,661.8668302010773,247.54686974366055,1216.8498794989414,618.2499922098028,3983.8239465011407,827.3862366153729,12144.480938237786,1114.89976322845,4519.863280068098,1369.7292184376954,3562.6291804172774,2747.496872107081,1581.1424045977114,3686.870284706999,1245.9571496173028,11918.531684872014,577.05151871394,631.7463985986449,1086.1382647955822,178.80313094351035,2944.9167835861012,4076.6860024047637,4711.219776643212,1882.9666121569503,1267.5041233186087,49.18269320920495,1729.154533936846,2815.5561133898773,1542.7166534751914,16908.44167662532,347.93220997997184,31.79502437457932,5546.18918935942,5942.353954282974,117.89323291452612,616.0800780982613,5070.579505789196,8545.637322996517,247.66132999815872,3178.165788846719,11936.913852058015,331.6584596507073,815.5967895303728,73.63965925313727,12697.474502104511,1313.5442497070098,8753.787613959104,746.1196880053384,6493.527852314511,2166.6408489392597,1505.5266580760956,2425.3442183258967,30.02042623974904,32.291906804273516,424.3092707695127,100.74558503227709,1013.0414165498564,1095.7285721692542,2197.2932261195847,2299.516195640424,36.31479849563952,191.89066283964888
1209.6374182075774,1947.1556253582007,1999.3683866808772,377.41403316301665,7603.6567248045385,17477.381687201512,6286.421618743728,153.09509550243342,560.0567014494204,4145.401714785159,3995.567429163388,9206.686944370029,1334.1853279087227,2317.8197979461856,1266.4271793207895,3646.0219124288615,1348.2531962787234,245.1125620800884,1886.9778435923602,114.41518475718522,133.74163457591132,1177.0294215868505,572.4380735434105,3146.687368242321,8488.058638368373,40.88585942449612,222.08605742252982,3655.392968760003,274.00708557700017,3408.98099791442,2934.8374732655675,2549.248128990043,1323.2060601855715,295.33936608016984,2731.162678182277,1757.5277599300823,742.6823073838203,975.7748605774319,70.28516099125878,201.70409348208068,934.8276647689216,421.0314660864777,3580.4092524588896,581.2341759392366,10469.251521993843,1870.016022158406,5359.349242927992,751.7269111451802,2211.1696256190507,1172.3506947164099,2584.1804158351265,294.17413440617037,1200.5103902068768,13943.13299541744,1436.970608390625,721.9593944288147,839.6381408966902,196.03898021360382,4981.817311736972,2660.310028267685,2019.4601659344773,1847.8756222899326,1995.961004319263,8.029594849028205,865.3427800004101,2912.852736219526,1116.9633452781118,8075.685626076831,241.01322391761883,31.42334599965304,3003.9257133235083,4423.988305875319,212.93910641183575,592.4969582502864,5020.72797545779,16104.399373310243,155.03397435304174,1780.2811097704669,7107.037618375832,133.73046031498285,842.600432930797,263.98205096132824,11365.699322632014,1486.1533265759895,6312.750884420429,145.66522685549347,5438.9634455536825,1275.543332074626,1076.8199768727177,1885.297782123991,48.71739488656859,6.663798366169889,345.89563516479836,81.52892631183173,722.0538878472435,2968.917562245633,739.0806205265892,1853.1546093085772,33.85064111178942,148.16152399442632
636.4921269607979,630.8173117596203,1396.6034822476047,229.64558803215698,5844.089857979733,17191.830363829733,8125.1633198834215,143.63027984396558,405.95977645038164,1556.34316089858,2365.799352239571,6595.524906309557,2752.579857214176,969.7527216196415,1181.2391018663254,2936.0530799448798,1037.0019146257412,226.45556627543462,2270.680627653557,40.831612620795454,52.080416230081994,529.0810957852391,462.23068056719785,3792.625241721811,5650.816789865089,36.11485690775999,162.19787483263215,2138.0992022859273,310.88444091395024,818.8368572966468,3204.9833632648683,2566.492938240936,1585.0420786725324,365.59346137402855,2143.2683723459872,678.0262400063465,833.2599538799736,1188.860293737218,16.39631911341216,213.68734328498792,857.1542719428837,410.4930650971782,5899.291706308882,435.5066784467306,10545.683799702707,670.2912917056335,3334.1916287557174,895.5700115569957,4377.2979097373245,2311.665963359409,2919.7029508124483,4935.524184808733,843.2374552133227,16073.430175193742,1366.5510446332578,384.36102677973776,556.6213666196023,115.2288494857248,2503.0609075049992,3693.4792112766895,4878.908589775031,1973.6626167497811,1898.0765465022205,66.20559797317004,1150.1814691849534,1766.215619904726,969.3636800291362,18632.94012247415,246.0293535047597,25.991277376834322,4859.8265744790615,4990.107268684629,156.1987149264675,610.8138836272921,2655.357869972688,8761.74867623714,141.99463797210473,3817.379145421135,11921.110061074149,95.2302727072522,964.7457835942676,142.24203760912062,13103.322938749436,1483.6725119083665,4998.88539389181,781.5519009477478,7949.65401047555,1349.8712041296444,1174.7155099999745,1988.060083966883,22.19611951330856,50.49978420344009,291.6736385602977,54.36549277462783,1082.5000601166898,779.3323801337248,477.99105287987055,2013.4977379247837,35.734234466660816,82.82148321366465
1531.7848307153204,3102.6235537298558,2505.538844426621,552.4339686816488,7800.494312845937,22154.13473594078,5136.45444602704,172.01321932435414,456.92611428664407,2070.7223728930758,4677.077357960493,10347.183885415909,2724.7147000354435,2469.429905351291,5015.921693680558,3976.5132662779133,2537.314543718819,77.80634378500069,1749.6939414701064,49.85516974117172,159.90704221743118,1427.718129375115,613.1062111704066,3355.3187868862046,11019.838164770901,125.35401364546124,1245.5238287211512,8199.761038730288,883.9372029576111,2873.479829257729,478.09565599977515,2049.7918069577454,554.1560367358426,248.96478001173642,6045.74172536676,1320.8709933786645,418.3631738014998,1025.747926007327,11452.959518431102,373.69343640757376,2084.333616460951,747.3715986737648,724.1261573624498,1195.917153353747,9574.024307691196,3204.51489580349,6807.428897037974,2433.156393038429,36.155693010393755,2708.100919305965,1485.5800809810205,4788.011962360821,1199.4041733027918,4379.575118871277,440.9416961478137,2677.934789838743,539.0960452112146,287.6608126045401,1370.6465989053565,4044.378751841764,2599.307765132998,3797.293164887912,248.49004471080414,109.90643447570817,2602.2883224341945,3062.743549048813,2005.3646777208896,8349.665802526946,654.5536399637352,84.80377207268344,4800.364057949836,5038.177570146958,98.0311018475655,606.2873210096826,13451.528035330472,16797.36781641345,287.5437407375186,2771.2644940180408,7177.038689867206,1047.2094776022632,337.25698839982283,178.96600286601824,2923.300636975708,728.5538393314328,11924.396892117236,1030.1124875210367,3629.8715225193223,2539.7439723352704,2498.052323529723,2567.601217144477,35.16765780987716,67.40449322164389,801.6892748531818,156.8276733038045,1413.5696989445114,2354.6892511089445,5173.379337479388,2328.121778194698,29.761565819268718,385.6933763861641
