adhE,FruR,yhdG_fis,pheV,lysT_valT_lysW,icdA,narL,metT_leuW_glnUW_metU_glnVX,proP,argW,proL,fnr,narGHJI,torCAD,caiF,alaWX,argU,pheU,argX_hisR_leuT_proM,dcuB_fumB
418.9435467417449,6242.205370907482,24.34715850506815,8556.125656443011,9147.615697158826,485.95803112275,580.3116185584637,4072.2842126957235,2067.943271620637,1563.8597704828655,2790.870156032202,416.7668213773922,570.7425315975368,1147.9779515533362,10558.022350521733,5773.772912742594,7912.234761407862,4128.317694976173,1407.6372708853687,8.595074713859658
212.53286578224925,1417.6446364413625,7.423194896471312,833.3411334212219,2920.134952985884,149.78152693293478,2727.1809920300243,1982.2511485944005,2.460841342755513,207.8796261920697,772.1924827336595,388.8892523518296,766.4449774882744,301.2396017078297,5286.165229644861,370.430500529652,3602.9962125534967,201.435210131028,148.19472519613618,5.503464180650414
445.553547444887,3379.720770035009,13.481545482513866,3129.2377201937275,7812.075382972564,402.87580103055006,1702.7475319825414,3434.160620471217,139.7226731846005,960.4897314889515,2669.6354469661305,111.6229522124242,424.6578666284718,622.3137808099043,2874.332815451759,2418.0636874483607,6896.042355999753,1278.1416019089286,550.6752243936214,2.241262990781792
320.08323759779233,2767.50458458848,12.467223462763519,2153.815012517392,7383.573890160473,394.31024543767205,2314.791825494884,3292.923901042474,64.55308905330946,674.1069971583986,2095.7563634862263,262.6753895126052,771.2460818681512,568.2933315957428,4911.478015820329,2014.0601361384304,5504.690035961405,1301.4992595026672,561.5799138842837,4.566025376497035
263.3752447652806,4356.891091659689,22.94305507100509,5886.937765879239,9136.455892686054,641.6143338065959,1332.6594724388985,4348.283081599179,1053.3276574530687,1343.1500640616264,2765.012553102948,36.08268521410608,307.87407790344884,873.2284108324254,1465.1757943559326,4413.349024127852,9774.321362110972,2952.175400493573,1400.2589090839301,1.097175403559436
204.6819189720391,1702.6380710952642,8.440724456432259,1427.9179570618726,5075.636255165466,312.7074629206345,2712.374536148788,2020.45738641368,9.159310818030761,336.8755803339578,1842.6935850368252,86.25030655237897,585.1239866154765,360.02127273626024,2170.6930680273244,649.6925061826187,5393.333313450893,447.82041762216863,261.3189207843941,2.4591076261383007
310.69041004237164,2757.5097255990418,12.941550736927553,3832.8172356026757,6649.747743994417,308.45693356887335,1952.2838635050412,2775.5750552874933,126.0026875535963,905.8254697848683,2338.325229266273,338.0380288005446,568.2540750471383,778.1298053302095,6113.348378109437,1980.9975426093988,7043.501508944421,1563.0990960493973,644.7426285683276,6.067688045587653
227.27410520855167,1524.5213285405518,8.036158807380449,1253.3334839923928,5157.739513478838,169.7140764304178,2559.2268727075398,2159.146708594162,4.240257996652706,273.8839582317581,1098.279955226042,379.46204124127615,765.7997885883931,295.80631248304627,5298.356973846878,444.7820259494213,4190.704938168379,239.15905767986976,207.57372811257503,5.465115797260443
524.2233981891706,6192.163783949076,26.770757131674074,8783.461685655699,9904.20848256289,557.3398604126667,1059.147974803716,4218.686756877175,1256.1209637951465,1865.357399570468,2785.9956053767296,243.9266840733338,423.67779990291024,962.4273432450333,7988.348146351999,6311.634144796216,9276.385149527885,3814.1256520338543,1144.6242511888452,7.178358157698145
149.97618045490296,732.5254140457401,6.48163617279786,769.1013156441617,4356.61568652593,122.71503167787536,2774.1400326949524,1709.6906869594507,1.1354910581031548,174.01945743977544,558.146330990984,161.2807109577617,676.9091411489258,175.86676433735218,3968.019674695289,306.127577265284,4087.459696108538,142.5537484139888,117.77130445298259,3.0437826134965715
236.13182716607707,2112.378660329023,11.350403122513185,2015.9061452138144,4915.156332009154,215.6559125268381,2440.052617310655,3620.466284879732,45.62883442587932,563.8559998563892,2005.3339916470188,421.1709690185083,687.385365096196,537.4377392248847,5277.495153656798,1693.6164704904636,6792.58695074518,1054.4166992570777,425.38409553822,6.863942809003342
518.7579977342505,4428.5221903662505,23.948487404352136,8001.9675776443055,8506.21472501634,646.6985576299187,861.3298310448642,5420.2203769692,1829.0073094572012,1963.1683898465703,2785.6700713651344,143.63491633164986,442.41803588411796,1106.0890722882768,3700.911657044048,4933.804487234605,9890.036961893386,3543.9550564109886,1318.2447519004274,5.273255134234411
146.73444020122102,734.6086609337297,2.9498203503361786,204.76077525067916,2951.8738785288842,130.95785468551048,2711.529923448667,1252.8333954086042,0.1576738625132187,82.41104633576273,105.90523161834213,106.77014422271928,606.7738184345937,184.80674182237763,2310.114221300184,61.00627015690073,2071.895087218488,33.696527133931326,44.38825084750335,2.532213896528733
607.0982630827336,6071.197601395717,34.067217707243145,9051.718090874643,10498.714649971156,570.8713409084224,319.0485820829298,5571.841541253102,3436.64271121762,2026.9773769974136,2807.8666306474424,248.46537970283933,517.9535617018171,1250.0440792415975,9562.201474175214,6527.826464211338,10439.481737560878,5236.72571324847,1748.3971289766785,6.729601698175133
259.9293387671126,2289.936306071061,11.117933168695538,1909.4269025977014,6737.579996223191,231.54795019101607,2324.207710918461,2944.2120352182396,49.7607847520087,674.2079084058219,2049.754374847366,440.83365236589316,644.6163037973565,471.6869800361206,5594.491928435035,1721.6664549900393,6470.0495452227115,1129.8561577794749,445.7982693935915,6.086775111596575
407.3266131670417,3807.207767110623,20.184161312869147,5310.555772423315,8209.183508515023,514.3874785123598,1604.344704772629,3678.513127722621,663.3273632219772,1309.0766501402552,2765.8108521438658,204.07665218519008,637.8545558453865,986.5735094360124,6844.572145081174,3997.6244356484667,9290.25898101338,2840.8242777394657,899.4866472744516,6.510089414255887
303.24741092745234,3936.049980944289,18.83369972709204,3770.3411835596057,7459.971664571988,422.2244244713733,1399.3236460355006,3052.6452027639302,231.10539640672698,1329.0532206255928,2738.740094887235,206.50374228437568,636.8577309070888,949.3520637980915,7537.811130249644,3014.5995071784614,6836.255492875094,2657.4201108666384,1022.2344203353656,5.120590079818244
453.16981439970704,2932.830672985618,17.685209039359442,3809.616176975752,7862.860283123467,393.99287013686035,1768.6378940600125,3948.5972351691194,275.0445338406512,1075.1286988466943,2625.118180916045,384.03506068996467,707.6038558910913,792.7519528045232,5876.064321471821,3434.429903024729,6566.1816634637435,2334.181003611121,1046.5695468344572,7.241373723849713
457.0205101550995,5747.415941991074,26.38640331069937,8215.111208814944,10216.536754942072,688.8678360308483,519.6366824668592,5335.385648479456,3207.9682824897527,1775.1741789760931,2797.0729171092967,111.09639183750315,314.1649055895842,1055.280582370394,4806.57261461356,5496.203436320627,9650.765623943376,4598.445714870779,1608.3635485100292,4.165430833168865
339.3834384519648,3903.5788007463702,22.145372227210387,5777.221652113457,8698.59745182562,536.7436014396704,993.034654227283,5070.890033525635,1049.8532884046697,1333.171611492388,2775.8810306989258,50.454159158562184,433.05315347260483,1076.4043871768656,2796.51746880049,5270.926296095759,9181.947288475934,3866.4180872477496,996.8910609982687,2.4415223420306087
580.7023453321563,5750.1751016847375,32.53942506875849,8334.127920942106,9598.90447016902,605.5508061939156,682.6824088069365,5431.295058403854,3280.830006450366,1823.9607361760725,2804.3653142744097,182.8270960651957,329.6885910409365,1241.1318064227314,6472.652307957926,6415.898203505893,10192.246803098891,4834.408058040985,1772.7078584642031,5.758540722633224
41.236376127064474,99.32725838406172,0.4457953722897373,4.164034049053236,377.1217671966338,21.916294570529217,3252.7465951374957,149.7964376678919,4.245613561915608e-06,1.0270961690266849,0.021726997743963018,358.2091313353563,760.8313596048555,18.522006818670064,4154.990304214865,0.11196554872956008,305.84905159106614,0.07193727347348568,0.742037235706893,5.566187234853673
106.1506466653142,611.842790528776,2.551341541879085,141.45751584225272,2294.124157291698,104.2894503751238,3101.461516867798,753.2791677564176,0.041433798164458,54.34352583506503,36.145349382797725,144.59594669105337,534.771319882333,92.06740345378894,3024.748193593293,30.716899033186227,2752.7020560871833,21.182414295406044,31.450906817161346,2.5077607023331354
325.0190037302755,3590.7115651878275,19.89344916404957,4067.6321195086334,9545.738545410617,253.606067363108,1374.73073014891,4672.8214876541415,485.22586403052736,1321.525967255661,2736.730043515629,448.7860549051777,762.2511931406052,856.87795176153,7111.471489123268,3983.1147533066014,8717.680663789877,2608.733072741127,786.8067247913552,6.779800237065928
253.37628797823868,2070.553132882684,7.540023498018365,842.5690813858241,4209.491874634242,263.1614042372795,2607.4415019630483,1508.2450481332764,2.5429558520180877,222.5483958834388,961.6237856056786,107.56975676447777,528.7455692196058,330.9464087361149,2695.839125406563,419.7459087759501,3557.273739089345,170.83714895018915,160.5501055755304,2.7237356455727353
348.9892976836392,2804.1216872319114,20.2550037800768,5309.190384286184,9791.565927205942,290.9887858269755,1108.8903254443278,4441.404495895891,552.8758224345626,986.1846786900977,2719.942163666557,447.5978602755434,634.6469669280608,970.7892106895968,9477.673716668729,4194.440140419816,9178.189450214504,2543.7739838644793,1135.2207555407706,9.018959721828136
459.38539598268335,6120.7188721930825,25.84374325994344,5592.882563759149,8860.031660888717,746.7690215397978,350.30898134742705,5120.1921310842245,2683.7861918188737,1535.1152640067035,2799.7685816403164,35.010487143028016,184.67021838397756,1251.7290064478364,2567.267745586137,5396.595732458642,10331.213959710356,4733.499860841696,1731.0173127750445,2.316774888406707
350.1624172447968,4203.157711511704,17.641436834379615,3574.045696110113,7617.9415672525765,375.9044079779288,1954.4584807530352,3892.600174821797,374.91183871643267,1229.0439941543475,2694.439685196611,202.54254460976142,695.3064338923185,780.8986718471449,3709.9459903562856,3436.046637375432,8270.862402919924,3095.194739485783,753.1592138507467,4.0611151207764
292.45892465490954,2500.488750742433,9.827129991036633,2012.098507360469,5870.924541872279,335.27067712975844,2046.8057317011178,3000.3278837085,34.17004499504155,598.1519378819312,2031.7925359855453,213.59273011542663,605.1550426133073,444.8147109271462,5547.469808332464,1469.5912073813136,5216.747855457685,680.8019618313888,377.77857059603514,5.940469405495982
416.99405792773484,3472.8139080891115,17.70002269386867,3559.6726224309273,9576.812531175296,355.5471213735569,1311.1485994357934,3785.7959752201396,303.95684688130893,1034.2182402274134,2741.806688875199,257.982222133081,596.8594373659107,691.8252037099086,7321.381350917967,3854.696351206003,8842.085294906172,2470.4757065026943,874.1706384997925,7.601962907116549
351.04297462611163,4368.909573094119,15.728479308630734,5014.2274084910705,9016.152719782043,362.95384800985465,1358.001398146535,3360.8256772666136,263.17281419724355,1268.2432119302314,2461.1639106875755,430.6370666543791,753.0219342331976,1098.6432227610744,7469.038034167586,3547.124457286019,7827.696276933532,2316.055942384972,663.820929628076,9.236234631734472
284.8981023410112,2900.8662952304903,16.986950727581736,3068.253179180882,8386.789853136726,439.93893523522934,1725.1168353865987,3329.282384817403,170.44256245079657,810.1899195599527,2699.5798352666548,148.47651912839083,619.2604948039602,774.1736927408635,4149.728861662049,2674.2403537140594,7422.615782894012,1839.4075797748515,829.1494524320913,4.298475280037619
244.50632311285958,2407.6150802641273,14.549463855403461,3679.738216697871,8390.224232591392,530.9640970199841,1860.4073984005256,3034.373378708626,185.4779400366883,1144.3767040019632,2679.1276841319755,60.67037229724661,396.6842379794717,548.5096148761689,1781.5249738059995,3768.542217294744,8547.366232767825,2153.4394777740954,612.350257507034,1.3296835057196337
262.0958252197525,2204.7766805469405,10.907874393331255,1495.323163670159,5016.699337278529,296.1442915724507,2304.740168712652,2305.8603008396685,15.559275659654078,585.1818575586711,1994.2697005052005,123.8924758976377,699.098068055803,358.5646580922625,2414.829329209806,911.8336593908994,5148.7179486920595,618.9502193144275,303.35494791775545,2.5289963284426342
688.735667377029,6662.601722164071,35.1751102576068,9524.092924915003,10658.572271317726,754.3628316258888,11.07608613990488,5693.851695600304,4457.045061639829,2100.5007529813606,2810.1263106959414,23.96095568794237,75.0044857953772,1281.4063312935855,1584.1318798076206,6643.258415447928,10596.87891860304,5433.2533376891715,1858.4425289168487,1.2104397661396606
530.2115421947591,6223.135690604489,28.444824932960323,8959.829216900065,8870.538463981118,517.3065226388445,662.3938788463413,4590.990185194454,2461.8722256390697,1896.8022830065265,2797.214753723251,405.40763877217313,424.0792155014768,1230.9689056468449,10613.262173485744,5931.353518113761,10086.688909036116,4977.055568519934,1343.0718916439012,9.532666137459607
57.40817667743581,277.5422648608342,1.3531883120431611,28.629032684460306,1092.2577052614097,44.528322352643436,3203.22931773633,370.6298542955665,0.00037380653349208093,7.02535790395488,0.8537374671843918,307.8942705091891,784.871510837586,40.3033438746903,3665.063232672005,1.8875657729663269,1126.5126575950478,1.0107725440237338,4.547139910105559,4.39271754878742
281.4837966625929,2741.01821328282,13.680520624467285,3269.8280159024976,8490.128519616477,232.02233182816673,2083.734114377295,3059.3217574653168,132.91294676191993,1025.7882117277902,2429.2857971118056,427.7673492083084,788.5771446176237,727.5478035175215,7451.277196657241,2637.6529854046507,6730.312675040674,1548.6159753258166,545.2973637244506,8.312074606278825
318.9099680108248,2382.6430107687456,14.916475529305167,4026.099527350088,7313.678796749531,515.0661555757255,2010.7907548331928,3036.1260600944706,253.05893319687797,1069.6844986627316,2568.9106265146993,33.40439041983501,337.1588578141878,814.0338509729836,944.0272798415033,2597.954487824706,8938.980598114542,2405.0830225237532,715.1523436998165,1.2218097484996278
365.0628778421517,2869.504280006716,16.305170917452074,3610.6087034215648,6247.568333261357,453.81559043184336,1894.2061286385294,2799.4775860679774,133.41900474639462,1028.7043957376331,2634.6517030224563,327.07665230259613,546.9937808110672,654.6508823512173,7440.669482037553,2452.9984178752106,5900.990853469663,1343.8900222428458,713.4806983573676,5.463906631358054
434.95361378934575,4461.688778656867,19.981466894388408,5491.324916608098,9645.954338975596,426.6066329830304,1216.3275171036646,3810.7091545457374,885.4092830591778,1526.061771681201,2756.3426522710097,305.421578030064,445.1043178608157,1150.1826339288964,6902.265541083072,4818.39361562254,9049.680729778796,2815.16619794652,1220.0499731733141,6.675117631530898
503.1386170911515,4143.5287229742435,22.6177891581925,8027.041437851927,9351.63156276954,497.01862948336264,877.0856335474155,4788.992438383903,1424.3170806901658,1930.7364217598047,2790.8449010561717,81.21007455998681,451.7842510607586,1176.9184196948245,3956.412984636593,6263.5249909975355,7275.887912004781,4420.4447414350125,1317.1071313425618,3.2225498747022154
341.18527528260523,5296.158442960179,24.166032888126914,5388.589412175389,9908.785698030566,298.3030529158906,1175.049542856108,4205.972622306455,1037.3434947243636,1228.772108876927,2750.101049928889,260.8530845100788,763.0835291227487,1029.5299455252546,6962.81570945914,4781.951589228025,8372.429970977233,4323.8993317670775,967.6321237115643,8.215974731760097
423.93377413235856,6154.534991713536,29.619500351941532,8276.14277032898,10247.81050376476,427.81416624728416,649.2748109673996,4373.903467247691,3199.192089450357,1596.7852731850112,2799.6428989673373,293.3506794688624,664.9161490819632,1221.127063602184,7998.045699863494,5372.1653334401835,9787.680593882156,4959.945259737776,1389.781691909565,8.213900260377441
245.40977560546813,2014.3253232861096,12.860546756507926,1759.8368240223185,6750.151873688966,226.39419534700582,1900.3524985891308,3087.204116829669,27.260837213551806,574.4245649392249,1969.0057152094241,329.4376211274198,757.0223705476068,413.0698001417504,7973.610820110833,1255.827377557504,5157.727113960541,498.3321493149495,452.8838382411689,5.158739248768995
201.43681650032462,1179.9437185616932,5.7168786665702935,532.3533549351241,2934.4890808560685,267.034002936794,2802.576915369901,1864.1718252266062,1.3945150017732826,244.3794819803512,636.5773214095567,20.797143630125564,423.0690452088752,210.60816523594139,784.6773096543265,205.51733945237598,2874.468429092392,155.59203368610318,113.84935457848896,0.7414473835695632
266.60457933669096,2001.629341815892,11.185539235507665,2154.6204689471633,5647.649600090924,306.0592987496713,2297.06113903499,2966.499378352072,35.912068203993805,786.966828746252,2214.933737738346,240.57233710156575,639.204251639629,459.10196703667845,4837.1313305769,1287.3254188324706,7041.764792018721,787.7951751123488,395.97822311016614,4.100101928720738
418.5646249051459,5027.13326832588,31.29442828392951,9105.626763439312,10272.209976412265,489.01471217910637,647.7100807721206,5429.209292659915,2886.758151839489,1818.516101566742,2803.884110937818,232.19248923289487,424.6310606850183,1225.6714999711135,8705.31070392985,6110.478846312253,10280.911885712885,4873.2029250890555,1605.3434545065438,5.72904085517531
407.1731918426301,4187.903884118205,25.24325259977553,7811.810576543858,8924.022327552671,388.5293536682978,738.0558143084779,5346.6030140232615,1774.4987261051815,1993.2471076214856,2793.4992975743035,417.47114128657313,652.1972854790653,1169.7583797662014,9982.018842626274,6023.80838800836,10200.605128214913,5081.444027988676,1542.5770324858895,9.948386442141777
82.65439399781492,335.4126959574617,1.6317019882784765,79.01152514521884,1250.1504393800465,65.38784426366654,3147.5374713727315,513.1839389333654,0.0024350701005732113,18.095741498220693,4.466337133898714,171.37789106752354,519.3306122916123,62.142049603477105,3336.4446046204994,6.460292294634737,1100.7182140595596,2.785461184537425,9.965197203809481,3.190107039765973
488.923917639981,5927.470157495661,31.517282343865105,9051.59792277328,10311.005779931156,401.27105738044577,315.4774329205207,5430.476201937777,4131.840746792147,2025.820206468624,2806.4287804148908,432.60500645739336,517.0792746550122,1259.3259798103286,11813.385152107254,6407.665206523103,10354.249799550169,5297.872002624267,1550.7417356394562,11.465650985465558
414.9998856864224,4544.991918247584,23.31319121320681,5996.6481493811425,9387.822454874064,473.30802338140745,1312.0015222010354,5104.179291556737,1022.1686394234482,1520.8195324206297,2774.836969171537,248.04702685491915,479.00038694971664,898.6774226206555,6501.50822721822,4543.792143244824,9337.83586424934,3027.053060182699,1458.8459893737765,5.782922655115737
329.61031287133625,3236.753271432992,14.061151810712754,4097.325140687564,7768.177830309871,323.48048493223234,1911.8389443176604,3390.391516021475,254.9458905388113,1317.2756249990152,2720.829920351135,418.44497047361705,649.587646025915,850.0978068722726,8214.668891267098,3780.907582063681,6871.473196104262,1985.4604580812822,756.5094238665762,8.416846635828293
481.06955036384176,6256.01281343973,31.319095244775486,7729.603254786776,9098.015207230816,687.6172834442209,475.2977102472288,5351.319792898302,3114.225120992241,1760.4769303317205,2802.903133392507,197.27660629118677,374.39994957606035,1237.6481880805263,5495.113165339827,5925.6153927002515,9878.156379457403,5176.314937677483,1428.2104638116825,5.932537034322982
341.22183984491267,3456.606127557396,22.943057859959456,5746.539991631346,6759.987869860373,329.79602773762235,1002.7428263324333,5039.692812861781,896.6733181228119,1260.504389603197,2754.2948564631874,303.442608774866,704.0053009387893,958.1010562402035,8644.436057637044,4382.367078545994,8814.854821299752,3749.616177380676,950.0873270789557,8.265591886527268
538.8635918819515,6359.427707757042,34.32664410003462,9008.942513216989,10533.717581379244,662.2056514311671,254.38556537462918,5579.672327801612,4260.762636069451,2000.564468515804,2808.624089502886,201.70411853435272,344.84615419844283,1265.383578993147,8875.771917497574,6559.286381067314,10490.826943594582,5353.037649707932,1825.1762883605506,5.969057196509884
813.6072376374846,6423.814134493349,33.48245990290107,9172.888691697382,10410.176360430076,522.6432418964272,155.85184310593382,5579.2371908481555,3828.8835592375513,2054.6996156413834,2808.7390721966235,317.0110191960636,406.4611010608181,1276.3852036760204,12329.794480102495,6546.66763758506,10475.933157296256,5308.968827453647,1822.621216926659,9.994730081427583
459.365577756695,3014.2297743896397,20.94445509683105,5914.010794774801,9195.422189448343,420.67023287628234,1541.3711309371765,4502.136270062267,329.70136265686983,1162.4450798913736,2706.6287528555113,132.6861100907237,496.3508544063048,739.9344090686666,4370.215104128234,5000.837827010986,9909.698221111856,2235.2650183225633,948.6649200720508,3.0777598933581185
298.1600009049723,2387.5180097783946,10.725356494015047,2127.843946477928,5595.454016115257,312.05074125459174,2402.654755074539,3056.781743633757,35.3674926024285,560.6517761110998,1997.9811652164608,109.1881934700893,540.4841405210107,444.2342223832656,2675.9329416653563,1380.1405557741828,6297.4138408848885,899.8138759596758,386.78065617602925,2.8909094944555567
