adhE,nlpD_rpoS,narZYWV,narL,katG,alkA,frdABCD,fnr,dcuB_fumB,osmY,ansB,tdcABCDEFG,aspA,narGHJI,cyoABCDE,focA_pflB,dps,fdnGHI,nhaA,narK
330.35770900207433,1911.8127756507024,816.7974538173595,707.1607027657515,2155.0518808862016,2230.906394627768,4270.438852381407,2509.6710534617723,3242.0644717451946,793.8261535189833,305.13402820980724,5369.723748066744,5998.493448166793,1553.0364067154305,145.62966638262174,3262.1157828071737,4351.98436684825,2444.154854976323,2941.4640773750866,9898.467447686764
942.7278564093796,5418.29965549513,2197.60048872553,106.67111387074586,10031.18369952106,3376.824608309733,3236.1119423154096,696.8865172193323,2001.9588530937413,1205.1826505445374,7.7606369413944005,3694.08761275456,2143.532655873554,574.9738553857538,604.2329153506828,2237.1983289407667,6968.1336346462085,828.7111051869052,8889.596260244614,2022.999868707268
113.20627091988113,990.7429501462152,195.44461488001312,882.78396768541,217.66948961235397,1054.9221638959405,2034.0922826450285,1326.3033720138026,1338.9835932032827,241.1904958429911,72.06136773407216,4597.7870982442855,4234.859344605425,1203.6516268872886,356.7612253796552,1386.0575010338143,1768.9552283764322,2021.4422992599325,372.0338653985343,10122.592584765516
892.5752803898542,4615.929766533139,1656.3513640979475,284.25823684822683,7701.567606768204,3140.4936608249736,4980.223402356289,1418.7974955135412,2341.719954076648,1104.4530371707383,43.29750096092166,3936.327658383786,2397.353777078401,1006.3443063427783,474.9439344996158,2050.1139982745967,7782.67505308893,1098.8815661322483,7198.455267583723,4631.981355674443
427.70762881110335,3214.8525974762897,1465.109885847244,473.2438843697605,6172.678355074588,2466.175968910727,4242.919207612995,4131.776693856147,3941.955881297483,827.0451188163844,843.3570730001908,5438.127836418137,6729.561895794125,1468.9137908880648,48.262027072172366,3747.8321307694905,4844.626734046023,2166.885000201484,5010.140929303972,7409.609395803786
913.6045386422843,5549.846816669748,2048.643595348581,281.6573903289437,10365.556720261298,2590.153671296724,3856.599652099292,1496.0507500040771,3159.4439198806426,1201.1278566588805,50.123121874221795,4858.352839781297,4325.346716390146,910.3021251261445,342.8083717199707,2417.5218860836217,6583.063458362949,1061.0812148532373,9339.79290910589,4104.037397573386
447.8390906417449,2635.610497007458,1119.258885856222,500.14916965270953,5797.775085005223,3023.2990974543072,2391.9443562296124,1130.160568989945,1928.1303753866143,955.8451984568812,25.314217775967712,4073.6453021240413,3082.763264862634,1294.5706545728672,484.3971923216577,1621.1058526787415,6409.452127099,1269.30801207505,3898.6817738270693,5806.6710223604005
565.7729428272908,3608.034996590083,1615.3955723291065,450.18608499861506,6680.5353302940075,2923.6449926187847,7042.848554880482,4454.079478306184,4225.920252699548,1014.2669774057913,1009.517486380694,5552.404560458178,6870.0983175558595,1099.3668525960702,33.45468460104077,5138.223664062016,6366.911213698962,2118.8585404548794,4765.574677646376,8756.404221717159
273.144724134757,2168.1629237358347,1134.3525394540288,634.1605579666373,2820.805477685149,2191.262639186106,3947.6238764558393,3389.9114627896297,2580.9135798016405,704.5625752870192,446.50595376581884,5123.248557698052,6126.383325608211,1504.3247653624494,112.6627064690743,3332.17915113823,5163.563933639963,2257.955959897244,2731.683063754705,8756.395382121447
180.19499211908825,1210.0612337557413,292.40744516106867,858.6614396531007,358.93464664013703,1379.6215176670898,2309.516495848206,2346.3159637331228,2274.7184312716604,386.1470468769329,157.7479888580898,5402.181756865557,4487.624186741126,1517.0463909518219,188.649757699044,2150.6247312055953,1923.2726512622,2393.4685855458906,911.3292926684115,11561.98738163304
800.9561609147585,6167.95467735244,1828.4576348944154,269.68114523640975,9653.704824041368,3849.186836491506,7168.194554292751,2511.619388217669,3732.7302173735607,1195.657070149185,253.78993378193184,5061.4274776521725,4030.347586982825,1088.9756167218673,152.36487782105885,3671.802750512592,8338.028481969803,1854.920220729965,9967.78146773243,7177.942432810774
1183.9461352848089,6603.229631334485,2265.100172037919,25.67476163559066,10713.89526570017,3897.688757047132,2749.619242901959,511.56463753039606,1604.8256781316531,1225.346108147903,1.2909991176523579,2463.4534966831548,1261.7799344534908,175.79873912029944,566.0362292334612,1281.9413335996514,8490.435686959496,228.63632186036548,9661.120247190918,930.1405949863632
298.1403554127796,2060.6919909592643,799.7713140729236,753.4519213200479,2260.38373677355,2384.559818979063,3993.0217326392717,2356.458168738125,2675.5210055264088,661.4422244455309,172.4134076391753,5082.986209921688,6417.1971983226085,1528.3372775236933,172.01974340599446,2097.927750795395,5438.77117070948,2272.197394551164,2429.2116240914347,8797.01926938322
131.0547471003969,838.8246692435221,187.64384830012276,959.6237091805986,197.10997970813233,1051.295489028011,1290.1394718140225,1079.6564092634967,1426.217834918222,379.2480958678777,16.746985697215507,4109.755462260228,2538.881754757173,916.0178454758502,543.9779927080896,1156.5523046023034,2452.903074250812,1904.2234374780453,594.6945807300661,6054.015740245236
130.0598323851399,959.4955376908122,239.53885877324768,968.1001985678682,222.8203053428543,998.9095363685243,3693.940492073674,3551.5517673914924,2824.458359264681,270.266481074644,445.2777632955985,5452.697566779249,7037.752824127973,1574.0891060394079,96.71630209035679,3155.5745839830656,2264.0520500253742,2422.739451147561,499.9061148984904,11167.10199109475
940.5255975419198,6285.76289432455,2262.628005242876,218.58538090150762,10524.178823133116,3396.854179104508,1282.18060542821,353.2513327171095,1176.6238683342992,1207.1378441759305,0.6543175184025376,1668.9520547997793,1112.0412519285428,432.88913310637764,661.1514380403432,949.2937668964018,8421.296643199725,569.50939542033,9640.753341332957,2099.7958183466
685.4332622604608,4253.170960537357,1942.4516350536883,232.28818534565332,9474.229101715151,3429.602344677665,3787.3564778093855,2125.586351205743,2961.0786592889754,1189.8428297182418,135.3597364096243,5378.4183672153995,4825.895539751856,1052.3676641446255,277.8146797949784,2985.8229266328362,7764.384407896733,1563.9756594474752,7733.22720414976,7085.002611674976
264.56468223735556,1962.9658736675906,902.155017658976,732.3412332053477,1262.6669824432636,1950.7027931404807,3917.2306922666216,4464.754540283945,2791.631761587411,765.5326676848973,609.180322434664,5351.10735428345,7273.194917671565,1610.3941303972001,86.38661772676518,4425.776044625561,3580.7644926371663,2649.869365947074,2214.209871612105,8088.347619148744
601.6742428898867,5344.504457256443,1720.8384908503474,308.536889207914,8167.63885835443,3465.831777227059,6662.7600446209435,3728.07090868908,4829.615924672241,1153.5726066118013,773.4431900236364,5503.382400839588,7502.555325978725,1258.7436872357312,37.7045930761291,5563.595139910249,6207.571318811714,2050.583248928193,6753.653266242286,7011.944748654731
56.05910713720194,527.3033860176466,54.314421771661465,905.2323657688232,39.46366860149312,541.4112413475268,3684.759703414968,3225.829253832161,3129.534587487463,113.4116370212499,381.71978206454185,5168.866577198381,5169.686224427848,1827.1468266284091,105.28384985979,2701.7321080015804,1174.7969908343205,3117.74436606149,130.25348014837292,10440.260718871425
634.8715933404437,5356.2401639695145,1892.8241760827648,352.13253118019435,7234.2459201146485,3312.475556185629,8439.6222389916,3822.236098375392,6188.9664927371505,1186.708550138375,954.1638355093513,5597.380026477321,7905.566899664208,1280.1169319121186,29.47817544955213,6059.782506999226,7572.692351835733,1642.8747698373654,6739.869274760593,7301.929711914812
1049.3991419269632,5640.592690408272,1991.7225978045972,162.76806863754283,10308.17902771122,3558.5552644694567,11442.486685529737,3652.077058315867,5222.799167680657,1192.525676434539,557.9572751954322,5346.997265331634,6258.786936906814,981.0651364924468,110.33281921790191,5495.038150725919,7842.900017074547,1236.99779869987,7443.7793941293685,3902.262848594679
540.4526362487477,4238.1793620703575,1649.76706260077,457.98820677410265,6839.681680962517,2509.9200100345056,5981.660618624539,3647.5587217400953,3327.602990004319,1062.577430834506,429.1535554734156,5428.246047439817,5715.411492834832,1415.7029437028336,95.87391126250952,3901.809022451469,6213.316329092392,1771.002703197973,6602.699115315717,9181.548401466718
534.7730443374822,4917.527969792293,1858.6126805664871,332.00450759680837,9792.576129775707,3738.463341161216,4066.892502272858,1894.591729868843,2788.7280295822266,1196.5142578931554,73.62639750964232,4880.027815200167,4542.409813079984,963.9573574570128,304.1968340586892,3133.3978867123487,8241.457831788495,1284.4964669927072,8298.97429269518,5039.375908810968
865.9480897769072,3970.7930647593794,1842.6223645063117,325.2652890536393,8390.057563229559,3177.086199836751,5622.644824235473,3424.063927000778,5041.40130956442,1134.1730426275599,259.35516164076813,4378.457852947852,6952.951107622277,1014.8750706342108,150.34766581123998,4482.6464340720495,7279.631619322814,1535.280021122166,7236.6233859959375,6568.131898519334
504.4891831810773,2659.979509673113,1005.4658539330017,504.5514261727855,4857.935763514938,2999.8123321066078,4256.373436162239,3196.8368951671364,3462.2029029696696,1067.2574023051043,541.5108299169706,5261.042205316756,5025.9726380838065,1406.711527131636,103.4349342009618,3859.9070287164814,6901.317945448035,2450.719857389641,5690.987125751166,7645.840162194207
360.06725618504214,2870.2233403160503,1128.8337164587808,657.7825857502686,3813.717180234199,2168.5086159892126,546.9324196860417,250.05983117659,497.83137481289685,1035.2974168230046,0.16112629746183008,1668.2231503427515,680.0835496503421,566.4416027366898,693.0127489448101,291.09048724962395,5635.7960838072595,852.8547310897155,3048.4341965677645,2719.3361399708715
58.85970788149518,288.29547556587306,31.627972647424354,959.7013104594057,12.442903266272538,387.12964803068496,750.0329517527513,571.4493226568368,521.1686771869984,54.38664990644275,3.1445848377377414,3083.930083186369,1752.2582193487756,793.7795162034871,674.584205605464,508.39880069536486,822.0488889788669,1077.926750794229,66.24855783820354,5166.024354961106
700.6372703585761,4362.325706711988,1721.3600410148044,343.40633701766467,10229.344466694838,3277.0312570750048,6563.8240699444605,3382.784575111002,3886.2057834116413,1178.902483731119,433.8497569975518,5435.3255828273495,7656.7856063590725,1249.027029290638,104.05981694246593,3868.373630529074,7967.450010849263,1723.1006295133936,9165.627695983101,8118.452795115954
1203.5675427217109,6823.228234671838,2302.4496805153585,3.4150985885445304,10826.529617340351,3945.0457110530947,12047.231251376994,2531.1151090219932,6219.110040225465,1229.1495962624613,277.4636546042679,5477.53463067637,4778.289722717138,436.6353116435304,256.7189291984305,3927.7499443720544,8655.439455045593,430.04625850789625,10211.401748229651,2133.316821202196
71.85731174546456,390.2403611766375,46.86870620871714,952.8753041144998,11.565820374087208,521.3097723319917,3058.322985479917,3340.3695421978496,1653.8358756940406,81.94757545463246,410.91506068914737,5462.406354217898,6355.621819672915,1566.9801971512215,114.24641874117391,2506.569211721676,1134.4323548003051,2589.1308210488396,90.50004304618614,10722.969337541037
1087.0214573209453,6425.497106351601,2226.0013034039075,111.11377833869804,10459.998389704278,3824.524562281466,10396.709578270202,2997.5359510016033,5250.54222187707,1217.0298220323455,421.7716672484082,5401.514574502104,6562.879249991489,973.3170393832028,108.48417943468208,5297.342256790755,8401.837118585321,932.75083233671,9379.054143233703,4352.243235804245
432.26668132447685,2587.8899057295885,1370.838709110667,457.89673704459716,5263.0154154370175,2631.8403327456413,2743.6266377410197,1851.8559362302087,2099.0282759449733,920.2974389026367,95.42067359821968,3830.725349153939,5857.573886190538,1284.5053932934072,286.7308697184322,2060.5328137191427,4724.058438843549,1952.656434442014,3957.3172661340423,11161.846673430427
1117.3455952408542,6554.246154659372,2271.430970273805,51.711436277316636,10701.634524653935,3898.370949164391,5035.513373606127,1048.9903683049665,2687.663208417849,1224.6306767711462,11.381274184886768,4253.547905666717,2503.4919653465986,360.5820599749369,486.96220815059587,2568.505883232563,8536.210076594427,486.74367982594976,9909.339081668679,1684.8252600176966
974.9811515602644,5803.6511571973,2267.0384809087905,76.12102756305268,10402.889786450229,3856.219847175708,14575.691570304334,4345.615606714141,5883.161269448888,1222.254188208625,591.3832359338255,5557.040492826384,7853.87450638342,777.2600229528229,32.42486682992762,5716.889666558866,8465.896480207852,1003.5349486066503,9882.937328082087,4914.847307857571
917.0624772546267,6244.917015134207,2238.9716340633263,139.93023824862314,10535.476755938256,3757.623661398239,902.7903738812593,132.20084568343228,565.6511074155268,1220.1622586404146,0.04982164915387993,1342.0171646573176,509.16844802980347,332.1816494346112,939.7060441593304,483.27521881963366,8404.57613576783,360.98940547146026,9720.572434061673,971.3436083283854
261.92117575751894,2256.9505519700037,862.1662080155013,748.5644943200972,3039.339981046418,2379.7291901414674,3190.959656216429,3535.834658281743,3756.69218937289,799.2681845095619,607.9051884217961,5522.496548125386,6771.6032185698905,1710.1978915320306,79.32345235216263,3025.3313376946417,4599.234343686471,2830.0046800411887,3222.908127410612,9635.471274667378
221.74559167208113,1322.651389290809,223.21590734683292,941.2333773187663,498.124723936291,1511.45483006296,2670.7982313172643,2294.3311651721883,2110.5913307450205,471.22248824654486,330.43672831009457,5175.0736212883785,6007.295682096845,1637.835365153594,163.2803066321164,2092.67134961316,1991.1523955021771,2349.02011638911,937.412876025713,9719.775586838334
879.2369288194185,5857.20979557384,2202.974393446368,129.04651956052788,9793.397528241218,3312.3165012441173,11196.70997460837,4258.354785919993,5695.270879575455,1191.384792796573,695.9444684226877,5249.8954033070895,7798.979683183848,1045.6266896820198,58.81471928396973,5540.5680578495285,7824.896896613857,1296.1614270309144,8830.156372688225,4160.08014586865
534.4692036062515,3700.7591353294856,1904.858840143215,525.9328257479123,6284.630186963252,3227.2024594123986,5330.869343824222,3541.4471133269403,3115.1131347025794,891.8411327110557,575.8207645247926,5220.031592605776,6891.922843634829,1416.3585767432473,64.74466336503585,4356.774887653589,8265.77612278882,2189.642978545679,5778.293979881466,7344.987650009326
301.18808390113185,2240.7495639734084,681.5268364047943,713.3300289488883,1596.3836260518854,2629.95142436749,2113.5588583635204,1077.2326914536502,1238.273484344054,677.036496431144,25.45769151939057,4167.121898955152,3445.510631347772,1125.8296058351043,563.5528005462606,1061.297038065006,4381.802945811957,1785.544898777482,1962.5824295986931,6650.529914252183
544.1207824706863,4246.1478163296215,1679.0186960871176,469.59299514555914,7046.941085115241,3344.313818586191,3480.3529166330245,2683.3738265328784,4130.088849055274,1091.5063868375146,290.792542038044,4996.416340211773,4567.904382308661,1122.7601715942324,121.96661926673895,2804.225045231149,6502.332494575949,2030.877638040229,6976.1375276039535,10268.771250154947
72.51898754992817,396.3395809351137,41.84123204656692,872.2000835116104,26.480255815245307,565.2281142905123,1002.492515466574,865.032553645265,1031.599549344509,107.85391885448885,6.265472434027523,3109.4006340276765,2179.337514267352,1263.3158340449095,536.7320752749122,776.8923594260775,1131.8328411819784,1637.1570273401394,105.39743636169929,9042.409625541311
841.0388009890061,5404.6486667203635,2164.8985441619307,242.03862178292405,10464.125442098255,3764.5239349235,6002.698246841642,3072.756352999405,5568.042746289128,1150.8592232142428,366.22082586756807,5023.930164634107,6184.8019958892455,1119.6842971996407,98.90989018680332,4616.87632600911,7574.725318492595,1222.9871677032256,9885.403242861259,6257.696093563219
149.56641786396438,1196.2538280618107,314.0861779880069,806.4757406553223,419.29756413896433,1032.2171354489326,3324.118949685655,2455.985314084272,2693.6944899878386,459.91188342244834,192.58368619882233,3905.9592772641463,5559.289405573139,1763.6573648573224,214.32932596176488,2609.081607456433,2987.206945375797,2913.4892442467517,839.7970675152861,11235.395605148
776.6979174397007,4609.962867421295,2184.690298709614,331.2022682866402,10283.847842138688,3332.593139457475,7973.3774849223855,3108.665930126153,4802.395080116145,1204.8970835548496,361.18398916729853,4564.4652423150865,4102.563195491103,1197.4571131061573,212.93949056775463,3816.386066020167,8152.49328291698,1447.4858420417856,9331.265275980717,6943.0054410120765
107.94912635686134,602.5157614738964,68.09581707847481,874.052513091784,46.84789100891194,651.0533234677612,3518.5863656244755,3390.861354014574,2082.885391418269,168.09515650823909,523.4806728183256,5351.2186310179795,5728.929592970792,1721.2615232099329,107.05289567962538,2935.402032990023,1556.48950852566,2656.2974522240743,203.38210391824,10212.721566271171
244.72607552395664,1384.5318611718576,367.49144593616836,843.9392008875058,703.4036662823372,1193.1338055678045,2167.422036690023,1210.3130846156034,1537.2295138929535,484.11666218089516,23.936191136151447,3597.390999564592,2698.984720042692,1292.5212595850192,596.6562192449934,977.5044678204148,3367.6472850666805,1612.6707667322182,1095.76631788112,7528.939927322399
507.2161972486122,4548.311302476734,1686.4084605376995,416.40225932385164,7594.4321649569565,2751.7014853662586,7025.24212726484,4864.7028373580715,3862.561898731596,1156.8988369095712,1049.514132469504,5652.629477899613,8139.237138183608,1494.3211179830778,5.5213900567977,5580.442568500519,6021.915664786636,2296.4659119166936,6415.38954526101,8473.909443126671
526.7879915720605,5038.082699242563,1893.8882743753009,372.9928447295305,10435.505725276333,3303.3747552650348,5708.5393715444,2700.2073593438345,2950.193101506441,1125.7944653144298,339.7321767649963,4613.189853125892,5421.2114716873275,1748.8166822856988,156.32114316835967,4264.649207715979,7538.768304713497,1642.6227220513888,5618.51277823718,5959.872701089128
632.3783611996425,5675.553504071696,1980.3573366877336,307.36938672526423,8797.300221256171,3211.489279021047,528.9589058973256,72.14070614214701,303.165715230193,1161.3793446411146,0.008808899897964075,976.4836122438628,245.4672162600423,541.3301411165475,917.3882011806502,364.7905339568866,7952.1006769989945,374.0351826283689,9245.287839375516,1502.3538353813994
265.2116708939522,1513.2523552386385,376.6364369853636,882.2155107569342,667.1108728451443,1445.1153594706952,1698.2033778474595,834.11704953551,1583.5609737462255,602.1153788833262,17.84064576605502,3187.0451699346545,2794.6736198285967,1124.5273389513218,506.13895709724005,983.299841477289,2630.552704942881,1593.2243553240094,1176.1404765785953,5533.918961644416
880.0841321731157,5152.820611528138,2175.902803593592,217.9816825107463,8890.670480462277,3856.229046050645,2163.8696889949288,612.7146078280288,1993.764522346611,1211.5209339720225,3.680413954860133,2654.3572182039625,2119.361716348602,489.4677720301525,618.2916938574907,1511.2807444596756,8286.782087451485,662.1093449782078,8667.379109269154,1855.287881705496
206.19183370736963,946.324024038488,304.21419405674567,854.9455602827386,435.13503769984436,1304.762224997224,3758.888817027601,2429.7976872121803,2143.291369645227,359.16952999388633,206.05705387377185,5099.277771420113,4374.303455035413,1554.4995031040937,213.0818752485167,2571.7726935957708,2783.826782975992,2642.6330614390713,623.5481550965527,9180.143345623106
670.9084191020588,4765.5547004519285,1538.8176169446108,339.86822987919516,7636.4559422804305,3180.5651292634802,6345.498194779907,1800.8630490066926,2980.8488497950707,994.8845762755516,142.75010393606487,4871.688559014051,4486.15446691775,1211.987948124789,235.3557641302464,2977.2628371061573,5774.183892633273,1390.3796373222706,6996.310104934483,6861.421740640937
