flgKL,fliAZY,flhBAE,tarTapcheRBYZ,fliE,motABcheAW,fliLMNOPQR,flhDC,fliC,flgMN,hns,ompR_envZ,fliDST,csgDEFG,flgBCDEFGHIJK,csgBA,fliFGHIJK,osmC,crp,cpdB
163.3037978781442,5902.297586666687,4697.954064478738,9.969679853144793,5846.1512304892985,3376.559942793067,3201.1299857327613,1068.894451904058,307.8210167113544,1078.9018294558068,1096.29186177712,10587.34801173096,1638.1753572546734,1978.503187188515,2629.628637391274,993.3502998343538,4899.630346245742,20721.409229785902,2168.9489036164296,8870.055810271933
172.23250455249874,8710.755951249515,7576.6173980457825,19.485680662478142,10837.112998855908,4815.18236329235,4766.904060113053,2675.446818291309,347.73226246451907,1277.8742475674173,2695.012764918365,3165.116937324994,2564.335176817942,710.2131377360538,5130.412591664217,374.2268648526339,7088.57772791563,34336.177288955085,7724.3348060101,25249.67024826409
167.86826426326053,6412.344273955729,6147.1942205635105,15.18616088614849,8020.97349360758,4701.45500462466,4513.917239748122,2349.366476835873,333.3889690286705,1198.3611329473931,1857.73431421745,6171.994591513038,2480.840711571237,1395.048946648231,5539.209695131441,718.809104764811,6696.4032592875765,31500.68804705364,5779.310107941222,25550.75604023894
72.28071782029696,3058.0822588893548,2197.3489927201094,1.4556313814757902,3674.0886005346083,1001.4588246174388,1825.3332381339533,570.2872591845235,202.1276382851474,904.2102747415021,66.89074709146713,15956.467892718776,787.9998959806535,2290.863758989601,1737.0660839590948,1339.8631490315386,2998.439600386854,1722.2816785047414,5940.0384511754,25913.601984001405
171.61056541051502,7644.361818762318,5458.7158667032845,17.897550838765024,6785.2700712785,4501.777077512832,4165.211056994322,3035.5068755348884,305.8535240307848,1214.0380077728294,1775.6181997506753,6460.906714572404,1976.629893439785,1170.436341004279,5344.748790292494,814.0146382215098,6037.4989047033705,28544.132572058857,9766.595731088904,26826.484424784325
154.10112711101263,6473.905572073242,4376.3572840887055,12.658613377192092,5740.122433067611,2884.5424962921556,2961.8073509882506,1203.4377659445008,249.021510044218,977.6222620170308,1206.8240210915533,9837.042581833572,1196.8355788063259,2095.463498296428,4293.774504078957,1110.4047766555009,4457.997708504509,20968.632984546268,4357.8638580295865,18277.005559956466
173.70714633695857,6002.347632095062,7610.797517156662,17.326111603434292,9211.103050705116,4588.190397552275,5147.60084400955,2826.878729707907,254.1290581292035,1206.395482158316,2555.990503533777,2033.494783076309,1642.1479699521265,438.63419193436204,5589.177671075365,265.3434884460907,6864.684414363943,34167.09382108686,5006.640744135457,14626.501681700182
116.87258840606256,6331.743020708415,3812.4543618175708,9.459953011033848,5719.973641278243,3607.0528775755015,2764.7222731799793,785.7055306255861,232.58727465419378,1118.6478138264702,736.9051166600311,12973.53852537334,1416.500127801782,2110.999657546298,3579.0643144535206,1243.3599228731862,4052.078473391578,13819.440225041431,7791.8733947050505,25882.328571207352
137.3714725921876,8609.598233561359,7248.106004787643,21.053784470990873,6897.4193319153255,4301.2684833504545,3933.476802846954,1834.8944587605126,346.79598475223986,1271.0096597118632,1799.0544652483575,5282.819595166488,2674.1568901633004,1001.6739957455428,4787.8177548021085,775.4076662217258,5578.386295712758,30387.454718522582,7585.643653745534,23700.470362984932
148.00166043184774,7182.25378833483,5652.789440355537,18.675695592807344,8312.341547423492,4268.45687865162,3800.930443456528,2119.552625272945,333.1838633781488,1227.2436495400286,2031.5847547266346,4128.835057680166,2339.6034126939066,1222.916721495702,5323.170385161949,569.3838506726228,6345.038159145323,27960.828415111566,4263.863122626306,20054.095433042807
169.85389279833814,5714.322924658963,4949.182493028201,13.731682368294704,6508.1672583646605,3985.2169125713094,3008.083590347612,1050.8174059446078,308.32970069135206,1187.0002316391785,2047.420607005755,5570.5293105201945,1702.1894087601527,1091.0941843076553,3948.8557785028247,754.6398607756404,5418.283406014618,24884.835144187997,603.6473800187367,3076.8655501323456
150.27146777864598,6222.252536374828,4577.4151382355685,14.729625855687438,5997.4325913811645,3836.3294306734997,3807.3224895053113,1533.9081023272192,292.7900274055438,1094.968942148323,1642.9158494002697,7816.305826877191,1564.1016478933695,1717.9055120991682,2896.0572836728807,820.0997805208034,6126.132499254595,23155.05035802988,1762.600601009612,11754.088927275245
169.38473957481816,7321.143372266983,6647.136890531572,17.654163331381664,7445.803563860225,4568.6286647303605,3511.8328034222413,1745.9088536266158,338.15785824618587,1223.5388942506138,2084.723923753192,4654.989728424342,1623.7070442577512,940.3717923500257,3446.286203519401,545.4450404358539,6019.28636788191,28411.073978683908,2500.4746721411907,14251.480793635612
102.31887244396992,3612.5580323542986,3028.3544639887946,2.0227003979016938,3741.553270576884,2476.132073249402,1922.7658702009146,697.6064764570732,251.43166475196173,955.1579154700487,94.94754840333376,15829.51445714633,1031.6190864943196,2279.773325697221,2211.8568910278964,1330.743537589077,2780.1199788494623,2892.23343428023,9150.446058644911,25801.853363298927
116.92392453222008,5223.633698313046,2340.046034813505,5.689388591661053,3102.083239112038,2783.372944169501,1970.103513461716,455.37580267107353,253.73709747704746,970.9559283167239,382.30573377969284,13978.165141882528,1205.700365385352,2092.4973184134005,2239.5951074778727,1261.1660586703695,2855.085717944524,8816.764483063536,1793.5383582775085,9254.434645755677
115.33306658862243,4702.256017111286,3855.5067276480245,5.223820381364382,5053.837470887526,2140.019768660838,2255.891402282645,1037.0099992099479,233.7783033713792,951.2126045405856,246.92174277598443,15118.033802999487,801.2158940103218,2049.6788483820947,2499.041789225333,1289.1441733429806,4164.981042908438,5489.278979459212,8938.994134452594,25871.86958109121
165.93170856418746,5069.032644119669,3888.806758386172,17.655630571421927,5065.7085580091025,3586.900199387317,2745.985228038342,1122.8890406216658,303.28293754009917,1005.7463079333372,1234.8807123843906,10436.62351332919,1420.0760092016876,2087.781235249916,3824.168762733122,1026.5339925736787,5004.062036158728,21173.44342898154,3700.145382589917,15112.579117298177
160.5658580694535,6331.639225017949,5121.480675435382,11.865363873852171,7149.037587636793,3993.447040994992,3338.170481295357,1874.5421240743826,325.03753019722217,1127.0558249179687,1576.9689441980813,5135.602526133312,1526.2246581430502,1006.7170638486471,4401.793736596921,802.2854316431112,6340.835971770041,28139.505911579214,3594.685796730954,16234.919406252713
128.19251323281148,6142.438557340955,3910.851781805509,10.409744135722274,5319.093304373324,3303.9648246915526,2780.86558133242,882.1877975211033,319.2029363592559,984.6065928199364,1022.2996590158716,10173.68534308382,1710.076506851717,2182.8816140863173,4293.774685795473,1246.6890554336665,4550.643104987678,15810.666880324869,4440.574067233654,16639.073773172364
140.13787021696183,5299.838070564641,4257.340102803541,9.695541218778565,7430.347706536313,2928.621142914875,2375.0259465067443,1307.61763987678,292.5783883567097,986.1711429760817,590.3465431243958,11985.22113212419,1498.2529687401081,2073.803511624929,3819.379580736274,1204.4987776775224,4023.496833901856,13266.789904114155,7298.591158981876,23076.431517583198
171.04594519290242,7332.64524956327,7338.187686419713,19.43148574115653,7739.296182871667,4815.2002075524215,4650.01516742359,3395.9928080212762,322.6302544152052,1232.9044790996913,2357.0834021314467,2580.2089114926016,2326.834885512535,610.6068564005617,5884.9332490810375,332.06774908125635,8112.852068517699,32271.36601951964,7543.3054699035465,24444.50476468225
171.963793305383,7313.209335226617,6206.618278817326,19.775345948725754,6159.979798474741,4588.536264023811,3512.6096149076525,1562.327283942172,339.2565412370572,1244.7776293559791,2317.6937581759053,3520.256101416136,2055.0240892385973,773.7482728737682,4257.9673269727855,450.99831716966827,8179.765616903744,27707.490274330106,1816.1142535218328,13218.478160017981
106.01533304641005,4670.02736185972,3907.620791413493,4.3942317015183505,4442.266634978389,2012.8495567942148,2250.5408466213185,692.8167941528936,268.3256687010868,1029.6940645587108,566.5654173463761,13478.291949056762,1141.492950433485,2132.003311729648,2703.839613168238,1163.2507711488706,3069.3057258979698,13642.81709211081,3049.801029021942,17264.393747102542
169.77072040305643,8617.424731519524,5962.990102497862,18.875718382885445,8331.026761854506,4519.94532414252,3024.7022652677315,1590.6652420197931,348.415173888115,1285.3703944623696,2701.758769733233,1962.6817106576764,2327.9278301004106,413.8169360810919,4763.750728033289,316.1938428909154,5337.911188012646,34187.52851849369,897.6168038818495,6582.935724030594
156.11048457224246,6597.975830282586,3987.6567747196473,14.886728482922926,5208.540477148844,3794.41945718102,2653.6917601000205,1140.5068337544592,317.2577154839181,1099.2362611457697,990.5722867230189,10598.273489850364,1918.9661309563064,1611.9488110084235,2728.713387968633,1067.8502481672078,5313.592010156307,24094.73297587504,1481.1445456805811,9931.163930573772
140.3354674852348,6031.022639903562,6795.929528961614,9.512428471687548,8484.097514020978,4075.6793473049097,3996.896832767619,1969.4493318713462,296.1202741194174,1186.3651033689764,1728.935435299666,8078.813890178274,1419.8553525519958,1399.5353055854184,4585.335020806057,833.1786323667668,5603.14353585431,32764.857033561133,8295.980451835501,24786.94079005732
174.0934534266504,8747.284719830011,7372.860300920109,21.353738102325774,10801.13313533836,4876.793711945132,5158.5930150983795,3190.8941231930294,349.84598937112884,1276.894462822612,2783.1104893079328,637.0859362884712,2512.322685982771,168.01393978787183,5268.958012349582,105.46930089171892,7571.946308715013,34937.131751040506,5017.980301551701,17677.707629180513
165.75563685568272,8572.41247416965,6854.580300226768,20.790247212094574,9394.2088684409,4855.212808962294,4510.070159367965,3004.035110516382,343.145501366402,1264.1957135571065,2623.595302924342,1380.5933369829665,2423.483915281921,324.223535816152,5907.329080863412,203.82865015680042,8007.451970362083,33340.29141250554,7422.563499713511,23530.8245830572
161.96770676892038,8033.041683535664,4602.087591593523,19.791021272170017,8148.53575171428,4252.304052575815,4060.396915571335,1841.0171914177115,301.31248193139936,1222.5121922322335,1915.3186321604128,4731.464967566137,2749.318386291436,873.656421957903,4312.01997275147,740.4599491064844,5773.335387075848,31955.7247562849,4262.062254159857,21132.961811978592
98.33873746408544,4164.917010727381,3536.6390556728206,2.0776159043278986,4651.8131213204215,1242.123326440717,1966.8738534086096,621.8966635574369,172.05869421782566,783.3620897172864,176.6227354665826,14248.581162968365,719.7121064168166,2228.406531199306,2560.44243201928,1324.633717549966,3278.023682708228,4589.053180252393,8852.42158269302,22401.67593614357
128.19149966920614,4724.835593845744,4035.490754480177,7.840931772332456,5973.588330313047,3126.735880589227,2308.223867914173,1060.9541379653142,283.4231458227772,887.8550347611063,961.6296352350868,13723.590915909243,1238.8129106722672,2003.7117926080966,3629.057293351977,1169.4715178538195,3768.0091683932183,21305.67544345506,3298.3667356643664,14121.750124145525
160.0475426554764,7487.97860126366,5212.5715298239475,19.313810595450143,7419.892891104828,4310.576641957153,4012.3750059712484,1786.1790312458884,339.07691186634673,1250.4425235701565,1905.3651315365164,5326.322872513039,1846.7676269068286,1140.557881762229,5266.7037532692775,710.6862932464958,5246.3037929244565,28482.313049147804,3018.8821335046173,15538.385084397825
141.80788181178656,5358.757135134356,4421.426898165918,9.363699467620103,5034.89092195268,3137.054339862765,2351.869847654893,1503.5389576006146,240.92011822183997,748.9652741004221,647.6646146860826,12110.21945064428,1450.07786866731,2152.453309719456,3051.577996002481,1284.2913884288769,5209.524477918147,14523.979098310025,7035.819686823385,22041.73436539435
169.25982693584243,7717.263525039432,6456.15499754872,18.003137282258944,7008.742031548145,4454.069379265266,3645.383985029788,1789.3715571318241,341.71092398685846,1269.999921443064,2006.700762762772,5539.087907156866,2431.276686382445,970.4899560364188,5297.18954627435,740.0343837236818,6446.341195838648,32214.47719167814,5642.940124111752,21544.648637432118
154.69974057607868,6299.2482510517875,3924.3284139820753,13.872062379904994,6558.344316455149,3392.76784843359,2704.482948001355,1238.6304926565035,308.1599362774344,1078.731676995887,1076.9647604891486,9979.734782592715,1426.0681492523183,1935.786070594075,4660.255673417525,1260.644370018937,4590.837283619156,20262.80398162973,5026.507676116159,20364.13964936572
99.9831126627502,4598.464070399635,2697.75971468764,2.5000708115350245,2335.8070966500904,1442.0936966428292,1489.8222132396645,373.13550945012116,199.06989058826318,708.1700320011853,422.9060977580677,12769.523980688791,710.0646098471304,1648.6188481646993,1723.2637819218744,1161.800980604879,3348.521321052229,10123.769365617518,920.3394544906703,5077.463667314128
168.6217453568526,8103.434235379442,6707.4295014818235,18.42895438629897,7492.687715318357,3768.702368192074,3062.764244169813,1874.3374334391267,324.7711629106708,1206.5265826620534,2291.7751516582152,4667.660801610813,2178.9918088300547,887.4422212702942,5903.698007632493,656.4822264739865,6381.277363948106,28667.585317863486,5108.988840234263,23296.377831085083
160.0304985983818,6007.664824634003,4964.484808366341,9.910143711419657,5316.087654498052,2813.501341013693,3386.7277541951453,1234.6955471270235,280.83794691953756,977.3128775365828,1020.4717880707517,10872.26081140079,1392.574338884511,1684.894864756841,3050.627274883844,1071.6594483871393,5360.502860257569,19120.14938173524,9966.139274063291,21315.038916091115
170.52544114412729,8451.771643364053,5316.575185808706,19.307704578861486,7412.035270779123,4472.92326896005,3903.4425906983993,1624.9413048574927,346.5574387505789,1217.8959004676426,1510.889533462437,8380.460772287466,2376.712946139818,1318.8159800680119,4369.091202493024,1118.818106410802,6805.07285789421,24965.173330965117,10538.738810027891,27167.273670240716
118.97560664487528,4781.467471490837,3064.3702235284086,5.24767940213483,4605.341958851967,2469.6986522425877,1859.2500384138418,778.3848375385277,318.1447687618042,1009.8324438834061,1073.8748383229006,11276.232011480788,974.618882788578,1673.7895223281753,3515.209263657653,843.9154603855876,3611.289576170912,19844.506670026425,542.2778096658734,4869.850036380116
135.68856435171844,5470.778475062276,3859.5184089744093,4.055353227128642,4581.0143409681905,2215.231141821284,2760.0649159107434,887.0550458282457,270.183803414641,917.8562113755357,458.0081630219504,14298.153030748306,1006.0591164062092,2208.624032520196,2731.284073425688,1245.2787705173116,3516.4699025930718,11365.886226951929,8850.76875915082,24842.461500040485
149.14824357151704,5957.852105528928,4629.999465464551,12.476899623559909,6866.5699067689075,3845.986697807733,2927.3384653470366,1398.3881061712257,302.3500771718164,1041.1379492882036,1540.4787132630395,7220.862783956849,1961.7386985489857,1698.5941392811526,3883.753173327353,871.217739153248,4655.298942720042,27071.88391067405,2565.3407490322984,12096.808808766109
114.19675037348189,4593.4175682891055,3219.897165639873,3.5851637762750506,5271.425974221571,2197.685851727089,1947.404354419158,1047.4477899407877,269.83349232435796,700.460462950832,459.05586717213686,12988.119572410193,665.0029867502193,2163.9106666983776,2953.276236974458,1292.8114488018887,3277.447966519554,8838.948581562972,5840.852906371241,22219.16386002711
174.10707691981747,8863.736709966483,7928.891651425304,21.19617978597176,9958.19733416024,4884.67070013505,5419.549628944345,3356.767442287883,350.40998081997236,1291.2288682125638,1723.3530716934195,3058.2801489428784,2832.475665975612,783.7451743982152,5846.316346648515,360.17720576983254,7794.257254100775,33873.80946662975,10642.363008638871,27212.672714233893
159.97619141196918,4369.159853853118,5981.693019732294,11.658593320822993,6982.189140346198,3358.3861100147724,3358.072017594342,1413.5199671342943,325.5636736615566,1064.3298097600355,1072.112876161885,8652.151459784749,2067.6848302569306,1863.2527282592584,5457.374507315722,1024.1619037520138,5436.926515488445,22957.835530955013,6541.1590272035755,20648.917022739606
175.55643263604043,9047.588722563569,8261.753566172069,21.62626266803373,11767.561191708144,4946.250471259574,5686.65516074346,4104.9397141169375,353.12375453744903,1304.2459840484748,2875.361425566807,155.787870444892,2939.695960605749,39.36172956892564,6550.234010655389,31.199858949505817,8884.675910078051,35159.370375775965,10306.767417753168,27016.579875633637
174.22634481147156,8499.437205400407,7737.390487817042,20.38391387013705,9450.319001358344,4403.474487854065,5149.987832128167,3051.247294218784,344.24445499793853,1261.1540748219447,2747.622355463948,2436.2081208541595,2400.7835486729628,775.6350187660638,6222.410669504449,391.566925991421,8559.820044413615,33863.89043127935,9842.080526699492,23373.808256823595
134.21259659116978,6298.110156504811,4122.708771379795,11.439410952768974,5625.718575070053,4008.708667279093,4011.389293424202,2004.040217948168,310.19512487316,1037.0522977210517,1224.1676558917002,8406.762629570252,1584.9433009381626,1645.0966413791593,4837.484642653215,1121.108655246729,5976.28909142068,22266.202866335658,10041.154306460887,26654.005225350287
108.07806077480473,6156.110915942155,5325.120474125705,11.746565770761574,7443.688516361205,3928.9112731788373,3112.0929292436426,1658.978026798754,284.2540282489162,1089.9645418026607,1822.3294525668994,8489.491272326984,1858.3483619446358,1658.380193153798,3268.1535645997133,938.1355915993312,4587.4615993169,28425.79862915855,5026.013248442168,23581.486394681335
142.56156410743966,6901.022078469125,5405.913725863878,13.25491195512619,8294.7465335012,3111.876626516037,3104.4353820639376,1490.048374470613,322.79231592381973,1240.1840531758105,2145.0255108052743,5398.332604641275,2359.826676572679,1131.6130108136085,3698.166483764073,616.8794032255319,4203.568775816866,31151.12994095687,989.3835768442476,5477.852292725271
69.26740173966562,3280.8980996376595,2634.204311888433,1.2119917747438056,3669.734403453947,1336.0074711579234,1712.6487626640014,490.7053547992151,213.13269852033952,849.9938523625405,138.46066603671628,15707.1644186119,602.8657342149927,2264.9167513760945,2296.269498001682,1327.7399562609305,2734.001091797363,4834.479502689613,4270.570507596656,16512.536808397763
127.21452976923035,4799.727187467736,3028.4662264352,6.881583507425352,5055.177198523052,2017.8438612821426,2561.1463958159425,1087.9693068486074,217.7286581100689,1065.9574448463284,563.4699884773089,12394.809849642206,1293.3356953376076,2069.7736909874707,2634.3296535364257,1028.168730218247,3500.506485790669,17159.056185781476,4986.227977515481,22368.77311513813
116.08448598631911,4472.326563136649,3499.9473283521033,3.711142356440695,4344.563921404702,1949.6838515019322,1906.0024117096507,548.8290077110222,241.15847752347375,808.367133049835,411.25196637364564,14165.609014243095,1058.7217493877472,2204.164490195747,2596.1804259851915,1284.327379802756,3637.049229063387,7944.785470173368,3299.6338861658105,18977.134564221786
165.31339715361557,8012.601493861175,7151.984065705101,15.211784859160527,9381.661238659628,4376.649152121382,4614.388077336279,1702.0185419836846,343.5308305137211,1252.0613320901641,2272.181309981216,4800.709410263876,2214.8405219448064,1092.9796512686605,5114.308941771343,797.8907565391299,6654.012422438115,32547.78665491519,3915.167877711927,14153.601702535296
125.1891064412852,5035.827199482901,2898.5636244567468,2.7420371775567656,3552.3957826397755,1706.8493847749405,1664.5814588911962,632.1041920910493,231.51321811645764,605.9337290566023,234.27476766890288,14696.489959157982,833.2337465634038,2211.3864298896806,1670.9932293058496,1306.330632752707,3191.8078678980896,4955.719288347194,6993.65076822717,19814.402291479106
141.25162262551257,4131.0805619094845,4115.574463762012,2.7904996385075056,4144.7871912727005,1895.3496207271296,1930.588048149956,712.7686623370323,282.9017169408814,810.9349173865814,511.1946944314285,14358.569109783371,1098.6059903409218,2099.855879890687,2593.271929492613,1265.5907751049451,4127.713835673307,10960.68291466504,9622.758564868138,26079.365108958697
145.880967183314,4483.868813176396,3858.238539866439,7.351743958905344,4492.824222721331,2516.2492397681626,2820.516197681512,731.7090712199841,277.98988644594465,982.9131602673793,952.5939380576508,11973.613866296397,960.177690509696,1923.915392822988,2888.0166518059527,1200.6903320406545,3685.1092984363204,19548.94681838509,1652.9726197569873,7915.281159325558
102.65756647339904,3780.987295408948,2099.027433691942,2.0923869035327898,3346.3138999245457,1498.331499123766,1856.7242676272479,629.7485449593036,250.18564652934253,977.7036977620436,184.43586074523515,15495.430020801177,792.8724741716733,2266.452851980148,2053.803338853624,1308.7154125057111,2870.9474694348755,4826.143575463952,4156.617980963335,14991.645344196673
127.85953952283107,4112.967223164707,3122.742966693378,5.493580250827459,5181.245642337716,2394.895950752624,3197.454304666813,1081.0234407719884,311.54654157552085,725.0199791794857,353.22197667342095,15162.852042053897,1109.2239507529325,1948.6267420356812,3877.511428774316,1257.058121492984,4529.590405320938,7696.409984769892,5813.4371307136535,23126.61498115819
