stpA,hns,caiF,crp,tsx,malK_lamB_malM,gltA,glnALG,dadAX,rhaT,udp,malI,acs,nagBACD,dctA,fucAO,glmUS,tdcABCDEFG,rpoH,ptsHI_crr
137.7291285038831,3660.8659105979523,99.85760289981243,235.63385558019056,1392.0754570175366,1.92155613613877,0.1483437802023546,6128.489206627371,412.2253577027985,2284.3482773456803,534.4045567543071,755.4171142039689,21.980605504914497,215.3465495724596,8681.710655403776,51.203553408916406,2.0072765455489088,179.47318321358563,7.368432882726741,810.1885826162418
3953.895170566276,908.7610443367357,1601.2955975296936,5097.299369993962,124.84266422558778,5149.3612816974355,5663.553379829089,15597.671627964317,3703.273102385041,12055.702599173172,5436.51690471669,366.081275643969,4283.980794904689,770.523573498519,939.8249656710229,3320.478537641413,319.02862825771575,2234.155865880193,4438.518515940285,46.152501878268346
1971.5882087800878,2313.885572149461,1102.433308134242,2615.7699216803007,498.63905452517497,1676.0651201672574,1075.0506415527914,12883.896436308703,2391.660381716792,9390.335311527228,3323.1474896876844,518.6974881259821,1539.3004592507586,525.3948548345907,5711.210269986153,2287.5489205930403,160.67773925608552,1358.6191814543765,2513.432182559945,206.62759276812145
4448.871947309423,582.4445179230919,2313.030926694486,5539.939905846662,79.51056980976514,6428.6433625174095,6145.174907462845,15843.428338512595,3337.9156009192766,13470.38556233653,5749.9665378571335,425.993174922608,4189.33451929904,584.4757392848837,715.8420227933658,3360.271934805776,152.8083654838819,2057.7725940555433,4476.311882488359,31.237704570649466
679.8542322143043,2895.4875819698273,262.2908949409632,1029.8803312855189,832.8816574956841,117.32829904425492,34.62489063071536,7299.221579795729,1351.8283754017511,7104.88621006935,1929.3164315072975,575.4176274665417,291.5307815647626,487.21650068747977,7876.609792242199,828.769104390257,53.32001840096387,706.31340416588,435.778501274421,446.9757334065139
586.0031610011862,2620.0223662573485,419.9345189579357,1292.5199631892588,1042.8410666076386,207.8323125364317,45.41326616357699,10921.78715853845,1726.511195756328,6858.466989438457,2920.6067417612376,444.9351620403564,355.59499141151184,508.831565064586,8185.888011530941,917.8065245122552,75.4297147659255,949.7802689156863,671.4596328010456,486.91252519836746
1379.8424834653492,2341.029557677124,452.47452790388337,1940.1134238858774,612.7534850897057,861.6919945896174,331.8576939485743,12235.282692677205,2292.634830779145,7448.695983724918,2735.167074033709,632.3852155394135,860.9432280477816,674.7461784715828,6908.556921766794,2083.848385663301,375.18543019624457,1036.7872367233176,1989.667926963065,287.5976527158244
1503.4461556301114,2811.987593240442,901.9320947439306,2340.9341457546125,550.7878553840618,1439.8637097870078,541.044464124884,11544.0944665108,2170.9525447687447,8280.291167240119,3471.872349950581,660.5399054287776,1359.299663441284,562.7843255585371,5516.725344062472,2016.6317787643827,124.93121802419316,1502.8268079321685,2330.1934757866197,277.4795638386132
1428.2029548769833,2093.3163371850624,1126.2926488201006,2516.567612145099,596.3825712161247,1746.8795116805975,900.5139567049763,11879.450799349455,2403.325755274403,10081.268008366733,4552.261691887448,583.3683666810175,1624.1487364837735,788.0014932600105,4542.938632414017,2036.937080584956,177.50118910876847,1458.9014511860996,3239.287740189297,201.40276570306756
3898.4370040595613,535.1372893006302,1692.8986993169613,5204.319338956809,49.503198918275444,8075.482196137836,6288.355228852921,15877.890428403238,3673.493704056373,13821.103984977468,5493.487100939055,418.26736653909654,5231.47177946155,638.5305342813717,625.9230057049945,3282.6996537413866,383.5903569668125,2395.9273131972227,4460.41637762303,20.057200281046125
3397.499840380672,1366.3308377165356,1366.0512752154111,3546.811480586651,248.99240286315816,4588.0620715669065,3964.8414887437793,14494.969065069261,3460.390607680925,9488.204498251956,4800.511098461649,418.9877292044307,3482.582934815689,584.0312816206197,2624.859728358787,3288.387839813457,249.5344163484886,1891.6929979836207,3225.101751531817,84.02872972369646
1307.721411412348,1814.305403977904,779.5601454528116,2040.8072917952813,630.4690778599057,1660.6862913703492,919.5968549380144,11381.415186036846,2157.6637133101717,12293.37090813524,4223.350077173493,566.9632049493889,1146.1938496623518,597.7398942315655,6157.120450493594,2606.8871220440315,115.262723552127,1303.7813782258036,2461.706530051882,256.9238932612961
1158.656872592074,2230.392609099249,673.9907602051012,1796.9618731187982,634.0119346243301,1109.590451009513,513.0779535719441,10521.383505122809,1816.848925069498,8721.192130973544,3039.8632592695812,566.2366588511018,1222.575209996407,547.3435835914454,6541.289269949068,2815.214719460877,178.80282077166814,1100.5030985863357,2499.1497356856657,335.79093051832217
4602.427484271388,107.89863416807434,2431.2705036067928,5762.751523881128,21.04158345870788,8698.503287885796,7140.820792915639,16066.019886463671,3986.5723962676093,14372.688268250615,5854.106896311208,389.2117999634662,5928.474713572935,859.4509795496331,145.68355627362683,3412.2002786433336,665.6779995337038,2447.796753832181,4532.017232663477,4.817120716498326
3268.437780120276,1119.0108218420994,1681.8027262984306,3528.904550827594,275.37019252927104,4238.432958313463,3763.182831840713,14443.896507292702,3508.331310446851,8639.061029532362,4883.4108796069295,440.30187458385717,3827.9618157292653,811.7427077642519,2869.508881302288,2677.5659973333763,515.9723833011285,1941.6682401300739,2962.776327065139,141.41248281304422
918.7441214402046,2698.1863402800727,584.3602330643168,1469.026642061729,811.0465907776401,452.60157361785537,155.54637421193712,9448.93374880812,1793.694116429733,9049.4948989989,2262.706487635217,544.8818656854619,529.4115482900796,470.21757575972566,6341.483533766928,1404.0010694638215,127.97863381279795,1057.8418736101382,1171.3903624077102,390.27274991452913
2236.740226224933,1374.3741912569358,1164.3218837760505,2900.699968765045,408.79758242731987,2941.0138731473016,2158.13275144962,13638.322533683078,3611.9164815684003,8785.441416707394,2881.919467363271,463.1582448240045,2233.0823834421053,596.7859529781633,3920.2925579271455,2235.848743943017,186.85452728623886,1772.9645853640134,3661.644631385384,150.7422552096927
4376.6781787880245,517.4565175809698,2220.1632415939275,5223.869988005666,106.62363527604627,8209.581017764316,6654.8400769028385,15642.931147011514,3915.0174350736334,12910.479579643714,5188.6636726065535,480.1351243987133,5621.312157105135,755.4921872438043,1098.5108582141431,3270.4025922520455,742.6775862087578,1614.473811051033,4391.607591053003,41.28195958039539
869.7296030143979,3096.591454039852,518.4593131582229,1333.8128878585735,1060.2196262945272,153.61955773509413,43.79325136717185,9193.906290134964,1298.342473223969,5648.142081546692,2381.5743763461,602.7852164457356,370.41296073801146,393.2823548549315,6902.614059955424,1174.2732068938788,37.40971319979664,870.2520098288144,580.8685924847539,364.1997960620191
3772.950457352761,1251.30495927434,1596.223725274502,4877.8977868980355,156.57447853039238,6672.963806953256,5013.099312063467,12949.323236299646,3510.4853301583867,13188.211896084764,5532.549139101086,371.31473662660835,4401.638897297409,792.260602406822,1643.7042350180911,3144.312777929601,397.5922918167804,1860.575470445878,4451.951189978697,49.28967631667747
3983.589631168371,804.0660451171799,1764.7691357649392,4463.248368477929,116.86513942277972,6063.328314845796,6430.378227926901,13362.57231759238,3287.638697070321,13844.808180247026,5688.552363371678,548.3721007217066,3717.3096667038453,588.7430595078001,1392.5953631046757,3290.1878522981733,189.87583635482,2028.8414406514648,4408.899074827399,54.200838984686996
3019.6306149433753,1399.9187311998435,1286.963283539446,4939.341464856881,132.5560679686594,5473.478014845926,5585.1304853163,15544.66958550759,3626.434828617761,13015.01853222719,5034.323450267419,271.5177801480997,4905.78015843594,953.1317661574826,1137.8064063141076,2832.2037130728527,461.9567291958451,2298.56916747728,3834.348052047778,51.426323117916574
4590.523417661714,178.02208130889827,2429.896434385476,5837.193048715511,24.85092563617904,8529.388079025299,7125.70570377747,16042.886933907526,3983.030279542132,14280.159745836288,5813.801232279256,474.33773250394427,5921.471514522631,911.1008154966561,197.50353987388883,3406.972908766993,987.8665238588426,2440.502934457308,4526.490524781982,7.953407477960442
4458.674142802648,409.38001722946854,2176.795495588732,5722.862647657379,49.2159917245919,8652.634653613104,5914.50431441966,15841.8583693177,3940.228687217218,14101.392559837006,5567.605834864597,591.7922959150137,5516.548217022248,675.4253934967519,519.7741840035094,3383.5981615884266,324.97898033495864,2384.271559163071,4494.666817769184,15.374384710027108
1021.1855800161354,2631.821002489853,557.7720673672434,1185.6854633371302,641.473700455068,474.6315877076258,149.79861695246746,10724.46442405239,1937.261452729015,6715.929401477929,3290.866355273533,816.6145608287115,564.9051352593588,456.03479154699204,7615.153326033985,1532.1557561786674,95.10472909583582,1265.0545235811219,1387.4310506149882,370.79732772193154
877.5723733730865,2506.573153638021,569.0169448449373,1426.1013844053173,976.2290458256559,282.413895859161,72.73960890161551,8700.713952545344,1461.9800639876455,7245.994622202983,2477.5001675833732,799.7906551857782,486.3780984920118,468.38307691775816,6446.367796749479,1357.2396825854034,68.94152242428757,935.7850664805608,915.4297937893336,431.67655516372736
2619.136419760364,1353.5371161593139,1635.7950627418106,3113.629185219405,295.49433077551737,4004.9416773483867,3262.92446324541,14861.303894062816,3541.789670081583,9738.097032744474,4673.558872967856,669.8075431953653,4347.457523808996,884.0484267310927,2970.047917113214,2711.083928596997,381.395954878137,1991.427768878316,3801.299919354136,111.072064398381
431.58473277076513,3348.087168629333,318.1256113879108,864.3055479264757,972.4315035883146,77.60668359662316,11.609520792146293,8866.573705890969,932.877964342393,4165.365726067845,1471.4695765489716,801.9002434529688,169.24345623451495,366.00779290146596,8383.688909511222,422.8457227629302,29.32298618304523,666.9227995157422,232.59619052219375,574.6294977501021
3916.0076044823686,741.8131752934862,2001.608280416684,4300.239009991856,159.65715266375167,6543.652481257714,4888.44052784624,15644.694086366246,3886.861418227465,11936.83525347853,5030.206879595284,711.4564030569165,3923.8837902019645,766.4058658845117,1839.24558938555,3234.8446050621997,469.8488625117519,2225.9676082170567,4216.741598939247,56.4777759208789
4149.273728785905,917.9901769628516,1823.0819029443853,4707.775011537634,117.04167458334813,8101.103112057132,4618.8812761392655,15595.374067756644,3878.687541225709,12138.450619738147,5194.551176114495,481.39835799470103,5408.803408376671,817.4372616606406,1305.9785154670822,2963.224587564089,496.9905614071811,2142.5286510159244,4389.0738704120095,51.73277960739415
3827.7869364514813,499.8651977527937,2012.5524300830425,5212.177093194434,77.40542748098048,7936.9359798421865,6774.746981656667,15948.283205380627,3803.031718199846,14094.457450811227,5270.794592438869,341.0819258596407,4280.3945460881705,859.0955683031706,783.1872069474449,3364.227163883417,804.3743478467735,2422.033860572237,4462.758216052557,35.10378530402695
4229.125958948098,740.2423880499271,1990.223443943105,4544.428083864013,137.02459162213498,6834.918187618431,5514.954220053451,13985.013870224602,3642.285963335283,12726.005422996985,5145.5468882965415,436.352308786729,4240.040052523713,630.9077435866765,1989.0533077131845,2997.318893002484,196.1564969648037,2151.8135438897157,4132.581702611608,69.25799432113284
4532.3247473042575,290.9390568877437,2409.9749057678905,5784.842770587719,38.20545178800235,8631.515304254273,6992.458317950262,15965.583815034775,3952.748454193883,14230.893385982135,5674.9038212741725,313.441153249671,5887.253216240544,765.7569012699347,269.74848718380355,3401.7387766785387,575.535418873555,2369.906177972275,4512.668347708854,10.012516444165938
1262.6510071223554,2560.7911008431047,887.1471738188502,1880.0700257725568,700.728451048128,740.2167291632353,354.29199444759416,11844.313888244385,1718.735097016922,8228.160816004513,2995.550184452298,818.7109649753169,920.1229481696498,477.95963932121316,6754.628137017547,1874.9162257112741,79.14739926069005,1608.5294040760316,1987.6248576548367,372.50959227512396
4427.487920234699,402.3983200506508,1776.1462789337188,5320.446449302017,122.45225452960139,5089.247773118588,5477.583952960378,14810.524082993772,3865.818509549544,12199.67557052838,5642.237454451194,401.1736552176018,3673.6350565711605,1036.786070612905,1117.5882965720496,3246.7116875039674,762.2651506031447,2360.3381024856226,4431.41867934796,41.268911054757055
3045.7709500842675,1540.1809271195777,1203.4337874220246,3578.350957342728,326.6298389574352,4941.877870145147,3083.8371138177004,15427.546625533001,2359.617447906409,11646.196295530659,4588.81571073103,560.0290247344367,2547.723299515178,520.6779852906333,2876.5593177214228,2798.058265722744,194.45713712174017,2011.1397597478426,3784.2818101288944,133.68975100641683
3600.771030588152,971.8457032328473,1450.1415885626755,3717.8061864129963,242.5239672030262,3751.1110626995587,4285.151528843136,15677.521803215825,3232.700993377114,11326.866146853292,5216.55874424524,423.0391640574537,3127.1356438564394,685.7959986716731,2068.0838434746174,3172.3640149929897,331.6916223972704,2287.553716843472,4128.55374921066,85.33529040951744
4461.676637678764,451.1618236480719,1987.9907520963006,5414.815530888494,38.94762174331736,8402.304796246699,6446.044146057218,15870.000541834064,3931.8447282863563,14212.279949166814,5769.788223288581,313.8982484437482,6106.6757579099585,654.7348544545563,438.601133801624,3396.3187389522664,410.6380046406302,2375.5908594294324,4511.171896840589,14.970579048826762
787.6425264722626,2348.201789879112,529.9408750369466,1640.6644235611375,635.565787167252,427.3806365195293,182.16376509152775,10521.37724106887,1653.9104464451443,8006.370749979795,2984.3533267958387,659.496112470114,628.5692873215453,550.0596282043257,6231.732300998954,1554.1796859568274,167.36843754707076,1476.181083980318,1385.3699704263636,325.80732851067916
360.8189477649058,2936.3880973772725,272.15048010275564,707.2503620691903,1347.993754292287,36.88308623512919,5.1976435351337615,7442.6299887411715,1177.6863392042947,4975.05285564238,1537.1405628862792,698.5156131303286,134.65066143399017,345.92835611888194,8320.994888631552,459.394321500142,14.435092110249295,518.8506265337428,157.24392043352213,852.6274931603883
1242.6368239528176,2555.4227663351576,747.8790458321365,1990.06966202032,610.2245667561217,725.1080791546948,463.52673374201555,11357.71121226585,2356.124749229951,7345.699404874334,2520.383052257641,722.9519452183544,699.3633801010865,670.3152422131615,7427.783257433857,2147.223599781467,139.86232685319044,1225.1776436450764,2207.370386093302,400.63824505283696
480.353054925868,3306.2146748605214,289.4627855446866,833.4657885920071,1171.0726684452386,70.81171792705747,14.290982479735744,8225.065567087895,1637.7955367089307,5937.612910661698,1380.285859342608,629.1154437909124,162.7300428682529,359.00069975299766,8303.572113669448,547.3433147243317,43.795159217958705,568.0660037266996,214.65782459560262,596.5358659876498
2085.0629120393783,1902.8768287253745,1375.8308812541168,3349.430413872329,336.0192851304514,4411.633643565053,2575.179677267363,11297.25542067762,3196.8327378896306,12387.064648219752,4794.444030826122,587.5703988804347,2350.798551264588,799.2417382831809,2676.243139479372,3159.4007507735787,345.9484403017853,1717.1032230294336,4044.831118666887,111.10247001716652
4524.790913217376,425.4501318110833,2411.16378790709,5088.499034016332,60.586774950635004,8256.66609042495,5648.335284240534,15868.070064461897,3860.3435999190724,14202.018558620995,5722.705754979313,336.3187916099775,5648.823562874082,763.3728224971427,628.5297366391196,3359.85078973238,429.3309271227562,2398.399907423663,4481.719119876612,21.794584078378453
226.08059199974116,3648.7871685427913,145.7224448660889,335.379196177508,960.4065929863846,6.5635766551250505,0.5627097097456899,7132.832926375143,468.2517545567523,2889.7121528515468,802.0192493149997,837.1489808713417,35.51289906050863,233.60098519384732,8621.886783319384,130.73447053835466,4.181343491485341,345.19175316824624,26.398440175815157,801.9209405124678
3898.753351767205,726.0325750151801,2302.4230232601058,4797.888194437543,146.97832880905918,7168.590054833574,6116.835708450101,15423.789018900516,3366.399328903056,13509.956378997005,5425.971796235123,463.0898478248571,4591.8338520106,687.5571500379095,1042.2023676297051,3351.2155515617133,487.74104386749593,2009.9026730919586,4438.251859173715,53.565687919145965
405.61297578868346,3145.5666343667394,391.3027508269249,1212.8611792817026,1303.1413314263839,102.16852306134193,19.615053566294858,7262.050811231679,1541.7996344356714,5868.698239000988,1572.647141955291,809.3635275678508,189.5890866321274,419.4544466063834,8026.47590178792,688.907119986389,74.282575995233,722.3910547293718,381.8321436397497,571.3629906028552
4141.209334045185,498.40286781966284,2012.4038099884713,5578.037957346446,81.3222925842088,7988.2967880040405,6867.086748792623,15351.534318013923,3775.768266430416,13303.23492087966,5652.905215816447,388.7186407184916,3923.4872792901747,893.1106489897618,751.6080631367228,3256.167688098249,827.4347617980007,2141.7337121739843,4472.984225664644,24.787931978839808
1910.8171214416307,2160.152236976435,992.1061757801816,2979.4324662442427,439.79357423731307,2403.0102988618464,2132.5751424920213,13346.847765415923,2918.923657899812,10924.202053519612,3769.830460532796,537.2314748436265,2706.0943521134404,672.3342384346863,3866.0063664675927,2335.3084690980168,193.1004541231398,1808.923319060293,4043.0699428360717,175.9206125028836
593.4741680519218,2994.4630142937,460.38011464734365,1054.8835919934309,1040.9621007351413,110.08567477037113,20.088010097255076,7058.761807545233,1357.7429973047786,4119.600970260722,1996.5002305346866,916.9087802318204,254.59087940592025,479.0441100271098,7605.398365359701,726.7497606895821,59.68156729431654,689.3441345639592,454.0112864564787,467.32727540653434
4224.003442832022,1090.5522602726533,1907.1583465787646,4752.500989720697,217.430760802729,4858.132868574935,4113.817375318029,15089.421492064937,2948.642093883629,13081.830332423755,4863.847561425082,692.7392195686542,3711.1539831589475,671.2138652455692,2418.789072740801,3146.876125779747,429.87433204918386,1783.2995169727576,4182.825540820999,84.84124202922996
1704.6736317543812,1983.2504911211813,823.318652812618,2507.060481411917,586.2759449108453,1350.3983706530141,743.7624350598355,11639.57454375317,3044.082512425261,10711.051668025786,3166.0846026969048,526.0669578072371,1721.044376218544,616.6115918968817,5472.6662067599245,2249.150368688536,234.73853611975517,1693.726395968578,3225.8458753299597,250.1314747317693
170.04070633268466,3294.135200278013,116.37504774301482,291.2967721373932,1420.0533015974372,2.69663614122484,0.1609697345903946,4948.590198320384,469.52649925239484,1911.223198671305,744.704772407111,908.7118987395297,23.78680355534979,210.38630560805612,8675.100716084758,72.75264152792431,2.071107184957686,204.744222837635,15.17013925280279,968.0401100167537
3705.0015070128175,668.6377234526025,1946.750966034213,4181.397057181525,203.26776085583884,5651.346393101969,5310.297961769671,14447.863479288335,3301.87503581081,10178.77149951704,5484.8399694697355,415.4512791409114,4902.966918412333,676.3690948776779,1397.8764770813605,2916.6125595694825,555.2886512371808,2204.386192424462,4442.1878544011415,48.3751210204387
3654.3826698809667,885.7812878769968,1814.3853459723105,4010.5949455901,137.64703722251878,6620.987408092219,5048.3146379265245,15009.06449361988,3372.902946973324,13865.586621636296,5272.944440213403,628.4381254195638,4251.683927774298,779.95857552596,1548.052873116575,3155.147877065726,651.550292732683,2055.7470371491136,4355.134915575617,77.78566810413409
1749.9795437451287,2327.552066867959,898.9906013370169,2040.8747097271653,471.00007143991104,1505.4130263195475,860.9729778383121,13306.054507834951,2560.803438429372,10633.428554425329,4008.4297289565443,678.6297066962549,1566.9011961708798,674.8810541914722,6142.346183293314,2464.0038701586623,268.33478947688127,1481.9505015782956,2700.989169659462,255.58190608315465
66.35849958088036,3688.665767034392,71.17044373569362,212.85542099983226,1426.0692776004078,1.1791535433295095,0.05031037836407142,3546.5604922255925,265.7911369302904,1320.5183214729352,535.0050393660459,926.4920134005348,11.880454408903436,128.4099367581168,8705.269480921961,39.38968774247352,0.3723836937183567,116.82775363528737,3.166048167751996,837.0912510365912
273.5507568901881,3242.6913403958683,212.14563366902482,638.3883814183882,1142.8106401685966,23.898333327550954,2.5899520427282567,4804.707971104479,897.6270709904989,3997.3918733031437,1177.0225955555268,759.5279071026888,77.89487114765541,274.97194326712173,8495.621037462659,258.2525769870227,16.666272171214253,390.3963296712468,86.51402594266108,548.9150714989701
4097.9278886601705,490.104771642189,2157.9913646419955,4877.664124450683,69.36062772495455,7898.057329957828,6544.860067284279,15714.840396979209,3879.911444247221,13232.056338673046,5353.4695042083285,434.72977787729417,5285.903925414542,765.318440650439,591.9423329853504,3358.0025811131395,490.97821183633613,2346.531058175441,4452.3886939146005,26.60861594530627
3078.901918418119,792.1186945594777,1686.82904929816,5466.487527206252,78.66381274799619,8330.99743730359,6830.413070209787,15644.090490018623,3808.0595049000003,14086.200063554072,5622.6801308883605,402.03222093528814,4159.919095230476,758.4876568269854,801.6982625665903,3252.0680270007283,620.6365071253142,2402.9082066339797,4462.886415782812,28.22217144891211
1286.4461877666533,3144.162253612811,634.0896273793687,1742.0304324410583,782.8894924340408,412.8248885147035,124.8221268029598,10264.9988321024,1628.501893120091,8483.971271368513,2892.491700400269,647.3408338407028,759.0365483080627,564.848610690525,8072.968863859979,1469.487624857611,150.08992030338302,1069.3782814202589,1203.8195484032044,371.26907128731773
91.59161758608246,3689.779985276173,80.35537175223533,144.64266018765275,1444.1233973395388,0.7739403700510277,0.025041046429773152,4612.215283404772,241.002244791199,1128.4956384504965,465.05218838350584,790.2857023850258,6.734964233400603,156.58034200724737,8713.453624406102,32.33211766865314,0.6873745884259997,122.77893512813937,2.7744554981178937,934.0599106480232
3000.913901257323,962.1151350910072,1644.1860216567716,4358.252222689117,297.80519259778185,4344.023197308149,4281.745878052392,13560.507724108835,3290.401909528025,11758.219653615237,4924.372329652101,529.7548824137901,3149.6580910520756,660.5032150194022,2870.752896990119,3254.938744299436,317.1743385986985,2063.9376978233654,4145.980917864691,103.13671208687741
3216.4775454894457,828.8781483526018,1344.9986564585586,5056.780836684382,161.2820134458662,6334.488322684118,5149.824062221266,15529.649420785403,3750.8715235833142,11776.609657124829,5410.985017064358,415.79951290280695,3910.02496026769,640.9302606744395,1067.260260150216,3320.9236665562257,400.6668216777478,1755.6484127983585,4425.036969437061,49.597731440919425
1608.7580415860846,2545.943337892478,853.1854383671132,2162.7593369500064,540.6418479356304,1028.5899027891844,508.95107040955634,12326.5464602275,2790.8904954400605,9993.773838031702,3672.632176366216,517.9567833040422,999.2169215229086,521.3240719445104,6544.070393493872,2062.852835425151,115.04500774234535,1549.1730979767765,2138.9145372182784,261.8223606442469
