nhaR,nhaA,hns,cspA,stpA,fliAZY,rcsAB,flgKL,fliLMNOPQR,flhDC,lrp,gyrA,kbl_tdh,ompR_envZ,tsr,livJ,ompF,fliE,nlpD_rpoS,acs
58.18753101677456,8227.794559081061,4860.684588027199,3206.528625247872,3393.6314941435803,790.8361395773957,556.8076263117556,1995.003055785389,2388.6945868735033,305.17986888786123,620.1311624406912,4383.091457397115,2303.612969815376,474.2825565861474,9440.282799104923,4804.563393493777,2592.4262257009805,236.36734240967903,14.653381462754984,16.059457868675963
59.68348755445922,11179.328689992712,1724.3719894637327,735.2254036428066,7156.51239746873,624.295063442397,344.13279525999036,238.53468811970464,1606.3762971845756,123.66546100219398,1028.2392311100236,790.2680434173739,4222.56293070413,1034.8816352226127,2061.863923237046,4435.283573567284,4156.398689487788,93.25935360606049,165.49540691658459,5529.182848293979
47.33691013841889,11768.53802956537,6263.672844005996,5889.459058201426,8271.495344868781,900.3289780170885,727.0289072974446,2654.314808166705,3260.64687009955,389.99526197493736,2172.92618104744,7409.2871557184835,4453.741888376136,275.6774531006116,8917.535724859375,1715.4557374240226,3632.7718893639003,260.61943307672743,90.55448875665958,3712.327144407821
24.192378869846987,10763.533131515991,8238.600804538051,5992.431316013621,9900.805354818514,873.1779668396028,907.6186356808748,1780.863239783631,3254.992181870558,538.6127980484108,2970.6641848208124,7150.869973364641,7170.447200558513,129.11191456783956,7582.889450827336,1139.2600422642383,2681.168610260022,231.65107129355306,168.3640073478497,4967.9432676732595
45.078250168950795,10352.653659141848,7169.362251072988,6649.157311474994,6938.730887865219,986.2960338767889,781.4086921960077,2924.6039084454765,3942.1860295306415,624.485611612939,1571.7622390556253,7617.079312749227,5774.787974608434,11.799680613309587,11313.915852386182,3388.635822122479,1516.2636652599067,278.5492173234336,67.84010428281529,957.427205214414
26.36263941994702,10510.760725802182,3973.0562211149395,2185.7778837151745,10954.630865122816,791.9213158155634,460.72574621398184,926.3860631529332,2753.5986449477386,245.28385693579875,2755.605212568817,3396.017672620745,7131.1261441082115,793.7218235381523,5058.893398877276,1295.400945061203,5294.283620349056,183.1029623101387,75.16113042312747,1581.2138412078714
2.783011158270596,9900.547267326672,10640.506223314813,6282.785268799062,13449.455719588734,1005.4301258150324,906.7534485737441,2611.643059895986,4102.294537231183,459.94532990777213,4216.6771955176755,6970.207450738482,8102.245577494948,119.00102921839972,10950.597130794156,70.40146151085816,3790.7387179753423,267.6822812483078,35.699822948048904,236.68054983154616
48.75488613824388,6173.11890959311,7347.173917509394,4095.685974257083,6057.427052205927,998.570263152245,705.9904317993138,2097.821885674457,3283.771938403179,438.75136987545176,1141.773560282682,6989.861745753021,3698.4821684332233,383.5495870033986,11806.17420446684,3902.2400633323787,2777.674931597045,240.7256067030331,5.801595389132599,0.6133108943325429
25.741023006723342,10756.67665614934,5741.988273775553,3011.4264122942536,12011.580133013927,767.4607607642905,641.623057527069,1155.4104019624715,3272.341000203601,347.70020578185967,3083.7937583271223,3885.7272031702037,7470.811466660375,501.3885432024816,8706.171146088316,921.2487063004352,3364.7351399747204,186.92181102229046,147.2541044974043,5472.601609114904
41.550738274649504,13193.372589211576,6345.406234531805,5706.5666062347045,7527.318411141161,897.4188472105754,938.3415571123736,2771.010732991913,3247.3120243649983,491.1325387745677,1741.4628263231675,6911.734012663212,4997.1283040090975,252.90061843498898,10799.289526874642,3036.371122455913,2773.3842516161003,204.42686175362948,175.71267380309558,5561.902362903293
53.529079579300216,12179.202349207866,6934.6299512609985,4315.6808006855435,4058.58354275189,779.4687589281469,717.9553022757768,1967.541602464227,2723.920892442102,297.9583021668467,786.829339231307,6502.677256289075,2976.8723059173963,357.1210034190523,6877.134658213608,4803.458119627235,2063.026822196568,214.4747072948262,134.72030779877537,5321.213016539975
64.87586544731647,8120.119743672792,4175.8471937311515,1384.2062836351583,2250.2246030552874,574.6239282713775,511.14029386093466,537.0256720299977,1678.6429352383834,198.4187015220381,263.3381531551813,1763.5058401999265,1372.7121712991686,826.6735771020758,3501.391262615949,4938.7097523941275,2720.389118011892,146.0117931276377,98.86326337352848,3558.0448221583783
30.65893937109127,9817.27710551146,6722.230462584829,3372.4448453100013,10197.992814752432,759.9045447967617,632.2494288563656,811.8727146446444,3814.780770745876,398.268339602282,2192.789199031449,5852.112976703532,4951.15697226322,395.33343835091324,6519.849533455431,1491.128643985651,3803.637497498323,221.64206124370662,99.94936802652155,1903.1543484104916
53.73841952594238,9644.667680181137,5978.958331536898,3631.9708858238373,4787.59334481829,817.9988855138016,669.4060893698974,2033.758770723255,3586.7725361600696,353.3822793741765,941.6209745145695,5577.231253798461,3653.366655959718,604.7727824798197,6690.416329883898,4730.467147855047,3268.6572380582866,200.5828555276944,118.15110863458969,5013.198555801576
64.3455254779986,11595.276800067251,7195.44139606428,5081.911570667955,801.3697832528775,1014.9870652772232,619.5756122411466,2728.140167978449,4135.366416593234,426.09546669122193,138.01604287414983,6623.67448022095,618.193120037696,241.1668585803508,9796.071540248155,4948.264212969311,710.2110561991556,276.0022090846162,90.26772156490013,2412.850698197141
19.472210868081287,10247.55142521835,3821.2903511556233,3026.050549672381,12193.457450634673,699.5751028411961,497.31499574361715,1422.2862653209838,2436.481482559809,295.68683416763884,3584.4458166538416,3790.3606190713267,6439.695786279326,621.2533953195153,7446.882408949145,654.4371164859629,4612.351191192182,198.51576085365002,149.931629188137,5376.60648012448
16.961036729715012,9240.797679538722,5515.3355865571175,3751.343149244524,11542.192131308848,840.3313231474144,895.7729392478308,1453.964881659079,3345.62121694718,390.60344694395593,3530.4436663158344,4814.277711922478,6990.601567600042,401.1816901297802,9654.199513462288,980.7782150753967,4859.275358335734,224.1114517843937,114.38250584581137,4668.557430311282
55.80454793823343,11160.33699668221,8163.496597494184,4761.452462463055,2149.0552114966267,798.7721004159314,736.77597114774,2016.8307211352067,3642.9834767771063,414.3281527806708,510.4173117519403,5857.684290529375,1703.0069637292208,346.0752210388948,7496.347678189059,4862.024333229316,1860.6854388249758,278.1743360351039,83.9841944485182,2494.005813699943
44.895760476754944,6342.577728857433,6210.244547140317,4330.498229264012,3993.663680548586,766.7594050347229,679.590702259101,1040.8712006382063,3892.758996567329,372.8551170372362,768.8465786035432,5157.725978471975,2458.781611534282,434.22718476551,5337.736144673723,4685.675771780779,2244.6124573495113,187.657662275991,2.0378803101897605,0.05166556123436415
35.98473087486299,9508.04122695422,7146.985216568996,6109.440262634624,7794.237981628395,924.8170476350923,814.3202873803049,1316.9292046544933,4205.631696881246,662.8852066429035,2031.0492605596203,7075.86377810208,6181.1973337614845,81.51301400397834,5805.8648395234895,2120.75768731285,2260.730742664974,285.96014227996864,126.40061066076859,3440.5131396689067
22.99887210959023,8725.912848031723,3553.489449945746,1703.1125603171326,14826.252683277096,697.1129826952513,553.0690921953591,1207.266515493428,2616.024978897005,207.003742686109,3013.1494100482782,1674.8086575332377,6756.437019723027,780.3624104776231,6828.786014885127,1811.9958385068674,6253.929100308899,150.22348967312,118.09156622081856,2491.0902082743837
36.31229086693515,7007.0226378885645,4625.756953284972,1663.692511957538,11409.156404731586,550.7531795719582,505.36566825778704,332.32719167481133,1966.682290693445,258.4314850340192,2342.718523885745,1613.0548142421605,6535.515746257928,732.1381333126302,2238.7294354295927,2833.651062170362,4858.343509611821,120.56963388347882,65.01425458969717,1354.4028787708332
35.81498157243125,8905.34610741419,3943.606018577767,1958.6250296806302,10805.811743674649,563.144971161643,521.2976886037113,627.2765250182707,2481.3784884606416,184.39838252818512,2077.4060709481682,3258.086213911876,6405.7606325103725,804.0909056542317,3874.3061748339337,2221.1391062284697,4468.273232800494,137.53449498719522,73.50615369594188,1721.3578843387213
56.271251270951865,9761.652827775091,2684.632959892338,941.8693461836816,5823.812256280144,593.2624931090761,377.9310256279075,546.9107844304189,2365.933228008127,181.41643631745487,870.7116935120745,810.6347717729981,3510.113894300121,979.3742793658749,2757.747914586267,4312.695716389596,3664.3888574344755,114.4806326014215,175.83386696734652,5567.722585812441
19.953361881423767,3556.0548826216027,1758.548250430919,314.40455534314367,13259.404959179441,437.60078572465596,206.42334907980643,151.1855511634628,1699.3244164544014,107.77167150680413,2939.925647811522,128.09168271018746,7753.582809055066,969.1242430741644,1322.3487695599345,590.5862448332391,5148.085349895455,84.88981365142568,9.626748623747282,3.4923237050511347
27.925519950356836,10094.293638390942,6144.098675011521,3219.7962027714448,9449.871605327762,657.8258011341549,742.8052298209033,1133.7404771488204,2326.269432118789,390.50487652765037,2779.3041158491656,3971.900466366118,6272.296254281564,717.123395319438,4900.268737897494,1249.1623435674385,4824.9946841671335,205.6448888744985,71.74294236310287,1916.3648646060726
52.3505878934342,9745.073506203127,5793.809509289867,5350.4844088386135,4028.2867810969824,846.0208610162101,554.5067843411208,1823.281290397627,4299.34306919206,521.2462419486661,876.1054731237551,7250.934978204256,2916.076819670065,115.71005665346745,7251.136721004737,4660.285260598359,1197.2562131019154,252.4962817078119,8.034303174520108,6.288136910119912
46.020125200873146,9766.409085488614,5084.495195134569,3024.849090466569,4011.473896233908,607.9388346032792,567.9433625681287,1345.5277877410892,3771.830435376073,278.8046726828096,1024.3137161788236,5005.077206823542,2580.2658806544555,703.2525908848697,8088.652570372476,4195.747410158039,2740.638024108669,204.35419621322083,56.60369578718166,619.7836329189491
56.33896779822351,7474.185582829123,6909.416372482177,5963.319604414988,5806.5808747052815,967.4326443463356,660.8932746432588,2844.2404492205737,3900.8929111956154,527.3641073910626,1002.2938587001503,7228.899468109926,3484.258826464818,94.18856516276057,11665.082394160847,4569.955026639054,1488.9063435787866,262.43011667380824,8.850986643715814,6.646907886812315
14.038683958015538,8808.323365697037,6492.268197628712,6078.2824189789035,13317.363691588955,899.9614720664488,712.4930657917461,1441.0638490028764,3877.360001423327,401.39555938013626,3088.047119287037,7314.560157459666,7717.958105784569,262.9708999107561,8148.976638412118,614.3951424348436,3443.299172194613,208.2884259326496,49.84997750104753,665.7231418471001
38.2864412093955,6524.592928315127,2292.378906773811,932.8242861479877,9981.038765942252,405.200648237386,359.6580282831633,209.35780327334894,1845.4313012010152,143.93162385700745,1643.8427382482284,699.8135832243072,4438.420710056849,972.2738743837056,1471.6832238797467,2606.11011216,5187.206769642184,106.29470869723946,49.49087790699632,592.1476631101499
7.809772186793427,9664.595846184677,4315.905160453943,1789.8203298761894,15026.388860857354,554.2610049118217,520.4686533199379,623.2683427875893,2017.910145483109,172.4307640103553,4275.336130956027,1642.423982736958,7676.029386195321,779.6370176370247,3055.070193332257,214.86179898113014,5977.521604503061,133.64495173924834,77.03407560158247,2182.6266518987513
27.18445725200612,8421.628126500018,8788.197730698785,6504.13253790555,11510.794311091462,942.3721495211548,712.1051825784216,2642.578752094651,3599.0103954936308,645.5776341583345,2519.5467126428275,7569.590737703023,6009.498000646996,62.25513807005683,7871.647578717499,1335.7027709785798,2318.7573396516195,255.0296084214186,14.621342536419506,11.751479368523505
28.964321346420718,10278.369282266936,1135.9824374358682,201.40257397022938,15500.032942564932,313.6035669218657,140.3529156179182,79.94521728993243,1097.3741233605135,93.40978097271088,2718.3735650424715,37.06603167145465,5688.462400901619,1087.3614777247817,494.0007732948526,1211.1931208436251,6341.332910512348,75.81110957473838,95.27856039889058,3907.531292532228
46.059891878011655,12795.220861092437,5567.657186951181,4211.737842762684,6440.829866223335,898.9465061223735,658.831106503226,1729.561119552393,3372.722441542444,429.1240293129482,1472.2573972241064,6336.94419056783,4725.0256808438735,419.6260869452079,8759.743997426263,3358.331201890702,3143.348431619025,243.14687996910754,94.49019193969542,3611.429491318795
24.139511218042102,11023.54878709746,8275.949828585253,3246.648334766163,11115.987170024966,746.21417732053,826.9434288699007,1977.846698244255,3526.2701156499324,393.530367296634,2417.4386586960177,5679.79043032101,5742.7408750049535,371.1170820730632,8086.390960896142,882.0341490963167,4418.889527660594,237.38049810875629,159.92990771669017,5081.722362532169
13.586851708582135,7413.726470031741,4883.5985609183035,3295.059728336481,10593.674446799254,714.1080746780972,467.64265994386284,860.8954124711223,2708.3381533233733,296.84298229127967,3823.1075924512975,4749.591113829001,7490.514151543892,718.8180125783442,4848.985106307498,368.888329156734,4637.377202910394,188.41715355649967,42.158265279143976,407.51178495095866
33.396442324929325,9730.135972968508,9221.221408105754,6163.0468085418115,7910.4345034177895,993.5626878052008,746.9872959639611,2518.692055925032,3868.7486321713814,447.7395972703711,2291.24399063542,7066.02829736332,5991.068999850589,111.22763291910064,10584.964342090012,1489.7432522839003,2502.521539713017,220.31538719941415,96.65710523180724,1968.066824794028
29.322484901068893,11040.450493002128,3394.904735170212,2174.023875017648,9642.667959947876,598.5211854642272,410.46855531235565,836.2274492875815,2588.6664633229584,149.71033348631002,2351.5544535532404,1945.0654441509241,6349.398850342134,806.0728866600157,4434.054814108512,1764.9071554954196,4412.63671044863,125.26439527671495,171.91887637958163,5377.168328499078
18.781330566871354,11681.138596235352,8214.020512430774,6547.850336423426,8504.788029110645,955.2280644903218,813.4556719404076,2242.0825474714225,4280.061456441181,702.1414559381593,3211.0293276102693,7503.3431312200855,7706.539699513465,89.0050106729541,8329.777815070613,734.1438688226988,3387.521869758349,264.362511926136,133.97968138600848,4096.242856314807
65.86274557492779,8940.739821438661,4962.371308366545,3053.0641849896165,615.7560937679921,765.8281026781099,571.9203486758829,950.5375034187841,2546.9303494292435,307.35657908224584,68.49900375899266,4759.658138966769,293.490796434193,622.8700567425087,6978.82767315251,4949.325406495844,1228.079730684503,187.06499186404702,50.43052626756893,662.8261975333014
34.61723769209425,9896.771440343597,4524.253308667941,1789.7084240854751,11809.850990776722,722.4009718113841,487.0729164778491,1140.3361952279304,2893.5010535687566,264.6025743114319,2765.485757704447,1948.4450684389599,7883.1662459407935,797.50443648984,5498.263816386714,1363.888285971836,5043.132843460226,177.24473214613514,163.2342239710804,4887.43528424735
33.448643889278934,7520.397449036389,8525.561049203594,5722.4504301977195,7941.983846982478,806.7290176028813,800.4473520440907,1831.5938987968027,3316.984815139979,656.9605106630609,2124.3826146564406,6659.094466202648,5280.13127110698,175.32958057262326,8116.888412440394,1691.0431593253745,2894.343636938741,269.50262756327845,48.93127105327358,629.7812237207323
5.411941357904409,10833.882711474556,4032.368976916036,1750.9031329253526,16220.392160066596,579.2248345627257,451.5996171543384,744.6945735165848,2286.580181967847,248.0418458157767,4127.564390626859,3410.2268368871178,7923.661065764135,760.5882281379609,3391.62205972194,152.2015837415991,5634.4486293193995,159.88512855252364,134.26949219799874,4172.909968786706
54.20374637130952,12789.18587554759,5481.524296610866,3430.004464060749,2957.5040145409052,657.9376951565764,631.6285379172091,1574.9963408299375,2782.8762648853917,335.65094235172484,386.0544107300677,4392.822237423873,1492.4170629731077,504.841684694036,6373.912065643724,4916.4873384198245,1828.2110853296826,183.6714432819233,163.94136619145183,5294.793061354416
30.481378889171076,8306.45974494587,376.4160532087288,42.79405234579605,13519.848084959209,326.0700218910444,66.00291112607344,20.82936411581664,905.0895827600676,47.00354404724983,2646.343268386526,1.4281527505053828,6937.280104660945,1103.8555023332553,340.944725627141,1937.7407153157903,5315.819522447422,34.69179883038957,119.79571397562172,4306.005236675198
0.7497351481631767,2752.9235333991915,4730.551916118504,1461.9866226375525,13746.278401745127,689.4308617196206,417.5889074417265,1268.3986059172248,2412.6059100570137,236.8479795242106,4583.3763585107945,1548.6370426088683,8178.409779980945,793.3141602971858,6469.57810833027,18.361094427330933,5896.184861653487,167.1620925447836,5.808885134669953,0.8802585905063013
3.9225170761676984,3781.6143173922346,4441.476681244672,2355.7672012890866,17147.600860326067,576.3707191012984,453.7600289711985,533.3685412002533,2295.228439869058,244.36153482381505,4445.167745517435,3977.972556907896,8078.22946810317,793.8446869419327,3362.8219950527405,132.0085767537402,5831.635785487494,163.44192664117526,5.258565904909643,0.9690659095900729
19.6771686555617,10003.70712123131,5882.193264503116,5198.902092680525,11715.3040923098,931.6115177413767,747.325704322521,2477.7853431217545,3876.580803335901,404.5412066741909,3321.799788264987,6734.970097224713,7091.227103327237,317.4615682748518,9255.257697268293,821.5155603298102,3948.2132517770747,253.8078662414327,98.26327714488876,2658.390975370893
3.5516354179957887,5672.767404511067,1243.1937539551345,199.06337825391498,20030.13036863488,377.83744471390526,140.60202556999866,88.63084558504066,1375.167010166528,63.4590441800094,4472.512049456944,39.8118876664182,7992.899213376898,1075.2652455735968,960.2418921655003,51.248154572315464,6525.103393502579,69.51376536482445,105.51796950845232,2641.4421204229466
51.71783537725078,8263.900925755097,5979.9354180085975,5253.987058401848,6686.878801410415,662.6843378899507,580.9546499756865,1491.4972656015163,2782.612422804131,366.67488665470466,1488.660809583956,6092.058980667663,4707.216002610781,491.5118008528546,7266.276099993091,4203.017353685485,3277.8968874628804,190.8026735604139,27.324112037011425,121.95918394599371
10.738757372496066,7217.328019836038,5917.714016031072,3173.662861612766,17705.423142472268,742.6458136446919,561.8142924159497,1575.4085102896902,3118.22991962574,294.808586386171,3925.555738873048,4570.32572612807,7942.52374636351,624.1595026105267,6544.877824432769,408.77498134972427,5514.1215647907775,134.78414723565788,98.9069873719218,2645.816127871457
55.517172786547114,11766.380732873926,7783.594568126287,4385.425617462628,3866.6636091355763,823.7988060186717,793.2963531122239,1456.5672905807314,3158.4938453350464,433.25173752178324,810.6354834893733,4951.04642364939,3133.7687937464907,487.6357285290793,8762.219390697463,4765.408153754562,2283.8521507227742,248.26418023558784,103.81653824509013,4392.320928029702
2.773854086451053,7072.193643305844,7509.550481639233,6309.329185915854,13497.386133783,802.926964764958,573.9567318853201,1762.879003348944,3866.437616580959,307.34288147832336,4438.794144174307,7439.803292066971,8047.173407456319,196.76753533531516,5939.26914076409,79.59978387203894,3669.889302762496,186.69789923610972,69.93456763928606,1472.1788204426962
36.5133354006244,8548.36992351924,2386.400883841201,751.1779398801385,11762.725924819611,586.3833886258277,240.4923757711097,357.6676008234881,1796.7761335388932,125.42365955298807,2169.5154816809245,437.2076210845355,6442.543187528648,1037.7152694752147,2431.6862477320487,2201.7065584782695,5542.536980713366,112.1728202073044,106.5505501628284,3321.88966305211
13.238537569318625,9702.178605132662,5679.232894460256,3923.2698733574,17345.261010719587,902.4641515047392,650.0246926265856,1751.4412592919532,3708.4868747671885,378.0664993152407,3612.3388633896334,5210.443674201654,6469.338514743694,458.3384938566526,7985.7261933170375,277.0507279653851,5477.963377721509,171.66841309227615,74.93331799727075,2206.697452121258
8.224521255996235,7381.521362115958,3187.8481337170424,1159.2311346776187,11994.498604526389,611.9945426844807,507.37488260598826,479.8508076416887,1707.1259918881415,166.64549314687315,3807.0599121218825,1230.175124496375,7366.747076810368,969.2008396532589,3300.6627038935308,225.0986791789553,6128.088046434187,110.96344807098896,107.46973422132614,4014.981564140326
29.932333016513518,7607.323065543207,6134.658225764554,2526.662909218165,10246.555581638493,833.5255663346683,572.9293107193993,1860.473364745404,2878.1688564765154,231.16136096334708,2896.665549866478,3592.154837482578,5397.5235523280135,639.3256357872199,7496.7358177515225,1444.485173263417,5014.051871873705,130.56540178847428,32.24963008106857,314.55482614340036
59.309074114337044,12026.89402013238,4677.960568023004,1967.9309592676395,3440.0065532423914,677.3335910970612,569.9824603057588,693.8154399598072,2884.6292364191204,251.1596639813117,890.5356674992532,2990.071112439531,3327.52055319093,797.7655631854262,3718.1116100446857,4662.6447030039235,3571.007982572747,134.34370848923422,171.46187903548883,5531.757351186919
18.314128408705095,8510.224177404625,7906.82182812942,5129.2822213460495,9759.590151405077,953.195484684601,663.7921686838611,2623.468957822332,3735.7460083484443,522.7576597818202,3379.728846363252,6664.4545771186595,6099.426087454173,192.2630671762864,11101.62718885797,654.4515027259541,3536.341854909859,204.36255061643314,171.7445674963297,5502.131703957125
53.62190638140757,7869.78893124268,4875.5390097232785,1960.7380207294825,2884.4003106133982,756.0032338339624,507.43222535921217,1472.5031544860133,2514.391140352005,285.4914004731617,535.8701666839536,2486.7814782864357,2219.4425982134067,785.0339851662358,6787.579224394464,4843.380385720343,2418.721130934545,141.5792839634724,45.0357337046755,607.2299924593563
29.84989831800745,6713.991267667383,10047.284345334994,4549.2686503492405,8273.837166415207,996.2554219255783,896.7215073382248,2651.6513882868103,4003.4920848499733,553.0730385807747,2186.2332148076525,7149.42133209591,6260.6727427343885,136.66713975300698,11120.396682790442,1596.4866906105606,2597.2272222224324,219.64322007063907,49.047892376445,832.112705774669
66.38756804169343,11068.23982996733,2176.648566171048,762.8861530716852,543.5920477435325,591.9322468125762,340.1394996462783,567.3143537752624,2001.5353550064715,160.56273811703062,21.029660275201078,506.4112042997267,121.48413937357746,1040.8247458389087,2734.4084043619987,4949.533411962139,1422.0333685037565,85.8148513783807,68.94397245684468,1406.8922288535045
65.20885593288344,10260.463586069383,5418.093348051504,5186.790595715307,509.32123890071597,835.7934205582035,811.3574892737108,1925.2241502572033,4123.028743833318,517.3886788789064,110.01888232901086,6822.894892892575,599.9980068843832,110.1989384245776,8185.102798498145,4948.786216095045,551.9420197243742,240.83137465668744,41.23790145028937,675.5576113512343
39.41538521920777,6740.80640520645,3730.55176742705,1636.140611382392,6245.3371237622205,531.193656222201,476.0056602174322,487.72259893569947,2384.0753391889275,248.96136610224917,1667.1678783764285,1919.3289008463526,4241.039699562503,789.3095306506148,2955.0844793554284,2577.856470121309,4191.117192654061,148.74801173227502,26.131224596570387,215.68762646421996
37.9545110059812,9252.416199857591,5232.274293036931,2786.4974762133174,8824.665257812561,789.6064956042771,664.1201170823647,1233.6254115792128,3248.2245080034863,256.08192081684916,2830.177971838473,4641.010842085287,7362.052074262537,617.4217268716353,6115.797699294897,1712.1177472414765,5347.761251137455,194.21139967528808,123.06695937386463,4614.044911619658
32.36178942830544,10666.287890667829,6749.714612677403,3394.661660370521,8692.474297646739,912.1468889577333,731.2959803125173,1621.1653412303594,3242.486782621106,325.8694004896105,2738.6577470295897,5134.581234707941,6963.048584449207,496.47045722170753,6717.551006325655,1266.187631656651,4239.609363149179,169.15202835339022,148.6115893689731,3569.248962433122
11.631721391805618,4590.890148220189,7317.237579465174,3340.9840745573515,13368.18903275619,709.5064102540947,712.0147997946611,1770.6308617527093,2452.097213757521,315.21337176024946,3846.388465220625,6183.432086390765,7688.572924112806,429.36672827250266,10079.918819723598,277.54497099323373,4376.1810835290225,200.1805886729388,10.205456164691563,6.7119125202565
11.874143673808547,8994.706812107099,6520.62753670666,3681.147515121125,11683.300389187418,854.6370537711899,751.9945743704862,1388.9346655143354,3083.1551355472247,328.6328829250117,4098.843467973202,3858.2854501210577,7606.370463591891,526.204436731804,6774.277385342441,285.12094703391693,4460.6652686700045,184.13910885297193,143.6100646758917,5184.8842245244
15.046754306492414,8414.849838607448,1788.119017229236,688.6421800641016,15652.15297691468,470.67143627885787,280.18911204108286,416.4410287431324,1718.8204496465446,122.4065530532377,3479.8151900724074,296.57850563644706,7715.337039198618,1032.632095523655,2549.2795921033976,540.7845720684588,6005.0603399150095,74.03810885391594,110.31500102288489,2353.194881011761
58.41610891780135,7348.563902024455,3384.857186959781,1301.4092602050932,4744.219307183988,721.7092511522826,483.6646940018222,749.1861327936722,2196.5284939118287,236.37395717287868,1017.7698637069033,1375.5324422524225,3551.540319151771,944.6542526760916,5649.625399849085,4620.563397220345,3334.8283023181075,147.3038516846004,11.700003614612605,8.755937222213108
33.26248187506723,10279.275384125624,9035.697114375516,6466.448190110255,7406.842482708116,953.6463862939346,806.1186736313938,2365.9841871823887,3103.248352143468,683.8273262796861,3217.10101451415,7490.506996586753,5984.960381731279,45.87114505887822,7761.77474458912,1087.319871763922,2088.224700681226,275.17558213276703,163.10197287442966,4990.800626600396
58.18041692728025,12058.918923299536,5240.173426236681,2290.0756368751518,3260.5041653320873,827.8797516803551,549.5783732184103,1257.324980611167,2666.180446672738,246.4476524494641,810.4597339779116,4244.0825739301345,2822.387913313744,604.9512056539509,7457.4007518377975,4767.470694220365,3074.7297883278397,169.08649323229662,151.04658464510422,5270.900167293087
